Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Bareland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
648,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
649,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
650,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
651,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
652,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
