Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R
1361,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1362,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1363,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1364,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1365,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1367,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1369,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1370,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1371,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1372,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1374,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1375,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1376,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1377,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1378,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1379,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1380,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1381,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1383,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1384,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1385,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1386,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1387,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1388,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1389,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1390,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1391,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1393,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1394,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1395,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1396,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1397,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1398,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1399,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1400,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1401,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1402,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1403,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1405,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1406,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1407,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1408,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1409,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1410,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1411,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1412,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1413,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1414,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1415,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1416,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1417,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1418,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1419,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1420,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1421,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1422,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1423,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1424,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1425,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1426,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1427,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1428,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1429,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1431,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1432,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1433,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1434,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1435,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1436,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1437,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1438,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1439,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1440,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1441,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1442,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1443,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1444,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1445,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1446,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1447,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1448,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1449,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1450,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1451,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1452,Water,NULL,Water,Water,Water,NULL,NULL,Water
1453,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1454,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1455,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1456,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1457,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1458,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1459,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1460,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1461,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1463,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1466,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1467,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1469,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1470,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1471,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1472,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1473,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1474,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1475,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1476,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1477,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1478,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1479,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1480,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1481,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1482,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1483,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1484,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1485,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1486,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1489,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1490,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1491,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1492,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1494,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1495,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1496,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1497,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1498,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1499,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1500,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1501,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1502,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1503,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1504,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1505,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1506,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
1507,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1508,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1509,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1510,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1511,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1512,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1513,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1514,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1515,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1516,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1517,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1518,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1519,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1520,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1521,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1522,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1523,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1524,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1525,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1526,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1527,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1528,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1529,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1530,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1531,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1533,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1534,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1535,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1536,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1537,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1538,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1539,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1540,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1542,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1543,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1544,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1545,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1546,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1547,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1548,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1549,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1551,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1552,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1553,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1554,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1555,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1556,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1557,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1558,Water,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1559,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1560,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1561,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1562,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1563,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1564,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1565,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1567,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1568,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1569,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1570,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1571,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1572,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1574,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1575,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1576,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1577,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1578,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1579,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1580,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1581,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
1582,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1583,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1584,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1586,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1587,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1588,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1589,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1590,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1592,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1593,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1594,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1595,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1596,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1597,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1598,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1599,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1601,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1602,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1603,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1604,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1605,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1606,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1607,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1608,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1609,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1610,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1611,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1612,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1613,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1614,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1615,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1616,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1617,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1618,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1619,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1620,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1621,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1622,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1623,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1624,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1625,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1626,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1627,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1628,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1629,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1630,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1631,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1633,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1634,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1635,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1636,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1637,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1638,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1639,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1640,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1641,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1642,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1643,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1644,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1645,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1646,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1647,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1648,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1649,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1650,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
1651,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1652,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1653,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1654,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1655,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1656,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1657,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1658,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1659,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1660,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1661,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1662,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1663,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1664,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1665,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1666,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1667,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1668,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1669,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1670,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1671,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1672,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1673,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1674,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1675,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1676,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1677,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1678,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1679,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1680,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1681,Water,Water,Water,NULL,Water,NULL,NULL,Water
1682,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1683,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1684,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1685,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1686,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1687,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1688,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1689,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1690,Water,Water,Water,Water,Water,NULL,NULL,Water
1691,Water,Water,Water,Water,Water,NULL,NULL,Forest
1692,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1693,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1694,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1695,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1696,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1697,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1698,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1699,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1700,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1701,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1702,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1703,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1704,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1705,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1706,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1707,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1708,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1709,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1710,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1711,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1712,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1713,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1714,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1715,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1716,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1717,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1718,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1719,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
