Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
2789,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2790,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2791,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2792,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2793,Water,Water,Forest,Non_Water,Non_Wetland,Built-up
2794,Water,Water,Forest,Non_Water,Non_Wetland,Water
2795,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2796,Water,Water,Forest,Water,Non_Wetland,Grassland
2797,Water,Water,Forest,Water,Non_Wetland,Wetland
2798,Water,Water,Forest,Water,Non_Wetland,Bareland
2799,Water,Water,Forest,Water,Non_Wetland,Water
2800,Water,Water,Forest,Water,Non_Wetland,Forest
2801,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2802,Water,Forest,NULL,NULL,Non_Wetland,Bareland
2803,Water,Forest,NULL,NULL,Non_Wetland,Water
2804,Water,Forest,NULL,NULL,Non_Wetland,Forest
2805,Water,Forest,NULL,Non_Water,Non_Wetland,Bareland
2806,Water,Forest,NULL,Non_Water,Non_Wetland,Forest
2807,Water,Forest,NULL,Water,Non_Wetland,Forest
2808,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2809,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2810,Water,Forest,Shrubland,NULL,Non_Wetland,Water
2811,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2812,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2813,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water
2814,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2815,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2816,Water,Forest,Shrubland,Water,Non_Wetland,Water
2817,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2818,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2819,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
2820,Water,Forest,Grassland,NULL,Non_Wetland,Built-up
2821,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2822,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
2823,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2824,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2825,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
2826,Water,Forest,Cropland,NULL,Non_Wetland,Built-up
2827,Water,Forest,Cropland,NULL,Non_Wetland,Water
2828,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2829,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2830,Water,Forest,Cropland,Water,Non_Wetland,Water
2831,Water,Forest,Wetland,NULL,NULL,Forest
2832,Water,Forest,Wetland,NULL,Wetland,Grassland
2833,Water,Forest,Wetland,NULL,Wetland,Cropland
2834,Water,Forest,Wetland,NULL,Wetland,Wetland
2835,Water,Forest,Wetland,NULL,Wetland,Built-up
2836,Water,Forest,Wetland,NULL,Wetland,Water
2837,Water,Forest,Wetland,NULL,Wetland,Forest
2838,Water,Forest,Wetland,Non_Water,NULL,Wetland
2839,Water,Forest,Wetland,Non_Water,NULL,Forest
2840,Water,Forest,Wetland,Non_Water,Wetland,Grassland
2841,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2842,Water,Forest,Wetland,Non_Water,Wetland,Water
2843,Water,Forest,Wetland,Non_Water,Wetland,Forest
2844,Water,Forest,Wetland,Water,NULL,Wetland
2845,Water,Forest,Wetland,Water,NULL,Water
2846,Water,Forest,Wetland,Water,NULL,Forest
2847,Water,Forest,Wetland,Water,Wetland,Grassland
2848,Water,Forest,Wetland,Water,Wetland,Wetland
2849,Water,Forest,Wetland,Water,Wetland,Bareland
2850,Water,Forest,Wetland,Water,Wetland,Water
2851,Water,Forest,Wetland,Water,Wetland,Forest
2852,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2853,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2854,Water,Forest,Bareland,NULL,Non_Wetland,Water
2855,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2856,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
2857,Water,Forest,Bareland,Water,Non_Wetland,Water
2858,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
2859,Water,Forest,Built-up,NULL,Non_Wetland,Wetland
2860,Water,Forest,Built-up,NULL,Non_Wetland,Built-up
2861,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2862,Water,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2863,Water,Forest,Built-up,Non_Water,Non_Wetland,Forest
2864,Water,Forest,Water,NULL,NULL,Water
2865,Water,Forest,Water,NULL,NULL,Forest
2866,Water,Forest,Water,NULL,Water,Grassland
2867,Water,Forest,Water,NULL,Water,Wetland
2868,Water,Forest,Water,NULL,Water,Bareland
2869,Water,Forest,Water,NULL,Water,Forest
2870,Water,Forest,Water,Non_Water,Water,Grassland
2871,Water,Forest,Water,Non_Water,Water,Wetland
2872,Water,Forest,Water,Non_Water,Water,Forest
2873,Water,Forest,Water,Water,NULL,Water
2874,Water,Forest,Water,Water,NULL,Forest
2875,Water,Forest,Water,Water,Water,Grassland
2876,Water,Forest,Water,Water,Water,Wetland
2877,Water,Forest,Water,Water,Water,Water
2878,Water,Forest,Water,Water,Water,Forest
2879,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2880,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2881,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2882,Water,Forest,Forest,NULL,Non_Wetland,Built-up
2883,Water,Forest,Forest,NULL,Non_Wetland,Water
2884,Water,Forest,Forest,NULL,Non_Wetland,Forest
2885,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2886,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2887,Water,Forest,Forest,Non_Water,Non_Wetland,Water
2888,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2889,Water,Forest,Forest,Water,Non_Wetland,Wetland
2890,Water,Forest,Forest,Water,Non_Wetland,Water
2891,Water,Forest,Forest,Water,Non_Wetland,Forest
2892,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2893,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2894,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2895,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
2896,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2897,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
2898,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2899,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2900,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2901,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland
2902,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland
2903,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Forest
2904,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Grassland
2905,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland
2906,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Forest
2907,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Forest
2908,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
2909,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland
2910,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up
2911,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Forest
2912,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland
2913,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
2914,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Forest
2915,Permanent_ice_and_snow,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
2916,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland
2917,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Wetland
2918,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up
2919,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Forest
2920,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland
2921,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Forest
2922,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2923,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2924,Permanent_ice_and_snow,Water,Water,Water,Water,Forest
2925,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water
2926,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2927,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2928,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
2929,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2930,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
2931,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
2932,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest
2933,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Grassland
2934,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Built-up
2935,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Forest
2936,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2937,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2938,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,Forest
2939,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2940,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2941,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2942,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2943,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2944,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2945,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2946,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2947,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2948,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland
2949,Forest,NULL,NULL,Non_Water,Non_Wetland,Built-up
2950,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2951,Forest,NULL,NULL,Water,Non_Wetland,Bareland
2952,Forest,NULL,NULL,Water,Non_Wetland,Forest
2953,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2954,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2955,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2956,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2957,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2958,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2959,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2960,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2961,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2962,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2963,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2964,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2965,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2966,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2967,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2968,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2969,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2970,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2971,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2972,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2973,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2974,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2975,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2976,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2977,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2978,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2979,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2980,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2981,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2982,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2983,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2984,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2985,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2986,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2987,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2988,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2989,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2990,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2991,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2992,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2993,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2994,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2995,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2996,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2997,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2998,Forest,NULL,Cropland,Water,Non_Wetland,Water
2999,Forest,NULL,Wetland,NULL,NULL,Forest
3000,Forest,NULL,Wetland,NULL,Wetland,NULL
3001,Forest,NULL,Wetland,NULL,Wetland,Grassland
3002,Forest,NULL,Wetland,NULL,Wetland,Wetland
3003,Forest,NULL,Wetland,NULL,Wetland,Bareland
3004,Forest,NULL,Wetland,NULL,Wetland,Built-up
3005,Forest,NULL,Wetland,NULL,Wetland,Water
3006,Forest,NULL,Wetland,NULL,Wetland,Forest
3007,Forest,NULL,Wetland,Non_Water,NULL,Grassland
3008,Forest,NULL,Wetland,Non_Water,NULL,Wetland
3009,Forest,NULL,Wetland,Non_Water,NULL,Forest
3010,Forest,NULL,Wetland,Non_Water,Wetland,NULL
3011,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
3012,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
3013,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
3014,Forest,NULL,Wetland,Non_Water,Wetland,Water
3015,Forest,NULL,Wetland,Non_Water,Wetland,Forest
3016,Forest,NULL,Wetland,Water,NULL,Grassland
3017,Forest,NULL,Wetland,Water,NULL,Forest
3018,Forest,NULL,Wetland,Water,Wetland,Grassland
3019,Forest,NULL,Wetland,Water,Wetland,Wetland
3020,Forest,NULL,Wetland,Water,Wetland,Water
3021,Forest,NULL,Wetland,Water,Wetland,Forest
3022,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
3023,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
3024,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
3025,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
3026,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
3027,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
3028,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
3029,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
3030,Forest,NULL,Bareland,Water,Non_Wetland,Forest
3031,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
3032,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
3033,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
3034,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
3035,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
3036,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
3037,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
3038,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
3039,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
3040,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
3041,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
3042,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up
3043,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
3044,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
3045,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
3046,Forest,NULL,Built-up,Water,Non_Wetland,Forest
3047,Forest,NULL,Water,NULL,NULL,Water
3048,Forest,NULL,Water,NULL,NULL,Forest
3049,Forest,NULL,Water,NULL,Water,Grassland
3050,Forest,NULL,Water,NULL,Water,Wetland
3051,Forest,NULL,Water,NULL,Water,Bareland
3052,Forest,NULL,Water,NULL,Water,Forest
3053,Forest,NULL,Water,Non_Water,NULL,Forest
3054,Forest,NULL,Water,Non_Water,Water,Grassland
3055,Forest,NULL,Water,Non_Water,Water,Cropland
3056,Forest,NULL,Water,Non_Water,Water,Wetland
3057,Forest,NULL,Water,Non_Water,Water,Bareland
3058,Forest,NULL,Water,Non_Water,Water,Water
3059,Forest,NULL,Water,Non_Water,Water,Forest
3060,Forest,NULL,Water,Water,NULL,Grassland
3061,Forest,NULL,Water,Water,NULL,Water
3062,Forest,NULL,Water,Water,NULL,Forest
3063,Forest,NULL,Water,Water,Water,Grassland
3064,Forest,NULL,Water,Water,Water,Wetland
3065,Forest,NULL,Water,Water,Water,Bareland
3066,Forest,NULL,Water,Water,Water,Built-up
3067,Forest,NULL,Water,Water,Water,Water
3068,Forest,NULL,Water,Water,Water,Forest
3069,Forest,NULL,Forest,NULL,Non_Wetland,NULL
3070,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
3071,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
3072,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
3073,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
3074,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
3075,Forest,NULL,Forest,NULL,Non_Wetland,Water
3076,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3077,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
3078,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
3079,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3080,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
3081,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
3082,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
3083,Forest,NULL,Forest,Water,Non_Wetland,Grassland
3084,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3085,Forest,NULL,Forest,Water,Non_Wetland,Water
3086,Forest,NULL,Forest,Water,Non_Wetland,Forest
3087,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3088,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
3089,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3090,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3091,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3092,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3093,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3094,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
3095,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
3096,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
3097,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
3098,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3099,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3100,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3101,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3102,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3103,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
3104,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3105,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
3106,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water
3107,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
3108,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3109,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3110,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3111,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3112,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3113,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3114,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3115,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3116,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3117,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
3118,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3119,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3120,Forest,Cropland,Wetland,NULL,Wetland,Water
3121,Forest,Cropland,Wetland,NULL,Wetland,Forest
3122,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3123,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3124,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3125,Forest,Cropland,Wetland,Water,Wetland,Grassland
3126,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3127,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3128,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3129,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
3130,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3131,Forest,Cropland,Built-up,NULL,Non_Wetland,Water
3132,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3133,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
3134,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Built-up
3135,Forest,Cropland,Built-up,Water,Non_Wetland,Water
3136,Forest,Cropland,Water,NULL,Water,Wetland
3137,Forest,Cropland,Water,Non_Water,Water,Forest
3138,Forest,Cropland,Water,Water,Water,Wetland
3139,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3140,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3141,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3142,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3143,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3144,Forest,Cropland,Forest,NULL,Non_Wetland,Water
3145,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3146,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3147,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3148,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3149,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
3150,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3151,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
3152,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3153,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland
3154,Forest,Wetland,NULL,NULL,Non_Wetland,Built-up
3155,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3156,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
3157,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3158,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland
3159,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water
3160,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
3161,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
3162,Forest,Wetland,NULL,Water,Non_Wetland,Bareland
3163,Forest,Wetland,NULL,Water,Non_Wetland,Forest
3164,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3165,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3166,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3167,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
3168,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up
3169,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3170,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
3171,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3172,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
3173,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
3174,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3175,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
3176,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland
3177,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
3178,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3179,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3180,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
3181,Forest,Wetland,Grassland,NULL,Non_Wetland,Built-up
3182,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3183,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
3184,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3185,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
3186,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
3187,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
3188,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
3189,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland
3190,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
3191,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3192,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3193,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3194,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
3195,Forest,Wetland,Cropland,NULL,Non_Wetland,Built-up
3196,Forest,Wetland,Cropland,NULL,Non_Wetland,Water
3197,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3198,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
3199,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3200,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
3201,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water
3202,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
3203,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
3204,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
3205,Forest,Wetland,Cropland,Water,Non_Wetland,Water
3206,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
3207,Forest,Wetland,Wetland,NULL,Wetland,NULL
3208,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3209,Forest,Wetland,Wetland,NULL,Wetland,Cropland
