Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFH_M_R
16389,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
16390,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
16391,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
16392,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
16393,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
16394,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
16395,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Cropland
16396,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
16397,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Water
16398,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
16399,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
16400,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
16401,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
16402,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
16403,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
16404,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
16405,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
16406,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
16407,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
16408,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
16409,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
16410,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
16411,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
16412,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
16413,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
16414,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
16415,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
16416,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Water
16417,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
16418,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
16419,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
16420,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
16421,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
16422,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Water
16423,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
16424,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
16425,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
16426,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
16427,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
16428,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
16429,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Water
16430,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
16431,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16432,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
16433,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
16434,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
16435,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
16436,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16437,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
16438,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
16439,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
16440,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
16441,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Water
16442,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16443,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
16444,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
16445,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
16446,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
16447,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16448,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
16449,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
16450,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Grassland
16451,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
16452,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
16453,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16454,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
16455,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16456,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16457,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16458,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16459,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16460,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
16461,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
16462,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
16463,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16464,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16465,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16466,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16467,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
16468,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
16469,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
16470,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16471,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
16472,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
16473,Forest,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16474,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16475,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16476,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16477,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
16478,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16479,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
16480,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
16481,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16482,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
16483,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
16484,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Cropland
16485,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
16486,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
16487,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16488,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
16489,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
16490,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
16491,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
16492,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
16493,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
16494,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
16495,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
16496,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
16497,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
16498,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
16499,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16500,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16501,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
16502,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
16503,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
16504,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
16505,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
16506,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Water
16507,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Water,Wetland
16508,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Forest,Grassland
16509,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
16510,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
16511,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
16512,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
16513,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Forest,Water
16514,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,NULL,Forest
16515,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
16516,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Water
16517,Forest,Cropland,Forest,Water,Non_Wetland,Bareland,Forest,Water
16518,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Wetland
16519,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
16520,Forest,Cropland,Forest,Water,Non_Wetland,Forest,NULL,Forest
16521,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Wetland
16522,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Forest
16523,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
16524,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16525,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
16526,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
16527,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
16528,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
16529,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
16530,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
16531,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
16532,Forest,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
16533,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
16534,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
16535,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
16536,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
16537,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Water
16538,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16539,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
16540,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
16541,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
16542,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
16543,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16544,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16545,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16546,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
16547,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16548,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16549,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
16550,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16551,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
16552,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
16553,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16554,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
16555,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
16556,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
16557,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
16558,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
16559,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
16560,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
16561,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
16562,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16563,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
16564,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
16565,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16566,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16567,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16568,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16569,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
16570,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16571,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
16572,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
16573,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
16574,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16575,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16576,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
16577,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
16578,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16579,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
16580,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16581,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16582,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
16583,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
16584,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
16585,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
16586,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
16587,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
16588,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
16589,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
16590,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
16591,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
16592,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
16593,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
16594,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16595,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
16596,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
16597,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
16598,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
16599,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
16600,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Water
16601,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
16602,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
16603,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
16604,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
16605,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
16606,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
16607,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
16608,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
16609,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Water,Water
16610,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
16611,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16612,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
16613,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16614,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16615,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16616,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16617,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16618,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16619,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
16620,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Cropland
16621,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Built-up
16622,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
16623,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
16624,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16625,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16626,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16627,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16628,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16629,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
16630,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16631,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
16632,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16633,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
16634,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
16635,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
16636,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16637,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
16638,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
16639,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
16640,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
16641,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
16642,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
16643,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
16644,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
16645,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
16646,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
16647,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
16648,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16649,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
16650,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16651,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16655,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16656,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
16657,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
16658,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16659,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
16660,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16661,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16662,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
16663,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
16664,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
16665,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16669,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16670,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
16671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16672,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16673,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16674,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
16675,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
16676,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16677,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16678,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
16679,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
16680,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
16681,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
16682,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
16683,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
16684,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
16685,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
16686,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
16687,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
16688,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
16689,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
16690,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
16691,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
16692,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
16693,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
16694,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16695,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16696,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16697,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16698,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16699,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
16700,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
16701,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
16702,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16703,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
16704,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
16705,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
16706,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
16707,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
16708,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
16709,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
16710,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
16711,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
