Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
4196,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
4197,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4198,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
4199,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4200,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4201,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4202,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4203,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4204,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4205,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4206,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4207,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4208,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
4209,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4210,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4211,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4212,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
4213,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4214,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4215,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4216,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
4217,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4218,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
4219,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
4220,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
4221,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4222,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4223,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4224,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4225,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4226,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4227,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4228,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4229,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4230,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4231,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4232,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4233,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4234,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4235,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4236,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4237,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4238,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4239,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4240,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4241,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4242,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4243,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4244,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
4245,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4246,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4247,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
4248,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4249,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4250,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4251,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4252,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4253,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
4254,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4255,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4256,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4257,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
4258,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4259,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4260,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4261,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4262,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4263,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4264,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4265,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4266,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4267,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4268,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4269,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4270,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4271,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4272,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4273,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4274,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4275,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4276,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4277,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
4278,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4279,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
4280,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4281,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
4282,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4283,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
4284,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4285,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
4286,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4287,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4288,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
4289,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4290,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
4291,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
4292,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
4293,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4294,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4295,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4296,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4297,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4298,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4299,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
4300,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4301,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
4302,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4303,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
4304,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4305,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
4306,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
4307,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
4308,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
4309,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
4310,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4311,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
4312,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
4313,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
4314,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4315,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4316,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4317,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4318,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4319,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4320,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4321,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4322,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4323,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4324,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4325,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4326,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4327,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4328,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4329,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4330,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4331,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4332,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4333,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4334,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4335,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4336,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4337,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4338,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4339,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4340,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4341,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
4342,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4343,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4344,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4345,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4346,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4347,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
4348,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4349,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
4350,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4351,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4352,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4353,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4354,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
4355,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest,Forest
4356,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4357,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4358,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4359,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4360,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4361,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4362,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4363,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4364,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4365,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4366,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
4367,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
4368,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4369,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
4370,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4371,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
4372,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
4373,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
4374,Forest,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
4375,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
4376,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
4377,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
4378,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
4379,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
4380,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
4381,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
4382,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
4383,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4384,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4385,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4386,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4387,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4388,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4389,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4390,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
4391,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4392,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4393,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4394,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4395,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4396,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
4397,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
4398,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
4399,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4400,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4401,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4402,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
4403,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
4404,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
4405,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4406,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4407,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4408,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4409,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4410,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
4411,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4412,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4413,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
4414,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4415,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4416,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4417,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
4418,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4419,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
4420,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4421,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4422,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4423,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4424,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
4425,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4426,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4427,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4428,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4429,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4430,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4431,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4432,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4433,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4434,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4435,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4436,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4437,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4438,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Water
4439,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Forest
4440,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
4441,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
4442,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4443,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4444,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4445,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4446,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4447,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4448,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4449,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4450,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4451,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4452,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4453,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4454,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
4455,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4456,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
4457,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4458,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Water
4459,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4460,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
4461,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
4462,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4463,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4464,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4465,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4466,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4467,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4468,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4469,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4470,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4471,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4472,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4473,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4474,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4475,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
4476,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
4477,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4478,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4479,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4480,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4481,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4482,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
4483,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4484,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4485,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4486,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
4487,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4488,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
4489,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4490,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4491,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4492,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4493,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4494,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4495,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4496,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4497,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4498,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4499,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
4500,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4501,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
4502,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4503,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
4504,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4505,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4506,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
4507,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4508,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4509,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
4510,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4511,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4512,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4513,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4514,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4515,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4516,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
4517,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4518,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4519,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4520,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
4521,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
4522,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
4523,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Forest,Water
4524,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4525,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4526,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4527,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
4528,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
4529,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4530,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4531,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4532,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4533,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4534,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
4535,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4536,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4537,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4538,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
4539,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4540,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4541,Forest,Water,Water,NULL,Water,NULL,Water,Water
4542,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4543,Forest,Water,Water,NULL,Water,NULL,Forest,Water
4544,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4545,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
