Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
467,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
468,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
469,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
470,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
471,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
472,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
473,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
474,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
475,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
476,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
477,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
478,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
479,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
480,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
481,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
482,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
483,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
485,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
486,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
490,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
491,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
492,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
493,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
494,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
496,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
497,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
499,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
501,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
502,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
503,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
521,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
523,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
525,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
526,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
528,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
530,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
534,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
535,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
536,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
542,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
545,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
546,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
555,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
556,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
557,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
559,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
563,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
565,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
568,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
570,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
572,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
573,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
574,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
576,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
577,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
582,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
585,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
586,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
587,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
588,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
591,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
592,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
594,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
595,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
596,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
598,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
599,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
600,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
602,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
603,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
604,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
606,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
607,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
608,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
610,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
611,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
612,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
613,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
614,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
615,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
616,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
617,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
618,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
619,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
620,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
621,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
622,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
623,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
624,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
625,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
626,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
628,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
629,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
630,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
631,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
632,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
633,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
634,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
635,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
