Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNF_M_R
339,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
340,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
341,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
342,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
343,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
344,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
345,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
346,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
347,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
348,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
349,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
350,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
351,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
352,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
353,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
354,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
355,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
356,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
357,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
358,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
359,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
360,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
361,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
362,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
365,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
366,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
367,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
368,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
369,NULL,Bareland,Water,NULL,Water,NULL,NULL,Water
370,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
371,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Water
372,NULL,Bareland,Water,Water,Water,NULL,NULL,Water
373,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
374,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
375,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
377,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
378,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
379,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
380,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
381,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
382,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
384,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
385,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
387,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
388,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
389,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
390,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
391,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
392,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
393,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
394,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
395,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
396,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
397,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
398,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
400,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
402,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
404,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
405,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
406,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
407,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
408,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
409,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
410,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
411,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
412,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
413,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
414,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
415,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
416,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
417,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
418,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
419,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
420,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
421,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
422,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
423,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
424,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
425,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
426,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
427,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
428,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
429,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
430,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
431,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
434,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
435,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
436,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
437,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
438,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
440,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
441,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
442,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
443,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
444,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
445,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
446,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
447,NULL,Built-up,Water,NULL,Water,NULL,NULL,NULL
448,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
449,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
450,NULL,Built-up,Water,NULL,Water,NULL,NULL,Wetland
451,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
452,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
453,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
454,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
455,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Built-up
456,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
457,NULL,Built-up,Water,Water,Water,NULL,NULL,Built-up
458,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
459,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
460,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
461,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
462,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
463,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
464,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
465,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
466,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
467,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
468,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
469,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
470,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
471,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
472,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
473,NULL,Water,Water,Non_Water,Water,NULL,NULL,Bareland
474,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
475,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
476,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
477,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
479,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
480,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
481,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
482,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
483,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
484,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
486,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
487,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
488,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
489,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
490,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
491,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
492,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
494,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
495,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
496,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
497,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
498,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
499,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
500,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
501,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
503,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
504,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
505,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
506,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
507,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
508,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
509,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
510,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
511,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
512,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
513,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
514,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
515,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
516,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
517,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
518,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
519,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
520,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
521,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
522,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
523,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
524,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
525,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
526,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
527,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
528,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
529,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
530,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
531,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
532,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
533,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
534,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
535,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
536,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
537,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
538,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
539,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
540,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
541,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
542,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
543,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
544,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
545,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
546,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
547,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
548,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
549,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
550,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
551,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
552,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
553,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
554,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
555,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
556,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
557,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
558,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
559,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
560,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
561,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
562,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
563,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
564,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
565,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
566,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
567,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
568,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
570,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
571,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
572,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
573,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
574,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
575,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
576,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
577,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
578,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
579,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
580,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
581,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
582,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
583,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
584,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
585,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
586,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
587,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
588,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
589,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
590,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
591,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
592,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
593,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
594,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
595,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
596,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
597,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
598,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
599,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
600,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
601,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
602,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
603,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
604,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
605,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
606,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
607,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
608,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
609,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
610,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
611,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
612,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
613,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
614,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
615,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
616,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
617,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
618,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
619,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
620,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
621,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
622,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
623,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
624,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
625,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
626,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
627,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
628,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
629,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
630,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
631,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
632,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
633,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
634,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
635,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
636,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
637,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
638,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
639,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
640,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
641,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
643,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
644,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
645,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
646,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
647,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
648,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
649,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
650,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
651,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
652,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
653,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
654,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
655,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
656,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
657,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
658,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
659,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
661,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
662,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
663,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
664,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
665,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
667,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
668,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
669,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
670,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
671,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
672,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
673,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
674,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
675,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
676,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
677,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
678,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
679,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
680,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
681,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
682,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
683,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
