Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R
339,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
340,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
341,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
342,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
343,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
344,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
345,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
348,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
349,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
350,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
351,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
352,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
353,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
354,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
355,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
357,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
358,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
359,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
360,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
361,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
362,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
363,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
364,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
365,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
367,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
369,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
372,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
373,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
374,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
376,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
377,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
379,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
380,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
381,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
384,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
385,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
386,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
387,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
388,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
389,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
390,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
391,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
393,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
394,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
395,NULL,Water,Water,Water,Water,NULL,NULL,Water
396,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
397,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
398,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
399,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
400,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
401,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
402,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
403,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
404,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
405,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
406,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
407,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
408,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
409,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
410,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
411,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
412,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
413,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
414,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
415,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
416,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
417,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
418,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
419,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
420,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
421,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
422,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
423,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
424,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
425,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
426,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
427,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
428,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
429,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
430,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
431,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
432,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
433,NULL,Forest,Water,Water,Water,NULL,NULL,Water
434,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
435,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
436,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
437,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
438,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
439,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
440,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
441,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
442,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
443,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
444,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
445,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
446,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
447,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
448,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
449,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
450,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
451,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
452,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
453,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
454,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
455,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
456,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
457,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
458,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
459,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
460,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
461,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
462,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
463,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
464,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
465,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
466,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
467,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
468,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
469,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
470,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
471,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
472,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
473,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
474,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
475,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
476,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
477,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
478,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
479,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
480,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
481,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
482,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
483,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
484,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
485,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
486,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
487,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
488,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
489,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
490,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
491,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
492,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
493,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
494,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
495,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
496,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
497,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
498,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
499,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
500,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
501,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
502,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
503,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
504,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
505,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
506,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
507,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
508,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
509,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
510,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
511,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
512,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
513,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
514,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
515,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
516,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
517,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
518,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
519,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
520,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
521,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
522,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
523,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
524,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
525,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
526,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
527,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
528,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
529,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
530,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
531,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
532,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
533,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
534,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
535,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
536,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
537,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
538,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
539,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
540,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
541,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
542,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
543,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
544,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
545,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
546,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
547,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
548,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
549,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
550,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
551,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
552,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
553,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
554,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
555,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
557,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
558,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
559,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
560,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
561,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
562,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
563,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
564,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
565,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
566,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
567,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
568,Grassland,NULL,Water,Water,Water,NULL,NULL,NULL
569,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
570,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
571,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
572,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
573,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
574,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
575,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
576,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
577,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
578,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
579,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
580,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
581,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
582,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
583,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
584,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
585,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
586,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
587,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
588,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
589,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
590,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
591,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
592,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
593,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
594,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
595,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
596,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
597,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
598,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
599,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
600,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
601,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
602,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
603,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
604,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
605,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
607,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
608,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
609,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
610,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
611,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
612,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
613,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
614,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
615,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
616,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
617,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
618,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
619,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
620,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
621,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
622,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
623,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
624,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
625,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
626,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
627,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
628,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
629,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
631,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
632,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
633,Grassland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
634,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
635,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
636,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
637,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
638,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
639,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
640,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
641,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
642,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
643,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
644,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
645,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
646,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
647,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
648,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
649,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
650,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
651,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
652,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
653,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
654,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
655,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
656,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
657,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
658,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
659,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
660,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
661,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
662,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
663,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
664,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
665,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
666,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
667,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
668,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
669,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
670,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
671,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
673,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
674,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
675,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
676,Grassland,Cropland,Water,NULL,Water,NULL,NULL,NULL
677,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
678,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
679,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
680,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Water
681,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
682,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
683,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
