Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBN_M_R
3431,Forest,Water,Water,Water,Water,Forest,Forest,Forest
3432,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3433,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3434,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3435,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3436,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3437,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3438,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3439,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3440,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3441,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3442,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3443,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3444,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3445,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3446,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
3447,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3448,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3449,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3450,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3451,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3452,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3453,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3454,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3455,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3456,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3457,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3458,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3459,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3460,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
3461,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3462,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3463,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3464,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3465,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3466,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3467,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
3468,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3469,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3470,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3471,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3472,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3473,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3474,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3475,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3476,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3477,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3478,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3479,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3480,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3481,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3482,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3483,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3484,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3485,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3486,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3487,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3488,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
3489,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3490,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3491,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
3492,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3493,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3494,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3495,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
3496,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3497,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3498,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
3499,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3500,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3501,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3502,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3503,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3504,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3505,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3506,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
3507,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3508,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3509,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3510,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3511,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3512,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3513,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3514,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
3515,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3516,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3517,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3518,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3519,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
3520,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3521,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
3522,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3523,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3524,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3525,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3526,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3527,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
3528,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3529,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
3530,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3531,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3532,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3533,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
3534,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3535,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
3536,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3537,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3538,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3539,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3540,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3541,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3542,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3543,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3544,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
3545,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3546,Forest,Water,Forest,Water,Non_Wetland,Built-up,Water,Grassland
3547,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3548,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3549,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3550,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3551,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3552,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3553,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
3554,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3555,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3556,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
3557,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3558,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
3559,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3560,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
3561,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3562,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3563,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3564,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3565,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3566,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3567,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3568,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3569,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3570,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3571,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
3572,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3573,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3574,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3575,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3576,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3577,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3578,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3579,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3580,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3581,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3582,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3583,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3584,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3585,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3586,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
3587,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3588,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3589,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3590,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3591,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3592,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3593,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3594,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3595,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
3596,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3597,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3598,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3599,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3600,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3601,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3602,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
3603,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
3604,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3605,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3606,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3607,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3608,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3609,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3610,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3611,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3612,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3613,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
3614,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3615,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3616,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3617,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3618,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
3619,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3620,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3621,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3622,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3623,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
3624,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3625,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3626,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3627,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
3628,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3629,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3630,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3631,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3632,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3633,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3634,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3635,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
3636,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3637,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3638,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
3639,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3640,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
3641,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3642,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3643,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Built-up,Grassland
3644,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3645,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
3646,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3647,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3648,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3649,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3650,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3651,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
3652,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3653,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3654,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3655,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3656,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3657,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
3658,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3659,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
3660,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3661,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
3662,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
3663,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3664,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3665,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Water
3666,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3667,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3668,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Water
3669,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
3670,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3671,Forest,Forest,NULL,Water,Non_Wetland,Built-up,Bareland,Forest
3672,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3673,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Bareland
3674,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
3675,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3676,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
3677,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
3678,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
3679,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3680,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3681,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3682,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3683,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3684,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3693,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3694,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3695,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3696,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3697,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3698,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3699,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3700,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3701,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3702,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3703,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3704,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3705,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3706,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3707,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3708,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3709,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3710,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3711,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3712,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
3713,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3714,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3715,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3716,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3717,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3718,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
3719,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3720,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3721,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3722,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3723,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3724,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3725,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3726,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3727,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3728,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3729,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3730,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3731,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3732,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3733,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3734,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3735,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3736,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3737,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3738,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3739,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3740,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3741,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3742,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3743,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3744,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3745,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3746,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3747,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3748,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3749,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3750,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3751,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3752,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
3753,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3754,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3755,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3756,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3757,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3758,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3759,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3760,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3761,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3762,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3763,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3764,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3765,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3766,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3767,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3768,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3769,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3770,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3771,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3772,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
