Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
1368,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1369,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1370,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1371,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1372,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1373,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1374,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1375,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1376,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1377,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1378,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1379,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1380,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1381,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1382,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1383,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1384,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1385,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1386,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1387,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1388,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1390,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1391,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1394,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1395,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1396,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1397,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1398,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1399,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1400,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1401,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1402,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1403,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1404,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1405,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1406,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1407,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1408,Bareland,Water,Water,NULL,Water,NULL,NULL,Wetland
1409,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1410,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1411,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1412,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1413,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1414,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1415,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1416,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1417,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1418,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1419,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1420,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1422,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1423,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1424,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1425,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1426,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1427,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1428,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1429,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1430,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1431,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1432,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1433,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1434,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1435,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1436,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1437,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1438,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1439,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1442,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1443,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1444,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1445,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1446,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1447,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1448,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1451,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1452,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1453,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1454,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1455,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1456,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1457,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1458,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1459,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1460,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1461,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1462,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1463,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1464,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1465,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1466,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1467,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1468,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1469,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1470,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1472,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1473,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1474,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1475,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
1476,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1477,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
1478,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1480,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1481,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1482,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1483,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1484,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1485,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1486,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1487,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1489,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1490,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1491,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1492,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1493,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1494,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1495,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1496,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1497,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1498,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1499,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1501,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1502,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1503,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1504,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1505,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1506,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1507,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1508,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1509,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1510,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1511,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1512,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1513,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1514,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1515,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1517,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1518,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1519,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1520,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1521,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1522,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1523,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1524,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1525,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1526,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1527,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1528,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1530,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1531,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1532,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1533,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1534,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1535,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1536,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1537,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1538,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1539,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1540,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1541,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1542,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1543,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1544,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1545,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1546,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1547,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1548,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1549,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1550,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1551,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1552,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1554,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1556,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1557,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1558,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1559,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1560,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1561,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1562,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1563,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1564,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1565,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1566,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1567,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1568,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1569,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1570,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1571,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1572,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1573,Water,NULL,Water,Water,Water,NULL,NULL,Water
1574,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1575,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1576,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1577,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1578,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1579,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1580,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1581,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1582,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1583,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1584,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1585,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1586,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1587,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1588,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1589,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1591,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1592,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1593,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1594,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1595,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1596,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1597,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1598,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1599,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1600,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1601,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1602,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1603,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1604,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1605,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1606,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1607,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1608,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1609,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1610,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1611,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1612,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1613,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1615,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1617,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1618,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1620,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1621,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1622,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1623,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1624,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1625,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1626,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1627,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1628,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1629,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1630,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1631,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1632,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1633,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1634,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1635,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1636,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1637,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1638,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1639,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1640,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1641,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1642,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1643,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1644,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1645,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1646,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1647,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1648,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1649,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1650,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1651,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1652,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1653,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1654,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1655,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1656,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1657,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1658,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1659,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1660,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1661,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1662,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1663,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1664,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1665,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1666,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1667,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1668,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1669,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1670,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1671,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1672,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1673,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1674,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1676,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1677,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1678,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1679,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1680,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1681,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1682,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1683,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1684,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1685,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1686,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1687,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1688,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1689,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1690,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1691,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1692,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1693,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
1694,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1695,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1696,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1697,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1698,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1699,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1700,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1701,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1702,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1703,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1704,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1705,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1706,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1707,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1708,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1709,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1710,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1711,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1712,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1713,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1714,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1715,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1716,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1717,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1718,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
