Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Wetland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
480,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
481,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
482,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
483,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
485,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
486,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
490,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
491,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
493,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
494,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
495,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
496,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
497,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
498,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
499,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
501,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
502,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
504,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
505,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
507,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
509,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
510,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
512,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
513,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
517,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
518,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
519,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
523,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
564,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
565,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
570,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
571,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
578,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
585,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
587,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
589,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
595,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
613,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
618,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
634,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
