Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KTB_M_R
3575,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3576,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3577,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3578,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3579,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3580,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3581,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3582,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3583,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3584,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
3585,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3586,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3587,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
3588,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3589,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3590,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3591,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3592,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3593,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3594,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3595,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3596,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3597,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3598,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3599,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3600,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3601,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3602,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3603,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3604,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3605,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3606,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
3607,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3608,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3609,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3610,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
3611,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3612,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3613,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3614,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3615,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3616,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3617,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3618,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3619,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
3620,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3621,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3622,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3623,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3624,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3625,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3626,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3627,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3628,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3629,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3630,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3631,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3632,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3633,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
3634,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3635,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3636,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
3637,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3638,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3639,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
3640,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3641,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
3642,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3643,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3644,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3645,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
3646,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3647,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3648,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3649,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3650,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3651,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3652,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3653,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3654,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3655,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3656,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
3657,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3658,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3659,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3660,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3661,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3662,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3663,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
3664,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
3665,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3666,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3667,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3668,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3669,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
3670,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3671,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3672,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3673,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3674,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3675,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3676,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
3677,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3678,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3679,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3680,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3681,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3682,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3683,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3684,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3685,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3686,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3687,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3688,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3689,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3690,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
3691,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3692,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3693,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3694,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3695,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3696,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3697,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3698,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3699,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3700,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3701,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3702,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3703,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3704,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3705,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3706,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3707,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3708,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3709,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3710,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3711,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3712,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3713,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3714,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3715,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3716,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3717,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3718,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3719,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3720,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3721,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3722,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3723,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3724,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3725,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3726,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3727,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3728,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3729,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3730,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
3731,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
3732,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3733,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3734,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3735,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3736,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3737,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3738,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3739,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3740,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3741,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3742,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3743,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3744,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3745,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3746,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3747,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3748,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3749,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3750,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3751,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3752,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3753,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3754,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3755,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3756,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3757,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3758,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3759,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3760,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3761,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3762,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3763,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3764,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3765,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3766,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3767,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3768,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3769,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3770,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3771,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3772,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3773,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3774,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3775,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3776,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3777,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3778,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3779,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3780,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3781,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3782,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3783,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3784,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
3785,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3786,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
3787,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3788,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3789,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3790,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
3791,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3792,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3793,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3794,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3795,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3796,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3797,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3798,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3799,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3800,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3801,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3802,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3803,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3804,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3805,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3806,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3807,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3808,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3809,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3810,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3811,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
3812,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3813,Forest,Cropland,Water,Non_Water,Water,Grassland,Wetland,Grassland
3814,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3815,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3816,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3817,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3818,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3819,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3820,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3821,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
3822,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3823,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3824,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3825,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3826,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3827,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3828,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3829,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3830,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3831,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3832,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3833,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3834,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3835,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3836,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3837,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3838,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
3839,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3840,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3841,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3842,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3843,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3844,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3845,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3846,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3847,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3848,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3849,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3850,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3851,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3852,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3853,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3854,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3855,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3856,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3857,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3858,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3859,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3860,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3861,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3862,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3863,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3864,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3865,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3866,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3867,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3868,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3869,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3870,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3871,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3872,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3873,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3874,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3875,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3876,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3877,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3878,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3879,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3880,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3881,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3882,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3883,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3884,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3885,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3886,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3887,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
3888,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3889,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3890,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3891,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3892,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
3893,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3894,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3895,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3896,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3897,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3898,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3899,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3900,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3901,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3902,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
