Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBL_M_R
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,NULL
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Wetland
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,NULL
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
434,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
435,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
436,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
437,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
438,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
439,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
440,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
441,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
442,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
443,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
444,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
445,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
447,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
452,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
453,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
454,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
455,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
456,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
460,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
462,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
463,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
465,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
466,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
470,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
487,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
489,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
492,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
495,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
496,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
498,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
504,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
506,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
507,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
508,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
514,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
516,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
518,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
519,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
521,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
522,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
523,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
544,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
547,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
548,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
551,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
552,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
556,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
602,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
627,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
630,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
