Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZB_M_R
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
506,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
507,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
508,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
509,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
510,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
511,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
512,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
513,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
514,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
515,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
516,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
517,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
518,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,NULL
520,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
522,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
523,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
524,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
546,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
547,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
548,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
549,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
550,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
552,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
553,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
554,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
555,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
556,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
557,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
558,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
559,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
561,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
562,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
563,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
577,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
578,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
583,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
584,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
585,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
587,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
590,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
592,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
593,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
595,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
596,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
613,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
617,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
618,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
628,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
652,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
