Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNM_M_R
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
404,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
405,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
406,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
407,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
408,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
409,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
410,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Cropland
411,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
412,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
413,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
414,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
415,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
416,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Cropland
417,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
418,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
419,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
442,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
448,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
459,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
467,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
468,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
469,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
472,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
474,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Cropland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
476,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
478,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
480,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
481,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
482,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
484,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
485,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
486,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
487,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
488,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
489,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
490,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
491,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
492,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
493,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
494,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
495,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
496,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
497,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
498,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
499,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
500,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
501,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
502,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
503,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
504,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
505,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
506,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
507,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Cropland
508,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Forest,Cropland
509,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Forest
510,NULL,NULL,Grassland,Water,Non_Wetland,Water,Forest,Cropland
511,NULL,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Forest
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
515,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
516,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
517,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
519,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
520,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
521,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
522,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
523,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
537,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
541,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
542,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
543,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
545,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
548,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
549,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
550,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
554,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
555,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
560,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
562,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
563,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
592,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
593,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
596,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
602,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
644,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
