Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R
329,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
330,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
331,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
332,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
333,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
334,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
335,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
336,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
337,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
339,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
340,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
341,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
342,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
343,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
344,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
345,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
346,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
347,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
348,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
349,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
350,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
351,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
352,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
353,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Bareland
354,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
355,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
356,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
357,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
358,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
359,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
360,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
361,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
362,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
363,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,NULL
364,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
366,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
367,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
368,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
369,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
370,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
371,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
372,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
373,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
374,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
375,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
376,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,NULL
377,NULL,NULL,NULL,Water,Non_Wetland,Built-up,NULL,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
379,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
380,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
381,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
382,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
383,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
384,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
385,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
386,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
387,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
388,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
389,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Water
390,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
391,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
392,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
393,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
394,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
395,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Water
397,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Wetland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
404,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Water
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
657,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
