Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
331,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
332,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
333,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Built-up,Wetland
334,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Wetland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
598,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
599,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
600,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
601,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
602,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
603,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
605,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
607,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
609,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Wetland
610,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
611,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
612,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
614,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
615,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
618,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
621,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
622,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
625,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
626,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
627,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Built-up,Wetland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
630,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
631,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Wetland
632,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
633,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
634,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
635,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
636,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
637,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
638,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
639,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
640,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
641,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
642,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
643,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
644,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
645,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
646,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
647,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
648,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
649,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
650,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
651,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
652,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
653,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
