Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NVG_M_R
1297,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1298,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1299,Bareland,Bareland,Shrubland,Water,Non_Wetland,Forest
1300,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1301,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1302,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1303,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1304,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1305,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1306,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1307,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1308,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1309,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1310,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1311,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1312,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1313,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1314,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1315,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1316,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1317,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1318,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1319,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1320,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1321,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1322,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1323,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1324,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1325,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1326,Bareland,Bareland,Wetland,NULL,Wetland,Water
1327,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1328,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1329,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1330,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1331,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1332,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1333,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1334,Bareland,Bareland,Wetland,Water,Wetland,Water
1335,Bareland,Bareland,Wetland,Water,Wetland,Forest
1336,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1337,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1338,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1339,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1340,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1341,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1342,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1343,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1344,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1345,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1346,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1347,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1348,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1349,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1350,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1351,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1352,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1353,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1354,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1355,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1356,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1357,Bareland,Bareland,Water,NULL,Water,Grassland
1358,Bareland,Bareland,Water,NULL,Water,Bareland
1359,Bareland,Bareland,Water,NULL,Water,Water
1360,Bareland,Bareland,Water,NULL,Water,Forest
1361,Bareland,Bareland,Water,Non_Water,Water,Grassland
1362,Bareland,Bareland,Water,Non_Water,Water,Bareland
1363,Bareland,Bareland,Water,Non_Water,Water,Water
1364,Bareland,Bareland,Water,Non_Water,Water,Forest
1365,Bareland,Bareland,Water,Water,Water,Grassland
1366,Bareland,Bareland,Water,Water,Water,Bareland
1367,Bareland,Bareland,Water,Water,Water,Water
1368,Bareland,Bareland,Water,Water,Water,Forest
1369,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1370,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1371,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1372,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1373,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1374,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1375,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water
1376,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1377,Bareland,Bareland,Forest,Water,Non_Wetland,Grassland
1378,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1379,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1380,Bareland,Bareland,Forest,Water,Non_Wetland,Forest
1381,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1382,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1383,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1384,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1385,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1386,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1387,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1388,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1389,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1390,Bareland,Built-up,Wetland,Water,Wetland,Water
1391,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1392,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1393,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1394,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1395,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
1396,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1397,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1398,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1399,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1400,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1401,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1402,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1403,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1404,Bareland,Water,NULL,NULL,Non_Wetland,Water
1405,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1406,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland
1407,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland
1408,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1409,Bareland,Water,NULL,Non_Water,Non_Wetland,Forest
1410,Bareland,Water,NULL,Water,Non_Wetland,Grassland
1411,Bareland,Water,NULL,Water,Non_Wetland,Bareland
1412,Bareland,Water,NULL,Water,Non_Wetland,Water
1413,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1414,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1415,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1416,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1417,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1418,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1419,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1420,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1421,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1422,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1423,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1424,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1425,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1426,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1427,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1428,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1429,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1430,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1431,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1432,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
1433,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1434,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1435,Bareland,Water,Grassland,Water,Non_Wetland,Water
1436,Bareland,Water,Grassland,Water,Non_Wetland,Forest
1437,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1438,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1439,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1440,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1441,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1442,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1443,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1444,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1445,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1446,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1447,Bareland,Water,Cropland,Water,Non_Wetland,Water
1448,Bareland,Water,Wetland,NULL,Wetland,Grassland
1449,Bareland,Water,Wetland,NULL,Wetland,Bareland
1450,Bareland,Water,Wetland,NULL,Wetland,Water
1451,Bareland,Water,Wetland,NULL,Wetland,Forest
1452,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1453,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1454,Bareland,Water,Wetland,Non_Water,Wetland,Water
1455,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1456,Bareland,Water,Wetland,Water,Wetland,Grassland
1457,Bareland,Water,Wetland,Water,Wetland,Bareland
1458,Bareland,Water,Wetland,Water,Wetland,Water
1459,Bareland,Water,Wetland,Water,Wetland,Forest
1460,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1461,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1462,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1463,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1464,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1465,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1466,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1467,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
1468,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1469,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1470,Bareland,Water,Bareland,Water,Non_Wetland,Water
1471,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1472,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1473,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1474,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
1475,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1476,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1477,Bareland,Water,Built-up,Non_Water,Non_Wetland,Forest
1478,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1479,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1480,Bareland,Water,Built-up,Water,Non_Wetland,Water
1481,Bareland,Water,Water,NULL,Water,Grassland
1482,Bareland,Water,Water,NULL,Water,Bareland
1483,Bareland,Water,Water,NULL,Water,Water
1484,Bareland,Water,Water,NULL,Water,Forest
1485,Bareland,Water,Water,Non_Water,Water,Grassland
1486,Bareland,Water,Water,Non_Water,Water,Bareland
1487,Bareland,Water,Water,Non_Water,Water,Water
1488,Bareland,Water,Water,Non_Water,Water,Forest
1489,Bareland,Water,Water,Water,Water,Grassland
1490,Bareland,Water,Water,Water,Water,Bareland
1491,Bareland,Water,Water,Water,Water,Water
1492,Bareland,Water,Water,Water,Water,Forest
1493,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1494,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1495,Bareland,Water,Forest,NULL,Non_Wetland,Built-up
1496,Bareland,Water,Forest,NULL,Non_Wetland,Water
1497,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1498,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
1499,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
1500,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
1501,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
1502,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1503,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1504,Bareland,Water,Forest,Water,Non_Wetland,Water
1505,Bareland,Water,Forest,Water,Non_Wetland,Forest
1506,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1507,Bareland,Forest,NULL,Non_Water,Non_Wetland,Grassland
1508,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1509,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water
1510,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1511,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1512,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
1513,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water
1514,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1515,Bareland,Forest,Shrubland,Water,Non_Wetland,Grassland
1516,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1517,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1518,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1519,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1520,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1521,Bareland,Forest,Grassland,Water,Non_Wetland,Grassland
1522,Bareland,Forest,Grassland,Water,Non_Wetland,Water
1523,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1524,Bareland,Forest,Cropland,NULL,Non_Wetland,Water
1525,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1526,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1527,Bareland,Forest,Cropland,Water,Non_Wetland,Grassland
1528,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland
1529,Bareland,Forest,Cropland,Water,Non_Wetland,Water
1530,Bareland,Forest,Wetland,NULL,Wetland,Grassland
1531,Bareland,Forest,Wetland,Non_Water,Wetland,Water
1532,Bareland,Forest,Wetland,Water,Wetland,Grassland
1533,Bareland,Forest,Wetland,Water,Wetland,Water
1534,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1535,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1536,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1537,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1538,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water
1539,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1540,Bareland,Forest,Bareland,Water,Non_Wetland,Grassland
1541,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1542,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1543,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1544,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland
1545,Bareland,Forest,Built-up,Water,Non_Wetland,Grassland
1546,Bareland,Forest,Water,NULL,Water,Bareland
1547,Bareland,Forest,Water,Non_Water,Water,Grassland
1548,Bareland,Forest,Water,Non_Water,Water,Bareland
1549,Bareland,Forest,Water,Non_Water,Water,Water
1550,Bareland,Forest,Water,Non_Water,Water,Forest
1551,Bareland,Forest,Water,Water,Water,Bareland
1552,Bareland,Forest,Water,Water,Water,Water
1553,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1554,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1555,Bareland,Forest,Forest,NULL,Non_Wetland,Water
1556,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1557,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1558,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water
1559,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
1560,Bareland,Forest,Forest,Water,Non_Wetland,Water
1561,Bareland,Forest,Forest,Water,Non_Wetland,Forest
1562,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1563,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1564,Water,NULL,NULL,NULL,Non_Wetland,Forest
1565,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1566,Water,NULL,NULL,Water,Non_Wetland,Grassland
1567,Water,NULL,NULL,Water,Non_Wetland,Water
1568,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1569,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1570,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1571,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1572,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1573,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1574,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1575,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1576,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1577,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1578,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1579,Water,NULL,Shrubland,Water,Non_Wetland,Water
1580,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1581,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1582,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1583,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
1584,Water,NULL,Grassland,NULL,Non_Wetland,Water
1585,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1586,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1587,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1588,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
1589,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1590,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1591,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1592,Water,NULL,Grassland,Water,Non_Wetland,Water
1593,Water,NULL,Grassland,Water,Non_Wetland,Forest
1594,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1595,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1596,Water,NULL,Cropland,NULL,Non_Wetland,Water
1597,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1598,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1599,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1600,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1601,Water,NULL,Cropland,Water,Non_Wetland,Water
1602,Water,NULL,Wetland,NULL,Wetland,Grassland
1603,Water,NULL,Wetland,NULL,Wetland,Wetland
1604,Water,NULL,Wetland,NULL,Wetland,Bareland
1605,Water,NULL,Wetland,NULL,Wetland,Water
1606,Water,NULL,Wetland,NULL,Wetland,Forest
1607,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1608,Water,NULL,Wetland,Non_Water,Wetland,Water
1609,Water,NULL,Wetland,Non_Water,Wetland,Forest
1610,Water,NULL,Wetland,Water,Wetland,Grassland
1611,Water,NULL,Wetland,Water,Wetland,Bareland
1612,Water,NULL,Wetland,Water,Wetland,Water
1613,Water,NULL,Wetland,Water,Wetland,Forest
1614,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1615,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1616,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1617,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1618,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1619,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1620,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1621,Water,NULL,Bareland,Water,Non_Wetland,Water
1622,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1623,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1624,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1625,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1626,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1627,Water,NULL,Built-up,Water,Non_Wetland,Water
1628,Water,NULL,Water,NULL,Water,Grassland
1629,Water,NULL,Water,NULL,Water,Bareland
1630,Water,NULL,Water,NULL,Water,Water
1631,Water,NULL,Water,NULL,Water,Forest
1632,Water,NULL,Water,Non_Water,Water,Grassland
1633,Water,NULL,Water,Non_Water,Water,Bareland
1634,Water,NULL,Water,Non_Water,Water,Water
1635,Water,NULL,Water,Non_Water,Water,Forest
1636,Water,NULL,Water,Water,Water,Grassland
1637,Water,NULL,Water,Water,Water,Wetland
1638,Water,NULL,Water,Water,Water,Bareland
1639,Water,NULL,Water,Water,Water,Water
1640,Water,NULL,Water,Water,Water,Forest
1641,Water,NULL,Forest,NULL,Non_Wetland,NULL
1642,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1643,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1644,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1645,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1646,Water,NULL,Forest,NULL,Non_Wetland,Water
1647,Water,NULL,Forest,NULL,Non_Wetland,Forest
1648,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1649,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland
1650,Water,NULL,Forest,Non_Water,Non_Wetland,Water
1651,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1652,Water,NULL,Forest,Water,Non_Wetland,Grassland
1653,Water,NULL,Forest,Water,Non_Wetland,Bareland
1654,Water,NULL,Forest,Water,Non_Wetland,Water
1655,Water,NULL,Forest,Water,Non_Wetland,Forest
1656,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1657,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1658,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1659,Water,Cropland,NULL,Water,Non_Wetland,Bareland
1660,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1661,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1662,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
1663,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1664,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1665,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1666,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1667,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1668,Water,Cropland,Shrubland,Water,Non_Wetland,Water
1669,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
1670,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1671,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1672,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1673,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1674,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1675,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1676,Water,Cropland,Wetland,NULL,Wetland,Bareland
1677,Water,Cropland,Wetland,NULL,Wetland,Forest
1678,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
1679,Water,Cropland,Wetland,Non_Water,Wetland,Water
1680,Water,Cropland,Wetland,Non_Water,Wetland,Forest
1681,Water,Cropland,Wetland,Water,Wetland,Bareland
1682,Water,Cropland,Wetland,Water,Wetland,Water
1683,Water,Cropland,Wetland,Water,Wetland,Forest
1684,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1685,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1686,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1687,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1688,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
1689,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1690,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1691,Water,Cropland,Water,NULL,Water,Grassland
1692,Water,Cropland,Water,NULL,Water,Bareland
1693,Water,Cropland,Water,NULL,Water,Forest
1694,Water,Cropland,Water,Non_Water,Water,Grassland
1695,Water,Cropland,Water,Water,Water,Grassland
1696,Water,Cropland,Water,Water,Water,Water
1697,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1698,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1699,Water,Cropland,Forest,NULL,Non_Wetland,Water
1700,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1701,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1702,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland
1703,Water,Cropland,Forest,Non_Water,Non_Wetland,Water
1704,Water,Cropland,Forest,Water,Non_Wetland,Grassland
1705,Water,Cropland,Forest,Water,Non_Wetland,Bareland
1706,Water,Cropland,Forest,Water,Non_Wetland,Water
1707,Water,Cropland,Forest,Water,Non_Wetland,Forest
1708,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
1709,Water,Wetland,NULL,Water,Non_Wetland,Grassland
1710,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1711,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1712,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1713,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1714,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1715,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1716,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1717,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
1718,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1719,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
1720,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1721,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
1722,Water,Wetland,Grassland,NULL,Non_Wetland,Water
1723,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
1724,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1725,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
1726,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1727,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
1728,Water,Wetland,Grassland,Water,Non_Wetland,Water
