Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLR_M_R
9620,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
9621,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
9622,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
9623,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9624,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9625,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
9626,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9627,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
9628,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
9629,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9630,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9631,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9632,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9633,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9634,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9635,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9636,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
9637,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
9638,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
9639,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
9640,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
9641,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
9642,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9643,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
9644,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
9645,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
9646,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
9647,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
9648,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9649,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9650,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
9651,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9652,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9653,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9654,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9655,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
9656,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Water
9657,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
9658,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9659,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
9660,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,NULL
9661,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9662,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Water
9663,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
9664,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
9665,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
9666,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
9667,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
9668,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9669,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
9670,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
9671,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
9672,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
9673,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
9674,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
9675,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
9676,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9677,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
9678,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9679,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
9680,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
9681,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
9682,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
9683,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
9684,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
9685,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9686,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
9687,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
9688,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
9689,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
9690,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
9691,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
9692,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
9693,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
9694,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
9695,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
9696,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9697,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
9698,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
9699,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
9700,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Water
9701,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
9702,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
9703,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
9704,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
9705,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
9706,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9707,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
9708,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9709,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9710,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
9711,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
9712,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9713,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9714,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9715,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
9716,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
9717,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9718,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9719,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9720,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
9721,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
9722,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9723,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9724,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9725,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
9726,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9727,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
9728,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
9729,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9730,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
9731,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
9732,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
9733,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
9734,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
9735,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
9736,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
9737,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
9738,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
9739,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
9740,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9741,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
9742,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9743,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9744,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9745,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
9746,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9747,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9748,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
9749,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9750,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
9751,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
9752,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9753,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
9754,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9755,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9756,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
9757,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9758,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9759,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
9760,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
9761,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
9762,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
9763,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
9764,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
9765,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
9766,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
9767,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
9768,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
9769,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
9770,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
9771,Forest,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Grassland
9772,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9773,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9774,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9775,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9776,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9777,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9778,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9779,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
9780,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
9781,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
9782,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9783,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
9784,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
9785,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
9786,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
9787,Forest,Water,Water,NULL,Water,NULL,Water,Forest
9788,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
9789,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
9790,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
9791,Forest,Water,Water,NULL,Water,Grassland,Water,Water
9792,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
9793,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
9794,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
9795,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
9796,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
9797,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
9798,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
9799,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
9800,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
9801,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
9802,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
9803,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
9804,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
9805,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
9806,Forest,Water,Water,NULL,Water,Water,Water,Grassland
9807,Forest,Water,Water,NULL,Water,Water,Water,Water
9808,Forest,Water,Water,NULL,Water,Water,Water,Forest
9809,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
9810,Forest,Water,Water,NULL,Water,Water,Forest,Water
9811,Forest,Water,Water,NULL,Water,Water,Forest,Forest
9812,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
9813,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
9814,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
9815,Forest,Water,Water,NULL,Water,Forest,Water,Grassland
9816,Forest,Water,Water,NULL,Water,Forest,Water,Water
9817,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9818,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
9819,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
9820,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
9821,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
9822,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
9823,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Water
9824,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
9825,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9826,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Wetland
9827,Forest,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
9828,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
9829,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
9830,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
9831,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
9832,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9833,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
9834,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
9835,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
9836,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
9837,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
9838,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
9839,Forest,Water,Water,Water,Water,NULL,Water,Forest
9840,Forest,Water,Water,Water,Water,NULL,Forest,Water
9841,Forest,Water,Water,Water,Water,NULL,Forest,Forest
9842,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
9843,Forest,Water,Water,Water,Water,Grassland,Water,Forest
9844,Forest,Water,Water,Water,Water,Grassland,Forest,Grassland
9845,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
9846,Forest,Water,Water,Water,Water,Wetland,Water,Water
9847,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9848,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
9849,Forest,Water,Water,Water,Water,Wetland,Forest,Water
9850,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
9851,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
9852,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
9853,Forest,Water,Water,Water,Water,Bareland,Water,Water
9854,Forest,Water,Water,Water,Water,Bareland,Water,Forest
9855,Forest,Water,Water,Water,Water,Bareland,Forest,Grassland
9856,Forest,Water,Water,Water,Water,Bareland,Forest,Water
9857,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
9858,Forest,Water,Water,Water,Water,Water,Grassland,Forest
9859,Forest,Water,Water,Water,Water,Water,Wetland,Forest
9860,Forest,Water,Water,Water,Water,Water,Bareland,Forest
9861,Forest,Water,Water,Water,Water,Water,Water,Grassland
9862,Forest,Water,Water,Water,Water,Water,Water,Wetland
9863,Forest,Water,Water,Water,Water,Water,Water,Water
9864,Forest,Water,Water,Water,Water,Water,Water,Forest
9865,Forest,Water,Water,Water,Water,Water,Forest,Water
9866,Forest,Water,Water,Water,Water,Water,Forest,Forest
9867,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
9868,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
9869,Forest,Water,Water,Water,Water,Forest,Water,Water
9870,Forest,Water,Water,Water,Water,Forest,Water,Forest
9871,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
9872,Forest,Water,Water,Water,Water,Forest,Forest,Water
9873,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9874,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9875,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9876,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9877,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9878,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9879,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
9880,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
9881,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
9882,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9883,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9884,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
9885,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9886,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9887,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9888,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9889,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9890,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9891,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9892,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9893,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9894,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
9895,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9896,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9897,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9898,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
9899,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9900,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9901,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
9902,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
9903,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9904,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9905,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9906,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9907,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9908,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9909,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9910,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9911,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9912,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9913,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9914,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9915,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9916,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9917,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9918,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
9919,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9920,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9921,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9922,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9923,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9924,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
9925,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
9926,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9927,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9928,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
9929,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9930,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9931,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9932,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9933,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
9934,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
9935,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
9936,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9937,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9938,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
9939,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
9940,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
9941,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9942,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9943,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9944,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
9945,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9946,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9947,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9948,Forest,Water,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9949,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
9950,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9951,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9952,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9953,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
9954,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9955,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9956,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9957,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9958,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9959,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9960,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9961,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9962,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9963,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9964,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9965,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
9966,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9967,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9968,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
9969,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9970,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9971,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
9972,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
9973,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
9974,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
9975,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
9976,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
9977,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
9978,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9979,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9980,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9981,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
9982,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9983,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9984,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9985,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9986,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9987,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
9988,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9989,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
