Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXU_M_R
9605,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9606,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
9607,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9608,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9609,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
9610,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
9611,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
9612,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
9613,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
9614,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
9615,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9616,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
9617,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Bareland
9618,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
9619,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
9620,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9621,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
9622,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
9623,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
9624,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
9625,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
9626,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
9627,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
9628,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
9629,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
9630,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
9631,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
9632,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
9633,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
9634,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9635,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
9636,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
9637,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
9638,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
9639,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
9640,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
9641,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
9642,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
9643,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Water
9644,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
9645,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Water
9646,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
9647,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
9648,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
9649,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Water
9650,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9651,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9652,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
9653,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9654,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9655,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9656,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9657,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9658,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9659,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
9660,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9661,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9662,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Bareland
9663,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
9664,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
9665,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9666,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
9667,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
9668,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
9669,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
9670,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
9671,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9672,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
9673,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
9674,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
9675,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
9676,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
9677,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9678,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9679,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9680,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9681,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9682,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
9683,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9684,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9685,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Water
9686,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
9687,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9688,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9689,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9690,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
9691,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
9692,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9693,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9694,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
9695,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9696,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9697,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9698,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9699,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
9700,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
9701,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9702,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
9703,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
9704,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
9705,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
9706,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
9707,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
9708,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
9709,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
9710,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
9711,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
9712,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
9713,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
9714,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
9715,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
9716,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
9717,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
9718,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9719,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
9720,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
9721,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
9722,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
9723,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
9724,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9725,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Water
9726,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9727,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9728,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
9729,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
9730,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
9731,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Bareland
9732,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
9733,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
9734,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
9735,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
9736,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
9737,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
9738,Forest,Water,Water,NULL,Water,NULL,Water,Water
9739,Forest,Water,Water,NULL,Water,NULL,Water,Forest
9740,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
9741,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
9742,Forest,Water,Water,NULL,Water,Grassland,Water,Water
9743,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
9744,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
9745,Forest,Water,Water,NULL,Water,Wetland,Grassland,Wetland
9746,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
9747,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
9748,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
9749,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
9750,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
9751,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
9752,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
9753,Forest,Water,Water,NULL,Water,Wetland,Water,Bareland
9754,Forest,Water,Water,NULL,Water,Wetland,Water,Water
9755,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
9756,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
9757,Forest,Water,Water,NULL,Water,Wetland,Forest,Wetland
9758,Forest,Water,Water,NULL,Water,Wetland,Forest,Bareland
9759,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
9760,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
9761,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
9762,Forest,Water,Water,NULL,Water,Bareland,Water,Water
9763,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
9764,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
9765,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
9766,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
9767,Forest,Water,Water,NULL,Water,Water,Wetland,Water
9768,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
9769,Forest,Water,Water,NULL,Water,Water,Water,Grassland
9770,Forest,Water,Water,NULL,Water,Water,Water,Wetland
9771,Forest,Water,Water,NULL,Water,Water,Water,Bareland
9772,Forest,Water,Water,NULL,Water,Water,Water,Water
9773,Forest,Water,Water,NULL,Water,Water,Water,Forest
9774,Forest,Water,Water,NULL,Water,Water,Forest,Wetland
9775,Forest,Water,Water,NULL,Water,Water,Forest,Water
9776,Forest,Water,Water,NULL,Water,Water,Forest,Forest
9777,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
9778,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9779,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
9780,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
9781,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
9782,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
9783,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
9784,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
9785,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
9786,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
9787,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
9788,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
9789,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
9790,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
9791,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
9792,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
9793,Forest,Water,Water,Non_Water,Water,Wetland,Water,Bareland
9794,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
9795,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9796,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
9797,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
9798,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
9799,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
9800,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
9801,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
9802,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
9803,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9804,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
9805,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
9806,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
9807,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
9808,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
9809,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
9810,Forest,Water,Water,Water,Water,NULL,Wetland,Water
9811,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
9812,Forest,Water,Water,Water,Water,NULL,Water,Grassland
9813,Forest,Water,Water,Water,Water,NULL,Water,Wetland
9814,Forest,Water,Water,Water,Water,NULL,Water,Water
9815,Forest,Water,Water,Water,Water,NULL,Water,Forest
9816,Forest,Water,Water,Water,Water,NULL,Forest,Water
9817,Forest,Water,Water,Water,Water,NULL,Forest,Forest
9818,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
9819,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
9820,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
9821,Forest,Water,Water,Water,Water,Grassland,Water,Water
9822,Forest,Water,Water,Water,Water,Grassland,Water,Forest
9823,Forest,Water,Water,Water,Water,Grassland,Forest,Grassland
9824,Forest,Water,Water,Water,Water,Grassland,Forest,Water
9825,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
9826,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
9827,Forest,Water,Water,Water,Water,Wetland,Grassland,Wetland
9828,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
9829,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
9830,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
9831,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
9832,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
9833,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
9834,Forest,Water,Water,Water,Water,Wetland,Bareland,Grassland
9835,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
9836,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
9837,Forest,Water,Water,Water,Water,Wetland,Water,Bareland
9838,Forest,Water,Water,Water,Water,Wetland,Water,Water
9839,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9840,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
9841,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
9842,Forest,Water,Water,Water,Water,Wetland,Forest,Water
9843,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
9844,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
9845,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
9846,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
9847,Forest,Water,Water,Water,Water,Bareland,Water,Forest
9848,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
9849,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
9850,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
9851,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
9852,Forest,Water,Water,Water,Water,Water,Wetland,Water
9853,Forest,Water,Water,Water,Water,Water,Wetland,Forest
9854,Forest,Water,Water,Water,Water,Water,Water,Grassland
9855,Forest,Water,Water,Water,Water,Water,Water,Wetland
9856,Forest,Water,Water,Water,Water,Water,Water,Bareland
9857,Forest,Water,Water,Water,Water,Water,Water,Water
9858,Forest,Water,Water,Water,Water,Water,Water,Forest
9859,Forest,Water,Water,Water,Water,Water,Forest,Wetland
9860,Forest,Water,Water,Water,Water,Water,Forest,Water
9861,Forest,Water,Water,Water,Water,Water,Forest,Forest
9862,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
9863,Forest,Water,Water,Water,Water,Forest,Water,Water
9864,Forest,Water,Water,Water,Water,Forest,Water,Forest
9865,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9866,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
9867,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9868,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9869,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9870,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
9871,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
9872,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
9873,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9874,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9875,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9876,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9877,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9878,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9879,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9880,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9881,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
9882,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9883,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9884,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9885,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9886,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9887,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9888,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9889,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9890,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9891,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
9892,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9893,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9894,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9895,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9896,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9897,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9898,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9899,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9900,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9901,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
9902,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9903,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9904,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9905,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
9906,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9907,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9908,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9909,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
9910,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
9911,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9912,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9913,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9914,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9915,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9916,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9917,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9918,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9919,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9920,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9921,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9922,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
9923,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9924,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9925,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9926,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9927,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9928,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9929,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9930,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9931,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9932,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
9933,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9934,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9935,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9936,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
9937,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9938,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9939,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9940,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9941,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9942,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9943,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9944,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
9945,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
9946,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9947,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
9948,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
9949,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
9950,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
9951,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
9952,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
9953,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
9954,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9955,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
9956,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9957,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
9958,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
9959,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
9960,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Bareland
9961,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
9962,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
9963,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
9964,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
9965,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
9966,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9967,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
9968,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
9969,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
9970,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
9971,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
9972,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
9973,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9974,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9975,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9976,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9977,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9978,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
9979,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
