Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNL_M_R
7457,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7458,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
7459,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
7460,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
7461,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7462,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7463,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7464,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7465,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7466,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7467,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7468,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7469,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7470,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7471,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7472,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7473,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7474,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Water
7475,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
7476,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
7477,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
7478,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7479,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7480,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7481,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7482,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7483,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7484,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
7485,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7486,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
7487,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
7488,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
7489,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
7490,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
7491,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
7492,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
7493,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
7494,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7495,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7496,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
7497,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7498,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
7499,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
7500,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
7501,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
7502,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
7503,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
7504,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7505,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
7506,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
7507,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
7508,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7509,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7510,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
7511,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
7512,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7513,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
7514,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7515,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7516,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
7517,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
7518,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7519,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7520,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7521,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
7522,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7523,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
7524,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
7525,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
7526,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
7527,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
7528,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
7529,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
7530,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
7531,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7532,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7533,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
7534,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
7535,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
7536,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
7537,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
7538,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
7539,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
7540,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
7541,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
7542,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
7543,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
7544,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
7545,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
7546,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
7547,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
7548,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
7549,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
7550,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
7551,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
7552,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
7553,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
7554,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
7555,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
7556,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
7557,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
7558,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7559,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
7560,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
7561,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
7562,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
7563,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
7564,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
7565,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7566,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7567,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7568,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
7569,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7570,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7571,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7572,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7573,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7574,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7575,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7576,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7577,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
7578,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7579,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
7580,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7581,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7582,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
7583,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
7584,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7585,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7586,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7587,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
7588,Forest,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
7589,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
7590,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
7591,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
7592,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7593,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7594,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7595,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7596,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7597,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7598,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7599,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7600,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
7601,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7602,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7603,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7604,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7605,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7606,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
7607,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7608,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7609,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
7610,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
7611,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7612,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7613,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7614,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7615,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7616,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7617,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7618,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7619,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
7620,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7621,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7622,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7623,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7624,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7625,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7626,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
7627,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7628,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
7629,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7630,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
7631,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
7632,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7633,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7634,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7635,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
7636,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
7637,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
7638,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
7639,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
7640,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
7641,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7642,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
7643,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
7644,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
7645,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
7646,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
7647,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
7648,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
7649,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7650,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
7651,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
7652,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
7653,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
7654,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7655,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
7656,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
7657,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
7658,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
7659,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7660,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
7661,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7662,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
7663,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
7664,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
7665,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
7666,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
7667,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
7668,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
7669,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
7670,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
7671,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
7672,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
7673,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
7674,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7675,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
7676,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
7677,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7678,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
7679,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
7680,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
7681,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
7682,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
7683,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
7684,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
7685,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
7686,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
7687,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7688,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7689,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
7690,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7691,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7692,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7693,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7694,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
7695,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7696,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
7697,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7698,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7699,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7700,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7701,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7702,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7703,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
7704,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7705,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7706,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
7707,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
7708,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7709,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7710,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
7711,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
7712,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
7713,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7714,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7715,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
7716,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
7717,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
7718,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
7719,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
7720,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
7721,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7722,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
7723,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
7724,Forest,Water,Water,NULL,Water,NULL,NULL,Water
7725,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
7726,Forest,Water,Water,NULL,Water,NULL,Wetland,Wetland
7727,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
7728,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
7729,Forest,Water,Water,NULL,Water,NULL,Water,Forest
7730,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
7731,Forest,Water,Water,NULL,Water,Shrubland,NULL,Wetland
7732,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
7733,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
7734,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
7735,Forest,Water,Water,NULL,Water,Wetland,NULL,Wetland
7736,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
7737,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
7738,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
7739,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
7740,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
7741,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
7742,Forest,Water,Water,NULL,Water,Wetland,Water,Water
7743,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
7744,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
7745,Forest,Water,Water,NULL,Water,Water,NULL,Wetland
7746,Forest,Water,Water,NULL,Water,Water,NULL,Water
7747,Forest,Water,Water,NULL,Water,Water,NULL,Forest
7748,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
7749,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
7750,Forest,Water,Water,NULL,Water,Water,Wetland,Water
7751,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
7752,Forest,Water,Water,NULL,Water,Water,Water,Wetland
7753,Forest,Water,Water,NULL,Water,Water,Water,Water
7754,Forest,Water,Water,NULL,Water,Water,Water,Forest
7755,Forest,Water,Water,NULL,Water,Water,Forest,Forest
7756,Forest,Water,Water,NULL,Water,Forest,NULL,Wetland
7757,Forest,Water,Water,NULL,Water,Forest,NULL,Water
7758,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
7759,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
7760,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
7761,Forest,Water,Water,NULL,Water,Forest,Water,Forest
7762,Forest,Water,Water,NULL,Water,Forest,Forest,Water
7763,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
7764,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
7765,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
7766,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
7767,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
7768,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
7769,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Forest
7770,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
7771,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
7772,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
7773,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
7774,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
7775,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
7776,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
7777,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
7778,Forest,Water,Water,Non_Water,Water,Water,NULL,Wetland
7779,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
7780,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
7781,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
7782,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
7783,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
7784,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
7785,Forest,Water,Water,Non_Water,Water,Water,Water,Water
7786,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
7787,Forest,Water,Water,Non_Water,Water,Water,Forest,Wetland
7788,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
7789,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
7790,Forest,Water,Water,Non_Water,Water,Forest,NULL,Wetland
7791,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
7792,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
7793,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
7794,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
7795,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
7796,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
7797,Forest,Water,Water,Water,Water,NULL,NULL,Water
7798,Forest,Water,Water,Water,Water,NULL,NULL,Forest
7799,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
7800,Forest,Water,Water,Water,Water,NULL,Wetland,Water
7801,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
7802,Forest,Water,Water,Water,Water,NULL,Water,Wetland
7803,Forest,Water,Water,Water,Water,NULL,Water,Water
7804,Forest,Water,Water,Water,Water,NULL,Water,Forest
7805,Forest,Water,Water,Water,Water,NULL,Forest,Forest
7806,Forest,Water,Water,Water,Water,Grassland,NULL,Forest
7807,Forest,Water,Water,Water,Water,Grassland,Wetland,Wetland
7808,Forest,Water,Water,Water,Water,Cropland,Water,Water
7809,Forest,Water,Water,Water,Water,Wetland,NULL,Wetland
7810,Forest,Water,Water,Water,Water,Wetland,NULL,Water
7811,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
7812,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
7813,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
7814,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
7815,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
7816,Forest,Water,Water,Water,Water,Wetland,Water,Water
7817,Forest,Water,Water,Water,Water,Wetland,Water,Forest
7818,Forest,Water,Water,Water,Water,Wetland,Forest,Water
7819,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
7820,Forest,Water,Water,Water,Water,Water,NULL,Wetland
7821,Forest,Water,Water,Water,Water,Water,NULL,Water
7822,Forest,Water,Water,Water,Water,Water,NULL,Forest
7823,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
7824,Forest,Water,Water,Water,Water,Water,Wetland,Water
7825,Forest,Water,Water,Water,Water,Water,Wetland,Forest
7826,Forest,Water,Water,Water,Water,Water,Water,Grassland
7827,Forest,Water,Water,Water,Water,Water,Water,Wetland
7828,Forest,Water,Water,Water,Water,Water,Water,Water
7829,Forest,Water,Water,Water,Water,Water,Water,Forest
7830,Forest,Water,Water,Water,Water,Water,Forest,Grassland
7831,Forest,Water,Water,Water,Water,Water,Forest,Water
7832,Forest,Water,Water,Water,Water,Water,Forest,Forest
7833,Forest,Water,Water,Water,Water,Forest,NULL,Wetland
7834,Forest,Water,Water,Water,Water,Forest,NULL,Water
7835,Forest,Water,Water,Water,Water,Forest,NULL,Forest
