Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWP_M_R
1371,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1372,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1373,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1374,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1375,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1376,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1377,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1378,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1379,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1380,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1381,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1382,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1383,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1384,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1385,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1386,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1387,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1389,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1390,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1393,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1394,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1395,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1396,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1397,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1398,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1399,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1400,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1401,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1402,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1403,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1404,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1405,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1406,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1407,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1408,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1409,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1410,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1411,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1412,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1413,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1414,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1415,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1416,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1417,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1418,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1420,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1421,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1422,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1423,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1424,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1425,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1427,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1428,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1429,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1430,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1431,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1432,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1433,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1434,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1435,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1436,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1437,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1438,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1439,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1440,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1441,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1442,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1443,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1444,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1445,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1446,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1447,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1448,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1449,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1450,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1451,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1452,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1453,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1455,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1456,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1458,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1459,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1460,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1461,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1462,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1463,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1464,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1465,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1467,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1468,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1469,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1470,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1471,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1472,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1473,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1474,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1475,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1476,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1477,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1478,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1479,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1480,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1481,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1482,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1483,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1484,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1485,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1486,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1487,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1488,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1489,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1490,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1491,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1492,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1493,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1494,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1495,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1496,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1497,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1499,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1500,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1501,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1502,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1503,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1504,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1505,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1506,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1507,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1508,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1509,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1512,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1513,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1515,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1516,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1517,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1518,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1519,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1520,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1521,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1522,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1523,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1524,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1525,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1526,Water,Water,Water,NULL,Water,NULL,NULL,Water
1527,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1528,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1529,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1530,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1531,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1532,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1533,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1534,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1535,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1536,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1537,Water,Water,Water,Water,Water,NULL,NULL,Water
1538,Water,Water,Water,Water,Water,NULL,NULL,Forest
1539,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1541,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1542,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1543,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1544,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1545,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1546,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1547,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1548,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1549,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1550,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1551,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1552,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1553,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1554,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1555,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1556,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1557,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1558,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1559,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1560,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1561,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1562,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1563,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1564,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1565,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1568,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1569,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1570,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1571,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1572,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1573,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1574,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1575,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1576,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1577,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1578,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1579,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1580,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1581,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1582,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1583,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1584,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1585,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1586,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1587,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1589,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1590,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1591,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1592,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1593,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1594,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1595,Water,Forest,Water,Water,Water,NULL,NULL,Water
1596,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1597,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1598,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1599,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1600,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1601,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1602,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1603,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1604,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1605,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1606,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1607,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1608,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1609,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1610,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1611,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1612,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1613,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1614,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1615,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1616,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1618,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1619,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1620,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1621,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1622,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1623,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1624,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1625,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1626,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1627,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1628,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1629,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1630,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1631,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1632,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1633,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1634,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1635,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1636,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1637,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1638,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1639,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1640,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1641,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1642,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1643,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1644,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1645,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1646,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1647,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1648,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1649,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1650,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1651,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1652,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1653,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1654,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1655,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1656,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1657,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1658,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1659,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1660,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1661,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1662,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1663,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1664,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1665,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1666,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1667,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1668,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1669,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1670,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1672,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1673,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1674,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1675,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1676,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1678,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1679,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1680,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1681,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1682,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1683,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1684,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1685,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1686,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1687,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1688,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1689,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1690,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1691,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1692,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1693,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1694,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1695,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1696,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1697,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1698,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1699,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1700,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1701,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1702,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1703,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1704,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1705,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1706,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1707,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1708,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1709,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1710,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1711,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1712,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1713,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1714,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1715,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1716,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1717,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1718,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1719,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1720,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
