Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
330,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
332,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
350,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
353,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
361,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
362,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
363,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
364,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
365,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
366,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
367,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
368,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
369,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
370,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
371,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
373,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
374,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
375,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
376,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
377,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
378,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
379,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
380,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
381,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
382,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
383,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
384,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
385,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
388,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
390,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
391,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
393,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
394,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
395,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
396,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
399,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
400,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
401,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
402,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
403,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
404,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
405,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
406,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
407,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
408,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
410,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
411,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
412,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
413,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
414,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
415,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
416,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
417,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
418,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
419,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
420,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
421,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
422,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
423,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
424,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
425,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
426,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
427,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
428,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
429,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
430,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
431,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
432,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
433,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
434,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
435,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
436,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
437,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
438,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
439,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
440,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
441,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
442,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
443,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
444,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
445,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
446,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
448,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
449,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
450,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
451,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
452,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
453,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
454,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
455,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
456,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland,NULL,Grassland
457,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
458,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
459,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
460,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
461,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
462,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
463,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
464,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
465,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
466,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
467,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
468,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
470,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
471,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
472,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
474,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
475,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
476,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
480,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
482,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
484,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
485,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
488,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
491,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
495,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
497,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
498,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
500,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
501,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
502,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
503,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
505,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
506,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
510,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
511,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
513,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
514,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
515,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
516,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
517,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
518,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
519,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
520,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
521,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
522,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
523,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
524,NULL,NULL,Water,NULL,Water,Grassland,Grassland,NULL
525,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
526,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Water
527,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
528,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
529,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
530,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Forest
531,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
532,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Bareland
533,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Forest
534,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
535,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Forest
536,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
537,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
538,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
539,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
540,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
541,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
542,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
543,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
544,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
545,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
546,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
547,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
548,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
549,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
550,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
551,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
552,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
553,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
554,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
555,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
556,NULL,NULL,Water,NULL,Water,Water,Water,Water
557,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
558,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
559,NULL,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
560,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
561,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
562,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Wetland
563,NULL,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
564,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
565,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
566,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Forest
567,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
568,NULL,NULL,Water,Water,Water,Wetland,Water,Water
569,NULL,NULL,Water,Water,Water,Bareland,Wetland,Water
570,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
571,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
572,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
573,NULL,NULL,Water,Water,Water,Water,Wetland,Water
574,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
575,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
576,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
577,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
578,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
580,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
581,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
582,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
583,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
584,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
586,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
587,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
588,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
590,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
591,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
592,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
596,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
597,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
598,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
599,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
601,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
603,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
605,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
606,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
608,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
610,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
611,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
612,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
613,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
615,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
616,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
617,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
618,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
619,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
620,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
622,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
623,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
624,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
625,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
626,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
627,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
629,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
630,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
631,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
632,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
633,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
634,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
636,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
637,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
638,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
641,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
642,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
643,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
644,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
645,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
646,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
647,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
648,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
650,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
651,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
652,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
653,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
654,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
655,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
656,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
657,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
658,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
659,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
660,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
661,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
662,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
663,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
664,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
665,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
