Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBK_M_R
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,NULL
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Wetland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,NULL
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
507,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
508,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
509,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
510,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
511,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
512,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
513,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
514,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
515,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
516,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
517,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
518,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
519,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
520,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
522,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
523,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
524,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
526,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
527,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
528,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
529,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
530,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
532,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
533,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
534,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
536,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
537,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
539,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
541,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
543,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
544,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
545,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
547,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
548,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
549,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
550,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
551,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
554,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
555,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
556,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
558,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
559,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
562,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
565,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
566,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
567,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
569,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
570,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
572,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
573,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
576,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
578,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
579,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
581,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
583,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
584,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
585,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
588,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
589,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
591,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
592,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
594,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
595,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
596,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
598,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
601,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
612,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
613,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
614,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
615,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
616,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
617,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
621,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
622,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
623,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
624,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
628,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
629,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
630,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
632,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
646,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
651,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
