Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWS_M_R
332,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
334,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
336,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
337,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
338,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
339,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
340,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
341,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
342,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
343,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
344,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
345,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
347,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
348,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
350,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
353,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
354,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
355,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
356,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
357,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
358,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
359,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
360,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
361,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
362,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
363,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
364,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
365,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
366,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
367,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
368,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
369,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
370,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
371,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
372,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
373,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
374,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
375,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
377,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
378,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
379,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
380,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
381,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
382,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
383,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
384,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
385,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
386,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
387,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
388,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
393,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
394,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
396,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
397,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
399,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
402,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
403,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
406,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
409,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
412,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
413,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
414,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
416,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
417,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
421,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
423,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
424,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
425,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
426,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
427,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
428,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
429,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
430,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
431,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
432,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
433,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
434,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
435,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
436,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
437,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
438,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
439,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
440,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
441,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
442,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
443,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
444,NULL,NULL,Water,NULL,Water,Wetland,Bareland,Grassland
445,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
446,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
447,NULL,NULL,Water,Water,Water,Grassland,Grassland,Forest
448,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
449,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
450,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
451,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
452,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
453,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
454,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
455,NULL,NULL,Water,Water,Water,Water,Water,Grassland
456,NULL,NULL,Water,Water,Water,Water,Water,Wetland
457,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
458,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
459,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
461,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
478,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
484,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
494,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
497,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
500,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
503,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Bareland
504,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
506,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
507,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
509,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
512,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
513,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
524,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
527,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
528,NULL,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
529,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
530,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
531,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
532,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
533,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
534,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
535,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
536,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
537,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
538,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
539,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
540,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
541,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
542,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
543,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
545,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
546,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
547,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
548,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
549,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
550,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
551,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
552,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
553,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
554,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
555,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
556,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
557,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
558,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
559,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
560,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
561,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
562,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
563,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
564,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
565,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
566,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
567,NULL,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
568,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
569,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
570,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
571,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
572,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
573,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
574,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
575,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
576,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
577,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
578,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
579,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
580,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
581,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
582,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
583,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
584,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
585,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
586,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
587,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
588,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
589,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
590,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
591,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
592,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
593,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
595,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
596,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
597,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
598,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
599,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
601,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
602,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
603,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
604,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
605,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
606,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
607,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
608,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
609,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
610,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
611,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
612,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
613,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
614,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
615,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
616,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
617,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
618,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
619,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
620,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
621,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
622,NULL,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
623,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
624,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
625,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
626,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
627,NULL,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
628,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
629,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
630,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
631,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
632,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
633,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
634,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
635,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
636,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
637,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
638,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
639,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
640,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
641,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
642,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
643,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
644,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
645,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
646,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Built-up
647,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
648,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
649,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
650,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
651,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
652,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
653,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
654,NULL,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
655,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
656,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
657,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
658,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
659,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
660,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
661,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
662,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
663,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
664,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
665,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
666,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
