Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R
338,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
339,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
340,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
341,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
342,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
343,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
344,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
345,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
346,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
347,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
348,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
349,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
352,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
353,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
354,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
355,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
356,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
357,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
358,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
359,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
360,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
361,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
362,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
363,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
364,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
365,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
366,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
367,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
368,NULL,Built-up,Water,NULL,Water,NULL,NULL,NULL
369,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
370,NULL,Built-up,Water,NULL,Water,NULL,NULL,Bareland
371,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
372,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
373,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
374,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
376,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
377,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
378,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
379,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
380,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
381,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
382,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
383,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
384,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
385,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
387,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
388,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
389,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
390,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
391,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
392,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
393,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
394,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
395,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
396,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
397,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
398,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
399,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
400,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
401,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
402,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
403,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
404,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
405,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
406,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
408,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
409,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
410,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
411,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
412,NULL,Water,Water,Water,Water,NULL,NULL,Water
413,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
414,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
415,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
416,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
417,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
418,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
419,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
421,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
422,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
423,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
424,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
425,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
426,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
427,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
428,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
429,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
430,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
431,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
432,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
433,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
434,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
435,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
436,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
437,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
438,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
439,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
440,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
441,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
442,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
443,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
444,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
445,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
446,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
447,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
448,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
449,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
450,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
451,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
452,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
453,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
454,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
455,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
456,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
457,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
458,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
459,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
460,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
461,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
462,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
463,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
464,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
465,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
466,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
467,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
468,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
469,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
470,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
471,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
472,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
473,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
474,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
475,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
476,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
477,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
478,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
479,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
480,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
481,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
482,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
483,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
484,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
486,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
487,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
488,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
489,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
490,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
491,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
492,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
493,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
494,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
495,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
496,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
497,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
498,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
499,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
500,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
501,NULL,Forest,Water,NULL,Water,NULL,NULL,Built-up
502,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
503,NULL,Forest,Water,Non_Water,Water,NULL,NULL,NULL
504,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
505,NULL,Forest,Water,Water,Water,NULL,NULL,Water
506,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
507,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
508,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
509,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
510,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
511,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
512,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
513,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
514,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
515,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
516,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
517,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
518,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
519,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
520,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
521,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
522,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
523,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
524,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
525,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
526,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
527,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
528,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
529,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
530,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
531,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
532,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
533,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
534,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
535,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
536,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
537,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
538,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
539,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
540,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
541,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
542,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
543,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
544,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
545,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
546,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
547,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
548,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
549,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
550,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
551,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
552,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
553,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
554,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
555,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
556,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
557,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
558,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
559,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
560,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
561,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
562,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
563,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
564,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
565,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
566,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
567,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
568,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
569,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
570,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
571,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
572,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
574,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
575,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
576,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
577,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
578,Grassland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
579,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
580,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
581,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
582,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
583,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
584,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
585,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
586,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
587,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
588,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
589,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
590,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
591,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
592,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
593,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
594,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
595,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
596,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
597,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
598,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
599,Grassland,Cropland,Water,Water,Water,NULL,NULL,Cropland
600,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
601,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
602,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
603,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
604,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
605,Grassland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
606,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
608,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
609,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
610,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
611,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
612,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
613,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
614,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
615,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
616,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
617,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
618,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
619,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
620,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
621,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
622,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
623,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
624,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
625,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
626,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
627,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
628,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
629,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
630,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
631,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
632,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
633,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
634,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
636,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
637,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
638,Grassland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
639,Grassland,Forest,Water,NULL,Water,NULL,NULL,Grassland
640,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
641,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
642,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
643,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
644,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
645,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
646,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
647,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
648,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
649,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
650,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
651,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
652,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
653,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
654,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
655,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
656,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
657,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
658,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
659,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
660,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
661,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
662,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
663,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
664,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
665,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
666,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
667,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
668,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
669,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
670,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
671,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
672,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
673,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
674,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
676,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
677,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
678,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
679,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
