Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Water
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Water
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
562,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
563,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
564,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
565,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
566,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
567,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Bareland
568,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
569,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
570,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
571,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
572,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
573,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
574,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
575,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
576,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
577,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Cropland
578,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Wetland
579,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
580,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
581,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
582,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
583,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
584,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
585,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
586,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
587,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
588,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
589,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
590,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
591,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
592,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Built-up,Grassland
593,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
594,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
595,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,NULL
596,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
598,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
599,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
600,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,NULL
601,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
602,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Wetland
603,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
604,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
605,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
607,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
608,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
609,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
610,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
612,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
613,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
614,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Built-up,Wetland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Built-up,Water
616,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
618,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
619,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
620,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
621,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
622,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
623,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
624,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
625,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
626,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
627,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
628,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
629,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
630,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
631,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
632,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
633,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
634,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
636,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
637,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
641,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
650,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
651,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
652,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
653,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
