Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZS_M_R
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
338,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
339,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
340,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
341,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
342,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
343,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
344,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
345,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
346,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,NULL
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
404,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
405,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
406,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
407,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
408,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
409,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
411,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
412,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
413,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
414,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
415,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
416,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
417,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
418,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
419,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
420,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
421,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
422,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
423,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
424,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
425,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
426,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
427,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
428,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
436,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
438,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
439,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
440,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
442,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
443,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
444,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
445,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
446,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
449,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
459,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
465,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
469,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
471,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
472,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
474,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
478,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
479,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
480,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
481,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
482,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
483,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
485,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
486,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
514,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
515,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
516,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
517,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
518,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
519,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
526,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
527,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
528,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
529,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
530,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
531,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
536,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
537,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
550,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
552,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
553,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
556,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
558,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
559,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
579,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
583,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
587,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
592,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
594,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
595,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
596,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
599,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
601,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
605,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
607,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Bareland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
611,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
613,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
650,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
651,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
652,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
