Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
8303,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8304,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
8305,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
8306,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
8307,Forest,Water,Water,NULL,Water,NULL,Grassland,Grassland
8308,Forest,Water,Water,NULL,Water,NULL,Grassland,Water
8309,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
8310,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
8311,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
8312,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
8313,Forest,Water,Water,NULL,Water,NULL,Water,Water
8314,Forest,Water,Water,NULL,Water,NULL,Water,Forest
8315,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
8316,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
8317,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
8318,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
8319,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
8320,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
8321,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
8322,Forest,Water,Water,NULL,Water,Grassland,Water,Bareland
8323,Forest,Water,Water,NULL,Water,Grassland,Water,Water
8324,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
8325,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
8326,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
8327,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
8328,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
8329,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
8330,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
8331,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
8332,Forest,Water,Water,NULL,Water,Wetland,Wetland,Bareland
8333,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
8334,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
8335,Forest,Water,Water,NULL,Water,Wetland,Water,Bareland
8336,Forest,Water,Water,NULL,Water,Wetland,Water,Water
8337,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
8338,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
8339,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
8340,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
8341,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
8342,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
8343,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
8344,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
8345,Forest,Water,Water,NULL,Water,Water,NULL,Forest
8346,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
8347,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
8348,Forest,Water,Water,NULL,Water,Water,Grassland,Water
8349,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
8350,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
8351,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
8352,Forest,Water,Water,NULL,Water,Water,Wetland,Water
8353,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
8354,Forest,Water,Water,NULL,Water,Water,Bareland,Bareland
8355,Forest,Water,Water,NULL,Water,Water,Water,Grassland
8356,Forest,Water,Water,NULL,Water,Water,Water,Wetland
8357,Forest,Water,Water,NULL,Water,Water,Water,Water
8358,Forest,Water,Water,NULL,Water,Water,Water,Forest
8359,Forest,Water,Water,NULL,Water,Water,Forest,Bareland
8360,Forest,Water,Water,NULL,Water,Water,Forest,Water
8361,Forest,Water,Water,NULL,Water,Water,Forest,Forest
8362,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
8363,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
8364,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
8365,Forest,Water,Water,NULL,Water,Forest,Water,Wetland
8366,Forest,Water,Water,NULL,Water,Forest,Water,Water
8367,Forest,Water,Water,NULL,Water,Forest,Water,Forest
8368,Forest,Water,Water,NULL,Water,Forest,Forest,Water
8369,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
8370,Forest,Water,Water,Non_Water,Water,NULL,Grassland,Forest
8371,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
8372,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
8373,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
8374,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Forest
8375,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
8376,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
8377,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
8378,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
8379,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
8380,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
8381,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
8382,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
8383,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
8384,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
8385,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
8386,Forest,Water,Water,Non_Water,Water,Water,Water,Water
8387,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
8388,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
8389,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
8390,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
8391,Forest,Water,Water,Water,Water,NULL,Grassland,Water
8392,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
8393,Forest,Water,Water,Water,Water,NULL,Wetland,Water
8394,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
8395,Forest,Water,Water,Water,Water,NULL,Water,Water
8396,Forest,Water,Water,Water,Water,NULL,Water,Forest
8397,Forest,Water,Water,Water,Water,NULL,Forest,Water
8398,Forest,Water,Water,Water,Water,NULL,Forest,Forest
8399,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
8400,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
8401,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
8402,Forest,Water,Water,Water,Water,Grassland,Water,Forest
8403,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
8404,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
8405,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
8406,Forest,Water,Water,Water,Water,Wetland,Water,Water
8407,Forest,Water,Water,Water,Water,Wetland,Water,Forest
8408,Forest,Water,Water,Water,Water,Water,NULL,Grassland
8409,Forest,Water,Water,Water,Water,Water,Grassland,Water
8410,Forest,Water,Water,Water,Water,Water,Grassland,Forest
8411,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
8412,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
8413,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
8414,Forest,Water,Water,Water,Water,Water,Wetland,Water
8415,Forest,Water,Water,Water,Water,Water,Wetland,Forest
8416,Forest,Water,Water,Water,Water,Water,Water,Grassland
8417,Forest,Water,Water,Water,Water,Water,Water,Wetland
8418,Forest,Water,Water,Water,Water,Water,Water,Bareland
8419,Forest,Water,Water,Water,Water,Water,Water,Water
8420,Forest,Water,Water,Water,Water,Water,Water,Forest
8421,Forest,Water,Water,Water,Water,Water,Forest,Water
8422,Forest,Water,Water,Water,Water,Water,Forest,Forest
8423,Forest,Water,Water,Water,Water,Forest,Wetland,Water
8424,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
8425,Forest,Water,Water,Water,Water,Forest,Water,Water
8426,Forest,Water,Water,Water,Water,Forest,Water,Forest
8427,Forest,Water,Water,Water,Water,Forest,Forest,Water
8428,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8429,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8430,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
8431,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8432,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8433,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
8434,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8435,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
8436,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
8437,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8438,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8439,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8440,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8441,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
8442,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8443,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8444,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
8445,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8446,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8447,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8448,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8449,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8450,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8451,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8452,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
8453,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8454,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8455,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8456,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8457,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8458,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8459,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8460,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8461,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8462,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8463,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
8464,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8465,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
8466,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8467,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8468,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8469,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8470,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8471,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
8472,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8473,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
8474,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
8475,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
8476,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8477,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8478,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8479,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
8480,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8481,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8482,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8483,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8484,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8485,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8486,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8487,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8488,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8489,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
8490,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8491,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8492,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8493,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8494,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8495,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8496,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8497,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
8498,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
8499,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
8500,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
8501,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8502,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
8503,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8504,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8505,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
8506,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
8507,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
8508,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8509,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8510,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8511,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8512,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8513,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
8514,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
8515,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
8516,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
8517,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
8518,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8519,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8520,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
8521,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8522,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
8523,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
8524,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
8525,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8526,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8527,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Water
8528,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
8529,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
8530,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
8531,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
8532,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
8533,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
8534,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
8535,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
8536,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8537,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8538,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
8539,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
8540,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
8541,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
8542,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
8543,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
8544,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8545,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Wetland
8546,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8547,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8548,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
8549,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
8550,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
8551,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8552,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8553,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8554,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8555,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8556,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8557,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8558,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8559,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
8560,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
8561,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
8562,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
8563,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
8564,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8565,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8566,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
8567,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
8568,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8569,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8570,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
8571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8572,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8573,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8574,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8575,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8576,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8577,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8578,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8579,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8580,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8581,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8582,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8583,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8584,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8585,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8586,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8587,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8588,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8589,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8590,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8591,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8592,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8593,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
8594,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
8595,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8596,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
8597,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8598,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
8599,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
8600,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
8601,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8602,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8603,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
8604,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8605,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8606,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8607,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8608,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8609,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8610,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
8611,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
8612,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
8613,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8614,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8615,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8616,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
8617,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8618,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8619,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8620,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
8621,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
8622,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
8623,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Water,Forest
8624,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
8625,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
8626,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8627,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8628,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8629,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8630,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8631,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8632,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
8633,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8634,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8635,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8636,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8637,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8638,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8639,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8640,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8641,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
8642,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
8643,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
8644,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8645,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8646,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8647,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
8648,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
8649,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
8650,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8651,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8652,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8653,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8654,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8655,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
8656,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8657,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
8658,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8659,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8660,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
8661,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
8662,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8663,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8664,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8665,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8666,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8667,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
8668,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8669,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
