Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYV_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Built-up
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Built-up
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Built-up
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Built-up
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,NULL
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Grassland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
576,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
577,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
578,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
579,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
580,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
581,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
582,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
583,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
584,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,NULL
585,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
586,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
587,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,NULL
588,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
589,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
590,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
591,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
592,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
593,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
594,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Built-up
595,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
596,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
597,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
598,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
599,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
600,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Built-up
601,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
602,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
603,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
604,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,NULL
605,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
606,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Bareland
607,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Built-up
608,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,NULL
609,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Grassland
610,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Cropland
611,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Bareland
612,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Built-up
613,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
614,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
615,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
616,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Built-up
617,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
618,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Bareland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Built-up
621,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
622,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Bareland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
625,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
626,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,NULL
627,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
628,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Bareland
629,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Built-up
630,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Built-up,Bareland
631,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
632,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
633,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
634,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
635,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Built-up
636,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
637,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
638,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
639,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
640,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
641,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
642,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
643,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
644,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
645,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
646,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
647,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
648,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
649,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
650,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
651,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
