Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGJ_M_R
330,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
