Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHH_M_R
331,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
332,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
333,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Forest
334,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
335,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
336,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
337,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
339,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
340,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Cropland
341,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
342,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
343,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
344,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
345,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
346,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
347,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
348,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Water
349,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
350,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,NULL
352,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
353,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
354,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
355,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
356,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
357,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
358,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
402,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Built-up
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
