Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
6322,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6323,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
6324,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6325,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6326,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6327,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6328,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6329,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6330,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
6331,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6332,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
6333,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6334,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6335,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6336,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6337,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
6338,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6339,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6340,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6341,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
6342,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
6343,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6344,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
6345,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6346,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6347,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
6348,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6349,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6350,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6351,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6352,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
6353,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6354,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6355,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6356,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
6357,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6358,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6359,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6360,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6361,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
6362,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6363,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6364,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
6365,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6366,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
6367,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6368,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6369,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6370,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6371,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6372,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6373,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6374,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6375,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6376,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6377,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Cropland
6378,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
6379,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
6380,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6381,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
6382,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
6383,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6384,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
6385,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
6386,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
6387,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6388,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
6389,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
6390,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
6391,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
6392,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
6393,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
6394,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
6395,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
6396,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
6397,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
6398,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
6399,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6400,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6401,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6402,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6403,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Built-up,Forest
6404,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
6405,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
6406,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
6407,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
6408,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
6409,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
6410,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
6411,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
6412,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Water
6413,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
6414,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6415,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
6416,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6417,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6418,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
6419,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6420,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6421,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
6422,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6423,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
6424,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
6425,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
6426,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,NULL,Forest
6427,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
6428,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6429,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
6430,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Grassland
6431,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
6432,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
6433,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
6434,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Water
6435,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Forest
6436,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
6437,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
6438,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
6439,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
6440,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
6441,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
6442,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
6443,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
6444,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
6445,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
6446,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
6447,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
6448,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
6449,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
6450,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6451,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6452,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6453,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6454,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6455,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6456,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6457,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6458,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6459,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6460,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6461,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6462,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6463,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6464,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6465,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6466,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6467,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6468,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
6469,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
6470,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6471,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6472,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6473,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6474,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6475,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6476,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6477,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6478,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6479,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6480,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6481,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
6482,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
6483,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6484,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
6485,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
6486,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
6487,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6488,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6489,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6490,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6491,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
6492,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6493,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
6494,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6495,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
6496,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6497,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6498,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6499,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6500,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6501,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6502,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
6503,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6504,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
6505,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6506,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6507,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6508,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6509,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6510,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
6511,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6512,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6513,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6514,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6515,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
6516,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6517,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6518,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6519,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6520,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6521,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6522,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6523,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6524,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6525,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
6526,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6527,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6528,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6529,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Cropland
6530,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
6531,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
6532,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
6533,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
6534,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6535,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6536,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6537,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
6538,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
6539,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
6540,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
6541,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
6542,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
6543,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
6544,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
6545,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6546,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
6547,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
6548,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
6549,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6550,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
6551,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
6552,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
6553,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
6554,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
6555,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
6556,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
6557,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
6558,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
6559,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
6560,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6561,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6562,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6563,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6564,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
6565,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
6566,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6567,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6568,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6569,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
6570,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
6571,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6572,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6573,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
6574,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6575,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6576,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
6577,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6578,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6579,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Bareland
6580,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
6581,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6582,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6583,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6584,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6585,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6586,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
6587,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
6588,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6589,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
6590,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6591,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
6592,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
6593,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
6594,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
6595,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
6596,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
6597,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6598,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
6599,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6600,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6601,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6602,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
6603,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6604,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
6605,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
6606,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6607,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
6608,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6609,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6610,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6611,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6612,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6613,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
6614,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6615,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Water
6616,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6617,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6618,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6619,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6620,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
6621,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6622,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6623,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6624,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Water
6625,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6626,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6627,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
6628,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
6629,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6630,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6631,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
6632,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6633,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6634,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
6635,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6636,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6637,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Cropland
6638,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
6639,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
6640,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6641,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6642,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6643,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6644,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6645,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
6646,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
6647,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6648,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
6649,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
6650,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
6651,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6652,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6653,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
6654,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
6655,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
6656,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
