Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLF_M_R
337,NULL,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
338,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
339,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
340,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
341,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
342,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
343,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
344,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
345,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
346,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
347,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
348,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
349,NULL,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
350,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
351,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
352,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
353,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
354,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
356,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
357,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
358,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
359,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
361,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
362,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
363,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
364,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
365,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
366,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
367,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
368,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
369,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
370,NULL,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
371,NULL,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
372,NULL,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
373,NULL,Bareland,Water,NULL,Water,NULL,NULL,Grassland
374,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
375,NULL,Bareland,Water,NULL,Water,NULL,NULL,Forest
376,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
377,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
378,NULL,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
379,NULL,Bareland,Water,Water,Water,NULL,NULL,Bareland
380,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
381,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
383,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
385,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
386,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
387,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
388,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
389,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
390,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
392,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
393,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
394,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
395,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
396,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
397,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
398,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
399,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
400,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
401,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
403,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
404,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
405,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
406,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
409,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
410,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
411,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
412,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
414,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
415,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
416,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
417,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
418,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
419,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
421,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
422,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
423,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
425,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
426,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
427,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
428,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
429,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
430,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
431,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
433,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
434,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
435,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
436,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
437,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
438,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
439,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
440,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
441,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
442,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
443,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
444,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
445,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
446,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
447,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
448,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
450,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
451,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
452,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
453,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
454,NULL,Built-up,Water,NULL,Water,NULL,NULL,NULL
455,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
456,NULL,Built-up,Water,NULL,Water,NULL,NULL,Cropland
457,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
458,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
459,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
460,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
461,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
462,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
463,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
464,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
465,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
466,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
467,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
468,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
469,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
470,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
471,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
472,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
473,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
474,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
475,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
476,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
477,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
478,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
479,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
480,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
481,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
482,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
483,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
484,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
485,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
486,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
487,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
489,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
490,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
491,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
492,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
493,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
494,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
495,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
496,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
497,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
498,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
499,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
500,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
501,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
502,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
503,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
504,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
505,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
506,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
507,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
508,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
509,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
510,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
511,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
512,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
513,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
514,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
515,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
516,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
517,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
518,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
519,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
520,NULL,Water,Water,NULL,Water,NULL,NULL,Water
521,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
522,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
523,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
524,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
525,NULL,Water,Water,Water,Water,NULL,NULL,Water
526,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
527,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
528,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
529,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
530,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
531,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
532,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
533,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
534,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
536,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
537,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
538,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
539,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
540,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
541,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
542,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
543,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
544,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
545,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
546,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
547,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
548,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
549,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
550,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
551,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
552,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
553,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
554,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
555,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
556,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
557,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
558,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
559,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
560,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
561,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
562,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
563,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
564,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
565,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
566,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
567,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
568,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
569,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
570,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
571,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
572,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
573,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
574,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
575,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
576,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
577,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
578,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
579,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
580,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
581,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
582,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
583,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
584,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
585,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
586,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
587,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
588,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
589,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
590,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
591,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
592,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
593,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
594,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
595,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
596,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
597,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
598,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
599,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
600,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
601,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
602,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
603,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
604,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
605,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
606,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
607,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
608,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
609,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
610,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
611,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
612,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
613,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
614,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
615,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
616,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
617,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
618,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
619,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
620,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
621,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
622,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
623,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
624,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
625,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
626,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
627,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
628,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
629,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
630,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
631,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
632,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
633,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
634,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
635,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
636,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
637,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
638,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
640,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
641,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
642,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
643,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
644,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
645,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
646,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
647,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
648,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
649,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
650,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
651,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
652,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
653,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
654,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
655,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
656,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
657,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
658,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
659,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
660,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
661,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
662,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
663,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
664,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
665,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
666,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
667,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
668,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
669,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
670,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
671,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
672,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
673,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
674,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
676,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
677,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
678,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
679,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
680,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
681,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
