Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Water
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Bareland,Grassland
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,Water
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
575,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
576,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
577,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
578,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
579,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
580,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
581,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
582,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
583,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
584,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
585,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
586,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
587,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
588,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
589,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
590,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
591,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
592,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
593,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
594,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
595,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
596,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
597,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
598,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
599,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
600,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
601,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
602,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
603,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
604,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
605,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
606,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
607,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
608,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
609,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
610,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
611,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
612,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
613,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
614,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
615,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
616,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
617,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
618,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
619,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
620,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
621,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
622,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
623,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
624,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
626,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
627,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
628,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
629,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
630,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
631,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
634,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
635,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
636,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
637,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
640,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
641,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
643,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
644,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
646,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
647,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
648,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
649,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
