Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
341,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
342,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
343,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
344,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
345,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
346,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
347,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
348,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
349,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
350,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
351,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
352,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
353,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
354,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
355,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
357,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
358,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
359,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
360,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
361,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
362,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
363,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
364,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
365,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
366,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
367,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
368,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
369,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
370,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
371,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
372,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
373,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
374,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
376,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
377,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
379,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
380,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
382,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
383,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
384,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
385,NULL,Built-up,Water,NULL,Water,NULL,NULL,Built-up
386,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
387,NULL,Built-up,Water,Water,Water,NULL,NULL,Forest
388,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
389,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
390,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
393,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
394,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
396,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
397,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
398,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
399,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
400,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
401,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
402,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
403,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
404,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
405,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
406,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
408,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
409,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
410,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
411,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
412,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
413,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
414,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
415,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
416,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
417,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
418,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
419,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
420,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
421,NULL,Water,Water,Water,Water,NULL,NULL,Water
422,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
423,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
424,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
425,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
426,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
427,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
428,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
429,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
431,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
432,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
433,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
434,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
435,NULL,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
438,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
439,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
440,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
441,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
442,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
443,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
444,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
445,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
446,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
447,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
448,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
449,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
450,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
451,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
452,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
453,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
454,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
455,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
456,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
457,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
458,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
459,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
460,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
461,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
462,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
463,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
464,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
465,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
466,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
467,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
468,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
469,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
470,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
471,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
472,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
473,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
474,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
475,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
476,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
477,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
478,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
479,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
480,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
481,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
482,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
483,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
484,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
486,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
487,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
488,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
489,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
490,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
491,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
492,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
493,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
494,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
495,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
496,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
497,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
498,NULL,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
499,NULL,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
500,NULL,Forest,Water,NULL,Water,NULL,NULL,NULL
501,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
502,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
503,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
504,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
505,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
506,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
507,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
508,NULL,Forest,Water,Water,Water,NULL,NULL,Bareland
509,NULL,Forest,Water,Water,Water,NULL,NULL,Water
510,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
511,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
512,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
513,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
514,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
515,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
516,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
517,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
518,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
519,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
520,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
521,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
522,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
523,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
524,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
525,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
526,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
527,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
528,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
529,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
530,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
531,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
532,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
533,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
534,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
535,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
536,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
537,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
538,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
539,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
540,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
541,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
542,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
543,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
544,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
545,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
547,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
548,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
549,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
550,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
551,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
552,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
553,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
554,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
555,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
556,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
557,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
558,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
559,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
560,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
561,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
562,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
563,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
564,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
565,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
566,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
567,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
568,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
569,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
570,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
571,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
572,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
573,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
574,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
575,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
576,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
577,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
578,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
579,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
580,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
581,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
582,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
583,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
584,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
585,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
586,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
587,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
588,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
589,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
590,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
591,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
592,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
593,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
594,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
595,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
596,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
597,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
598,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
599,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
600,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
601,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
602,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
603,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
604,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
605,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
607,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
608,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
609,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
610,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
611,Grassland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
612,Grassland,NULL,Water,NULL,Water,NULL,NULL,NULL
613,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
614,Grassland,NULL,Water,NULL,Water,NULL,NULL,Cropland
615,Grassland,NULL,Water,NULL,Water,NULL,NULL,Wetland
616,Grassland,NULL,Water,NULL,Water,NULL,NULL,Water
617,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
618,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
619,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
620,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
621,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
622,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Water
623,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
624,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
625,Grassland,NULL,Water,Water,Water,NULL,NULL,Cropland
626,Grassland,NULL,Water,Water,Water,NULL,NULL,Wetland
627,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
628,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
629,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
630,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
631,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
632,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
633,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
634,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
635,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
636,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
637,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
638,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
639,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
640,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
641,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
642,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
643,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
644,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
645,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
647,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
648,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
649,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
650,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
651,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
652,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
653,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
654,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
655,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
656,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
657,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
658,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
659,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
660,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
661,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
662,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
663,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
664,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
665,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
666,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
668,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
669,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
670,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
671,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
673,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
674,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
675,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
676,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
677,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
678,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
679,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
680,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
681,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
682,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
683,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
684,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
685,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
686,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
687,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
