Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEC_M_R
334,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
335,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
336,NULL,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
337,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
338,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
339,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
340,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
341,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
342,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
343,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
344,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
345,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
346,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
347,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
348,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
349,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
350,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
351,NULL,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
352,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
353,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
354,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
355,NULL,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
356,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
358,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
359,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
360,NULL,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
361,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
362,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
363,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
364,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
365,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
366,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
367,NULL,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
369,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
370,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
371,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
372,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
373,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
374,NULL,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
375,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
376,NULL,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
377,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
378,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
379,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
380,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
381,NULL,Bareland,Water,NULL,Water,NULL,NULL,Grassland
382,NULL,Bareland,Water,NULL,Water,NULL,NULL,Bareland
383,NULL,Bareland,Water,NULL,Water,NULL,NULL,Water
384,NULL,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
385,NULL,Bareland,Water,NULL,Water,NULL,NULL,Forest
386,NULL,Bareland,Water,Water,Water,NULL,NULL,Grassland
387,NULL,Bareland,Water,Water,Water,NULL,NULL,Bareland
388,NULL,Bareland,Water,Water,Water,NULL,NULL,Water
389,NULL,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
390,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
391,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
392,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
393,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
394,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
395,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
396,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
397,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
398,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
399,NULL,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
400,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
401,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
403,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
404,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
405,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
406,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
408,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
409,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
410,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
411,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
412,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
413,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
414,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
415,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Cropland
416,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Wetland
417,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
418,NULL,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
419,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
420,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
421,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
427,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
428,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
429,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
430,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
431,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
432,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
433,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
434,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
435,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
436,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
437,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
438,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
439,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
440,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
441,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
442,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
443,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
444,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
445,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
446,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
447,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
448,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
450,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
451,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
452,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
453,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
454,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
455,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
456,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
457,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
458,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
459,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
460,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
461,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
462,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
463,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
464,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
465,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
466,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
467,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
468,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
469,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
470,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
471,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
472,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
473,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
474,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
475,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
476,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
477,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
478,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
479,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
480,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
481,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
482,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
483,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
484,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
485,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
486,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
487,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
488,NULL,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Built-up
489,NULL,Built-up,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
490,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
491,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
492,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
493,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
494,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
495,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
496,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
497,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
498,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
499,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
500,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
501,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
502,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
503,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
504,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
505,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
506,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
507,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
508,NULL,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
509,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
510,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
511,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
512,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
513,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
514,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
515,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
516,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
517,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
518,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
519,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
520,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
521,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
522,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
523,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
524,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
525,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
526,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
527,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
528,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
529,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
530,NULL,Built-up,Water,NULL,Water,NULL,NULL,Grassland
531,NULL,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
532,NULL,Built-up,Water,Water,Water,NULL,NULL,Grassland
533,NULL,Built-up,Water,Water,Water,NULL,NULL,Wetland
534,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
535,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
536,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
537,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
538,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
539,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
540,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
541,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
542,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
543,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
544,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
545,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
546,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
547,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
548,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
549,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
550,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
551,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
552,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
553,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
554,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
555,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
556,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
557,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
558,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
559,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
560,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
561,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
562,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
563,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
564,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
565,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
566,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
567,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
568,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
569,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
570,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
571,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
572,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
573,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
574,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
575,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
576,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
577,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
578,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
579,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
580,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
581,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
582,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
583,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
584,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
585,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
586,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
587,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
588,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
589,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
590,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
591,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
592,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
593,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
594,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
595,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
596,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
597,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
598,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
599,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
600,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
601,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
602,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
603,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
604,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
605,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
606,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
607,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
608,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
609,NULL,Water,Water,NULL,Water,NULL,NULL,Wetland
610,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
611,NULL,Water,Water,NULL,Water,NULL,NULL,Water
612,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
613,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
614,NULL,Water,Water,Non_Water,Water,NULL,NULL,Wetland
615,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
616,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
617,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
618,NULL,Water,Water,Water,Water,NULL,NULL,Water
619,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
620,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
621,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
622,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
623,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
624,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
625,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
626,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
627,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
628,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
629,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
630,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
631,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
632,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
633,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
634,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
635,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
636,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
637,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
638,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
639,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
640,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
641,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
642,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
643,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
644,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
645,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
646,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
647,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
648,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
649,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
650,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
651,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
652,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
653,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
654,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
655,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
656,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
657,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
658,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
659,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
660,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
661,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
662,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
663,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
664,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
665,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
666,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
667,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
668,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
669,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
670,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
671,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
672,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
673,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
674,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
675,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
676,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
