Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R
6702,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
6703,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6704,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6705,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6706,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6707,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
6708,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6709,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6710,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6711,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6712,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6713,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6714,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6715,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
6716,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6717,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6718,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6719,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6720,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
6721,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6722,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6723,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6724,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6725,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
6726,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
6727,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
6728,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6729,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6730,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6731,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6732,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6733,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6734,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6735,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6736,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6737,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6738,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6739,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6740,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6741,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
6742,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6743,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6744,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6745,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6746,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6747,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
6748,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6749,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
6750,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6751,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6752,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6753,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6754,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
6755,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6756,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6757,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6758,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6759,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6760,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
6761,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6762,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6763,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6764,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6765,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6766,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6767,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6768,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6769,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6770,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6771,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
6772,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6773,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6774,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
6775,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6776,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
6777,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6778,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6779,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6780,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6781,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
6782,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6783,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
6784,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6785,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6786,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6787,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6788,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6789,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
6790,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6791,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6792,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6793,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6794,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
6795,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
6796,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
6797,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
6798,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Built-up
6799,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
6800,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
6801,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
6802,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
6803,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
6804,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
6805,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Built-up
6806,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6807,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6808,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6809,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6810,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6811,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6812,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6813,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6814,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6815,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6816,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6817,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6818,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6819,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
6820,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
6821,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
6822,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6823,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6824,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6825,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6826,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6827,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6828,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6829,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6830,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6831,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6832,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
6833,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Cropland
6834,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
6835,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
6836,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
6837,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
6838,Forest,Cropland,Water,NULL,Water,Grassland,Water,Forest
6839,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
6840,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
6841,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Forest
6842,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Grassland
6843,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Cropland
6844,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
6845,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
6846,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
6847,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Wetland
6848,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
6849,Forest,Cropland,Water,NULL,Water,Wetland,Water,Forest
6850,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
6851,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
6852,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
6853,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Grassland
6854,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Forest
6855,Forest,Cropland,Water,Non_Water,Water,Grassland,Grassland,Grassland
6856,Forest,Cropland,Water,Non_Water,Water,Wetland,Grassland,Wetland
6857,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
6858,Forest,Cropland,Water,Water,Water,Grassland,NULL,Grassland
6859,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6860,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6861,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6862,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6863,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6864,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6865,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6866,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6867,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6868,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6869,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6870,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6871,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6872,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6873,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6874,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6875,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6876,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6877,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6878,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
6879,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6880,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6881,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6882,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6883,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6884,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6885,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6886,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6887,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6888,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6889,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
6890,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6891,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6892,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
6893,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6894,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6895,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6896,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
6897,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6898,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6899,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6900,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
6901,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6902,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6903,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6904,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6905,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
6906,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
6907,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6908,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6909,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6910,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
6911,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6912,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6913,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6914,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6915,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6916,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6917,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6918,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6919,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6920,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
6921,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6922,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6923,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6924,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
6925,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6926,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6927,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6928,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6929,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
6930,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6931,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6932,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6933,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6934,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6935,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6936,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6937,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
6938,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
6939,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6940,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6941,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
6942,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6943,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
6944,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6945,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
6946,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
6947,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
6948,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6949,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6950,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
6951,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6952,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6953,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6954,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6955,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6956,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6957,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6958,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6959,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
6960,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6961,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6962,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6963,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6964,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6965,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6966,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Forest
6967,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
6968,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6969,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6970,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6971,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
6972,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6973,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6974,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6975,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6976,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6977,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
6978,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6979,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6980,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6981,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6982,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
6983,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
6984,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
6985,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
6986,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
6987,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6988,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
6989,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
6990,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
6991,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
6992,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
6993,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
6994,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
6995,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
6996,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
6997,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
6998,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
6999,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
7000,Forest,Wetland,Water,Water,Water,Water,Water,Water
7001,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7002,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7003,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7004,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7005,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7006,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7007,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7008,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7009,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7010,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7011,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7012,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7013,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7014,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7015,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7016,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
7017,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
7018,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
7019,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7020,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7021,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7022,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7023,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
7024,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7025,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7026,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7027,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7028,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7029,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
