Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
1295,Cropland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1296,Cropland,Water,Bareland,Non_Water,Non_Wetland,Water
1297,Cropland,Water,Bareland,Water,Non_Wetland,Grassland
1298,Cropland,Water,Bareland,Water,Non_Wetland,Bareland
1299,Cropland,Water,Bareland,Water,Non_Wetland,Built-up
1300,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland
1301,Cropland,Water,Built-up,NULL,Non_Wetland,Built-up
1302,Cropland,Water,Water,Water,Water,Bareland
1303,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1304,Cropland,Water,Forest,NULL,Non_Wetland,Wetland
1305,Cropland,Water,Forest,NULL,Non_Wetland,Water
1306,Cropland,Water,Forest,NULL,Non_Wetland,Forest
1307,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland
1308,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland
1309,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1310,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1311,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland
1312,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest
1313,Cropland,Forest,NULL,Water,Non_Wetland,Forest
1314,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1315,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1316,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1317,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1318,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
1319,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1320,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
1321,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
1322,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
1323,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1324,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1325,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1326,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1327,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
1328,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1329,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1330,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland
1331,Cropland,Forest,Wetland,Non_Water,Wetland,Bareland
1332,Cropland,Forest,Wetland,Water,Wetland,Grassland
1333,Cropland,Forest,Wetland,Water,Wetland,Bareland
1334,Cropland,Forest,Wetland,Water,Wetland,Water
1335,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1336,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1337,Cropland,Forest,Bareland,Water,Non_Wetland,Grassland
1338,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
1339,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest
1340,Cropland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1341,Cropland,Forest,Water,Water,Water,Forest
1342,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
1343,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1344,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1345,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
1346,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
1347,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1348,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1349,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
1350,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1351,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1352,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1353,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1354,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1355,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1356,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland
1357,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1358,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1359,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1360,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1361,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1362,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland
1363,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland
1364,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1365,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1366,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1367,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1368,Wetland,NULL,Wetland,Water,Wetland,Wetland
1369,Wetland,NULL,Wetland,Water,Wetland,Bareland
1370,Wetland,NULL,Wetland,Water,Wetland,Water
1371,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1372,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1373,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1374,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1375,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1376,Wetland,NULL,Bareland,Water,Non_Wetland,Forest
1377,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1378,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland
1379,Wetland,NULL,Water,Water,Water,Wetland
1380,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1381,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1382,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1383,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1384,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1385,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1386,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1387,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1388,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1389,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1390,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1391,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1392,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1393,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1394,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1395,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1396,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1397,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1398,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1399,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1400,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1401,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1402,Wetland,Wetland,Wetland,NULL,Wetland,Water
1403,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1404,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1405,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1406,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1407,Wetland,Wetland,Wetland,Water,Wetland,Water
1408,Wetland,Wetland,Water,NULL,Water,Wetland
1409,Wetland,Wetland,Water,NULL,Water,Water
1410,Wetland,Wetland,Water,Non_Water,Water,Wetland
1411,Wetland,Wetland,Water,Non_Water,Water,Water
1412,Wetland,Wetland,Water,Water,Water,Wetland
1413,Wetland,Wetland,Water,Water,Water,Water
1414,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1415,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1416,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1417,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1418,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1419,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1420,Wetland,Bareland,Wetland,Water,Wetland,Water
1421,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1422,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1423,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1424,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland
1425,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1426,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1427,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1428,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1429,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1430,Wetland,Water,Cropland,Water,Non_Wetland,Water
1431,Wetland,Water,Wetland,NULL,Wetland,Grassland
1432,Wetland,Water,Wetland,NULL,Wetland,Wetland
1433,Wetland,Water,Wetland,Water,Wetland,Grassland
1434,Wetland,Water,Wetland,Water,Wetland,Wetland
1435,Wetland,Water,Wetland,Water,Wetland,Bareland
1436,Wetland,Water,Wetland,Water,Wetland,Water
1437,Wetland,Water,Bareland,Water,Non_Wetland,Water
1438,Wetland,Water,Built-up,Water,Non_Wetland,Bareland
1439,Wetland,Water,Water,Water,Water,Water
1440,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1441,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland
1442,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1443,Wetland,Water,Forest,Water,Non_Wetland,Water
1444,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1445,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1446,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1447,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1448,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
1449,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
1450,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1452,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1453,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1454,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1455,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1456,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1457,Bareland,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1459,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1460,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1461,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1462,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
1463,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1464,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1465,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1466,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1467,Bareland,NULL,Shrubland,Water,Non_Wetland,Built-up
1468,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1469,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
1470,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1471,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1472,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1473,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1474,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1475,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1476,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1477,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1478,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1479,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1480,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1481,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1482,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1483,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
1484,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1485,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1486,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1487,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1488,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1489,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1490,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1491,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1492,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1493,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1494,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1495,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1496,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1497,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1498,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1499,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1500,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1501,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1502,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1503,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1504,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1505,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1506,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1507,Bareland,NULL,Wetland,NULL,Wetland,Built-up
1508,Bareland,NULL,Wetland,NULL,Wetland,Water
1509,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1510,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1511,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1512,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1513,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1514,Bareland,NULL,Wetland,Water,Wetland,Grassland
1515,Bareland,NULL,Wetland,Water,Wetland,Wetland
1516,Bareland,NULL,Wetland,Water,Wetland,Bareland
1517,Bareland,NULL,Wetland,Water,Wetland,Built-up
1518,Bareland,NULL,Wetland,Water,Wetland,Water
1519,Bareland,NULL,Wetland,Water,Wetland,Forest
1520,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1521,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1522,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1523,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1524,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1525,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1526,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1527,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1528,Bareland,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1529,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1530,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1531,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1532,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1533,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Built-up
1534,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1535,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1536,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1537,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1538,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1539,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1540,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1541,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1542,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1543,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1544,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1545,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1546,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1547,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1548,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1549,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1550,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1551,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1552,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up
1553,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1554,Bareland,NULL,Water,NULL,Water,Grassland
1555,Bareland,NULL,Water,NULL,Water,Bareland
1556,Bareland,NULL,Water,NULL,Water,Water
1557,Bareland,NULL,Water,NULL,Water,Permanent_ice_and_snow
1558,Bareland,NULL,Water,NULL,Water,Forest
1559,Bareland,NULL,Water,Non_Water,Water,Bareland
1560,Bareland,NULL,Water,Water,Water,Grassland
1561,Bareland,NULL,Water,Water,Water,Wetland
1562,Bareland,NULL,Water,Water,Water,Bareland
1563,Bareland,NULL,Water,Water,Water,Built-up
1564,Bareland,NULL,Water,Water,Water,Water
1565,Bareland,NULL,Water,Water,Water,Forest
1566,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1567,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1568,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1569,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1570,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1571,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1572,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1573,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1574,Bareland,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1575,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1576,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1577,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1578,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1579,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1580,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1581,Bareland,NULL,Forest,Water,Non_Wetland,Cropland
1582,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1583,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
1584,Bareland,NULL,Forest,Water,Non_Wetland,Water
1585,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1586,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1587,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1588,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1589,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1590,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water
1591,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1592,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1593,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1594,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1595,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1596,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1597,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1598,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1599,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1600,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1601,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1602,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1603,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1604,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1605,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Water
1606,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1607,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1608,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1609,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1610,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1611,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1612,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1613,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1614,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1615,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1616,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1617,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1618,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water
1619,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1620,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1621,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
1622,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1623,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1624,Bareland,Cropland,Wetland,NULL,Wetland,Built-up
1625,Bareland,Cropland,Wetland,NULL,Wetland,Water
1626,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
1627,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1628,Bareland,Cropland,Wetland,Non_Water,Wetland,Water
1629,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1630,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1631,Bareland,Cropland,Wetland,Water,Wetland,Water
1632,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1633,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1634,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1635,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1636,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1637,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1638,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1639,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1640,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1641,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Built-up
1642,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1643,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1644,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1645,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1646,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1647,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1648,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1649,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1650,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1651,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water
1652,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1653,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1654,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1655,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up
1656,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Water
1657,Bareland,Cropland,Built-up,Water,Non_Wetland,Grassland
1658,Bareland,Cropland,Water,Non_Water,Water,Bareland
1659,Bareland,Cropland,Water,Water,Water,Water
1660,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1661,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1662,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up
1663,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1664,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1665,Bareland,Cropland,Forest,Water,Non_Wetland,Water
1666,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1667,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1668,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1669,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1670,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1671,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1672,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1673,Bareland,Wetland,Water,NULL,Water,Bareland
1674,Bareland,Wetland,Water,NULL,Water,Water
1675,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1676,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1677,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1678,Bareland,Bareland,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
1679,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water
1680,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Forest
1681,Bareland,Bareland,NULL,Water,Non_Wetland,Water
1682,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1683,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1684,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1685,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1686,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1687,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1688,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1689,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1690,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1691,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1692,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
