Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYS_M_R
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
333,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
334,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
335,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
336,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
337,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
339,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
340,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
341,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
342,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
343,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
344,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
345,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
346,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
347,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
348,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
349,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
350,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
351,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,NULL
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
368,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
370,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
371,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
372,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,NULL
373,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
374,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
375,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
376,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
377,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
378,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
379,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
380,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
381,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,NULL
382,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
383,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
384,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
385,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,NULL
386,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
387,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
388,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
389,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
390,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
391,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
392,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
393,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
394,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
395,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
396,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
397,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
398,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
399,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
400,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
401,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
402,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
403,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
405,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
406,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
407,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
408,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
409,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
410,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
411,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
412,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
413,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
414,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
415,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
416,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
417,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
418,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
419,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
421,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
422,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
424,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
425,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
428,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
430,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
433,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
435,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
439,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
440,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
441,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
442,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
443,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
444,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
445,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
447,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
448,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
451,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
457,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
458,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
459,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
460,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
461,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
463,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
464,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
465,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
466,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
467,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
468,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
469,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
470,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
471,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Cropland
472,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
473,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
474,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
475,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
476,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
477,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
479,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
480,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
481,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
482,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
483,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
484,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
485,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
486,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
487,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
490,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
491,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
492,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
493,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
494,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
495,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
496,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
497,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
498,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
499,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
500,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
501,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
502,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
503,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
504,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
505,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
506,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
507,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
508,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
513,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
514,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
515,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
516,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
517,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
518,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
525,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
526,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
527,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
528,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
530,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
531,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
533,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
534,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
535,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
536,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
537,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
538,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
539,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
542,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
543,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
544,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
546,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
549,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
550,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
551,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
555,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
556,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
559,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
570,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
571,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
572,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
576,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
577,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
580,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
581,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
582,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
583,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
587,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
588,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Water
591,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
599,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
601,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
602,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
608,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
639,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
640,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
641,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
643,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
648,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
650,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
651,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
654,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
655,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
656,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
