Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Bareland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
640,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
