Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
385,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
386,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
387,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
388,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
389,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
390,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
391,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
392,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
393,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
394,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
395,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
396,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
397,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
398,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
399,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
400,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
402,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
403,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
404,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
405,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
406,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
407,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
408,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
409,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
410,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
411,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
412,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
413,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
414,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
415,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
416,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
417,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
418,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
419,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
421,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
422,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
423,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
424,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
425,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
426,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
427,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
428,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Water
429,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
430,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
431,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
432,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
433,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
434,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
435,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
436,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
437,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
438,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Grassland
439,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Built-up
440,NULL,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Forest
441,NULL,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
442,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
443,NULL,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
444,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
445,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
446,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
447,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
448,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
449,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
450,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
451,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
453,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
454,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
455,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
456,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
457,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
459,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
462,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
467,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
469,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
471,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
472,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
476,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
477,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
482,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
484,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
490,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
492,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
494,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
496,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
497,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
498,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
501,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
503,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
505,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
506,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
507,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
508,NULL,NULL,Grassland,Water,Non_Wetland,NULL,Water,Grassland
509,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
510,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
511,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
512,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
513,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
514,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
515,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
516,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
517,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
518,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
519,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
520,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
521,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
524,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
525,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
526,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
527,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
528,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
529,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
530,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
531,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
532,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
534,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
535,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
536,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
537,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
539,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
540,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
541,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
542,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
543,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
544,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
545,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
546,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
549,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
550,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
551,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
552,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
553,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
555,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
556,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
557,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
558,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
560,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
565,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
567,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
571,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
572,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
575,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
576,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
577,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
583,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
584,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
598,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
600,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
602,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
605,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
609,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
610,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
611,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
613,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
614,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
616,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
618,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
622,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
627,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
628,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
631,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
633,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
636,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
637,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
638,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
647,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
649,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
650,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
651,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
652,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
653,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
654,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
655,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
656,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
657,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
658,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
659,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
