Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZE_M_R
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
420,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
421,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
422,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
423,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
424,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
425,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
426,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
427,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
428,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
429,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
430,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
431,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
432,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
433,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
434,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
435,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
436,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
437,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
438,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
439,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
440,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
441,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
442,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
443,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
444,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
445,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
446,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
447,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
448,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
449,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
450,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
483,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
485,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
486,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
487,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
489,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
490,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
491,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
492,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
493,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
494,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
496,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
497,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
498,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
499,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
500,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
501,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
502,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
503,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
504,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
505,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Bareland
506,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
508,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
509,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
510,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Cropland
511,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
512,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
513,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
514,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
515,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
516,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
517,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
521,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
523,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
524,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
525,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
526,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
527,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
528,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
529,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
530,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
532,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
533,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
535,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
536,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
544,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
555,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
556,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
559,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
561,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
563,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
565,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
566,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
567,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
570,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
572,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
575,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
576,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
577,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
579,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
580,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
581,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
582,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
584,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
586,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
587,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
588,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
589,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
590,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
591,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
592,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
593,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
596,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
597,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
598,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
600,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
605,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
624,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
626,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
629,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
649,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
