Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGE_M_R
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
523,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
524,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
525,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
526,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
527,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
528,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
529,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
530,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
531,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
532,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
533,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
612,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
613,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
614,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
615,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
616,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
617,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
618,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
619,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
620,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
621,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
622,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
623,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
624,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
625,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
626,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
627,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
628,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
629,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
630,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
631,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
632,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
633,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
634,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
635,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
636,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
637,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
638,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
641,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
642,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
643,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
644,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
645,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
646,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
647,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
648,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
649,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
650,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
