Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NCF_M_R
1046,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1047,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1048,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1049,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1051,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1052,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1053,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1054,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1055,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1056,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1057,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1058,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1059,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1060,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1061,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1063,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1064,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1065,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1066,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1067,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1068,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1069,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1070,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1071,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1072,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1073,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1074,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1075,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1076,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1077,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1078,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1079,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1080,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1081,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1082,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1083,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1084,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1085,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1086,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1087,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1088,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1089,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1090,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1091,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1092,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1093,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1094,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1095,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1096,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1097,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1098,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1099,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1100,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1101,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1102,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1103,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1104,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1106,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1107,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1108,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1109,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1110,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1111,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1112,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1113,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1114,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1115,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1116,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1117,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1119,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1120,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1121,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1123,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1124,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1125,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1126,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1127,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1128,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1129,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1130,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1131,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1132,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1133,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1134,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1135,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1136,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1137,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1138,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1139,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1140,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1141,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1142,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1143,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1144,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1145,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1146,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1147,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1148,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1150,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1151,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1152,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1153,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1154,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1155,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1157,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1158,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1159,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1160,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1161,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1162,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1163,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1164,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1165,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1166,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1167,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1168,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1169,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1170,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1171,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1172,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1173,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1174,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1175,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1176,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1177,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1178,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1179,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1180,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1181,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1182,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1183,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1184,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1185,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1186,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1187,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1188,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1189,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1190,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1191,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1192,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1193,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1194,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1195,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1196,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1197,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1198,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1199,Water,Water,Water,NULL,Water,NULL,NULL,Water
1200,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1201,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1202,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1203,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1204,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1205,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1206,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1207,Water,Water,Water,Water,Water,NULL,NULL,NULL
1208,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1209,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1210,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1211,Water,Water,Water,Water,Water,NULL,NULL,Water
1212,Water,Water,Water,Water,Water,NULL,NULL,Forest
1213,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1214,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1216,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1217,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1218,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1219,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1220,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1221,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1222,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1223,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1224,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1225,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1226,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1227,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1228,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1229,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1230,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1231,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1232,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1233,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1234,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1235,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1236,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1237,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1238,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1239,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1240,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1241,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1242,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1243,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1244,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1245,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1246,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1247,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1248,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1249,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1250,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1251,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1252,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1253,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1254,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1255,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1256,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1257,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1258,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1259,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1260,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1261,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1262,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1263,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1264,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1266,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1267,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1268,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1269,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1270,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1271,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1272,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1273,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1274,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1275,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1276,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1277,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1278,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1279,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1280,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1281,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1282,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1283,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1284,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1285,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1286,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1287,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1288,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1289,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1290,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1291,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1292,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1293,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1294,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1295,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1296,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1297,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1299,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1300,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1301,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1302,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1303,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1304,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1305,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1306,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1307,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1308,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1309,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1310,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1311,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1312,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1313,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1314,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1315,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1316,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1317,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1318,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1319,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1320,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1321,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1322,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1323,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1324,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1325,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1326,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1327,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1328,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1329,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1330,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1331,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1332,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1333,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1335,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1336,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1337,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1338,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1339,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1340,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1341,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1343,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1344,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1345,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1346,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1347,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1348,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1349,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1350,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1351,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1352,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1353,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1354,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1358,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1359,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1360,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1361,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1362,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1363,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1364,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1365,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1366,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1367,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1368,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1369,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1371,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1374,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1376,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1377,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1378,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1379,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1381,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1382,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1383,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1384,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1385,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1386,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1387,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1388,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1389,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1390,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1391,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1392,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1393,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1394,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1395,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1396,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1397,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1398,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1399,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1401,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1402,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
