Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MES_M_R
7985,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7986,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7987,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7988,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7989,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7990,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7991,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7992,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7993,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7994,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7995,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7996,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7997,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7998,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
7999,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8000,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8001,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
8002,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8003,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
8004,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8005,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8006,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8007,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8008,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
8009,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
8010,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8011,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8012,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8013,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8014,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8015,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8016,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8017,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8018,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8019,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8020,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8021,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8022,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8023,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
8024,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
8025,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
8026,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8027,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8028,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8029,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
8030,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8031,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
8032,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8033,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
8034,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
8035,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8036,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8037,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8038,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
8039,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8040,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
8041,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
8042,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
8043,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
8044,Forest,Water,Forest,Non_Water,Non_Wetland,Built-up,Water,Grassland
8045,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
8046,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
8047,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
8048,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8049,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8050,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8051,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
8052,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8053,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
8054,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
8055,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
8056,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
8057,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
8058,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
8059,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
8060,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
8061,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
8062,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
8063,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
8064,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
8065,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
8066,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
8067,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
8068,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
8069,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8070,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
8071,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
8072,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
8073,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8074,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
8075,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
8076,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
8077,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
8078,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
8079,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
8080,Forest,Water,Forest,Water,Non_Wetland,Built-up,Bareland,Grassland
8081,Forest,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
8082,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
8083,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
8084,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
8085,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
8086,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
8087,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
8088,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
8089,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8090,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8091,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8092,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
8093,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
8094,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
8095,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8096,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
8097,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
8098,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8099,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8100,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8101,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
8102,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
8103,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
8104,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8105,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8106,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8107,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
8108,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
8109,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8110,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8111,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
8112,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8113,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8114,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8115,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8116,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8117,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8118,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
8119,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8120,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
8121,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8122,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8123,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8124,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8125,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8126,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8127,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8128,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8129,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
8130,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8131,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8132,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8133,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8134,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8135,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
8136,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
8137,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8138,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8139,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8140,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8141,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8142,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8143,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8144,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8145,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8146,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
8147,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8148,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8149,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8150,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
8151,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8152,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8153,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8154,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8155,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8156,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
8157,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
8158,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
8159,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
8160,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
8161,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
8162,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
8163,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Water,Forest
8164,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
8165,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
8166,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8167,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
8168,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8169,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
8170,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8171,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
8172,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
8173,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
8174,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8175,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8176,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8177,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
8178,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8179,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8180,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8181,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
8182,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8183,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8184,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8185,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8186,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8187,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8188,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
8189,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8190,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8191,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
8192,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
8193,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8194,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8195,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8196,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8197,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
8198,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8199,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8200,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8201,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
8202,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
8203,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8204,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8205,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8206,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
8207,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8208,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
8209,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8210,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8211,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8212,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
8213,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
8214,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
8215,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8216,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
8217,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up,Wetland,Forest
8218,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
8219,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
8220,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
8221,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
8222,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8223,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
8224,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8225,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8226,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8227,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
8228,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8229,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
8230,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8231,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8232,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
8233,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
8234,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8235,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
8236,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
8237,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
8238,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
8239,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
8240,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
8241,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
8242,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
8243,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Water
8244,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
8245,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
8246,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
8247,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
8248,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
8249,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
8250,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
8251,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
8252,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
8253,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
8254,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
8255,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
8256,Forest,Forest,NULL,Water,Non_Wetland,Built-up,Wetland,Grassland
8257,Forest,Forest,NULL,Water,Non_Wetland,Built-up,Water,Forest
8258,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
8259,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
8260,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
8261,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
8262,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
8263,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
8264,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
8265,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8266,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8267,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8268,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8269,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8270,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
8271,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8272,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8273,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8274,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8275,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8276,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8277,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8278,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8279,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8280,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8281,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8282,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8283,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8284,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8285,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8286,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8287,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8288,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8289,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8290,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8291,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8292,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8293,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8294,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8295,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8296,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8297,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8298,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8299,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8300,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8301,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8302,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8303,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8304,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8305,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8306,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
8307,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8308,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8309,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8310,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8311,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8312,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8313,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
8314,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8315,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
8316,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8317,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8318,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
8319,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
8320,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8321,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8322,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8323,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8324,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8325,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
