Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NGJ_M_R
1144,Cropland,Forest,Wetland,Water,Wetland,NULL,Water
1145,Cropland,Forest,Wetland,Water,Wetland,NULL,Forest
1146,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1147,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1148,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1149,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1150,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1151,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1152,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1153,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1154,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1155,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1156,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1157,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1158,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1159,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1160,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1161,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1162,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
1163,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1164,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1165,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1166,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1167,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1168,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1169,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1170,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1171,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
1172,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1173,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1174,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL
1175,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1176,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Cropland
1177,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1178,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
1179,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1180,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1181,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1182,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1183,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Water
1184,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1185,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1186,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1187,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1188,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1189,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1190,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1191,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1192,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1193,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1194,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1195,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL
1196,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1197,Wetland,NULL,Wetland,NULL,Wetland,NULL,Cropland
1198,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland
1199,Wetland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1200,Wetland,NULL,Wetland,NULL,Wetland,NULL,Built-up
1201,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water
1202,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest
1203,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL
1204,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1205,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Cropland
1206,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1207,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1208,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water
1209,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1210,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL
1211,Wetland,NULL,Wetland,Water,Wetland,NULL,Grassland
1212,Wetland,NULL,Wetland,Water,Wetland,NULL,Cropland
1213,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland
1214,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland
1215,Wetland,NULL,Wetland,Water,Wetland,NULL,Water
1216,Wetland,NULL,Wetland,Water,Wetland,NULL,Forest
1217,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1218,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up
1219,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1220,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest
1221,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
1222,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
1223,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
1224,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water
1225,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Forest
1226,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1227,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1228,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1229,Wetland,NULL,Water,NULL,Water,NULL,Grassland
1230,Wetland,NULL,Water,NULL,Water,NULL,Wetland
1231,Wetland,NULL,Water,NULL,Water,NULL,Water
1232,Wetland,NULL,Water,NULL,Water,NULL,Forest
1233,Wetland,NULL,Water,Non_Water,Water,NULL,Grassland
1234,Wetland,NULL,Water,Non_Water,Water,NULL,Wetland
1235,Wetland,NULL,Water,Non_Water,Water,NULL,Forest
1236,Wetland,NULL,Water,Water,Water,NULL,Grassland
1237,Wetland,NULL,Water,Water,Water,NULL,Wetland
1238,Wetland,NULL,Water,Water,Water,NULL,Bareland
1239,Wetland,NULL,Water,Water,Water,NULL,Water
1240,Wetland,NULL,Water,Water,Water,NULL,Forest
1241,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
1242,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1243,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1244,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1245,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1246,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1247,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1248,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1249,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1250,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1251,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water
1252,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Forest
1253,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1254,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1255,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1256,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1257,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1258,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1259,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1260,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1261,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1262,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
1263,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1264,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1265,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1266,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
1267,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
1268,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1269,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1270,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1271,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1272,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1273,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1274,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1275,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1276,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Forest
1277,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1278,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1279,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
1280,Wetland,Cropland,Wetland,Water,Wetland,NULL,Grassland
1281,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland
1282,Wetland,Cropland,Wetland,Water,Wetland,NULL,Water
1283,Wetland,Cropland,Wetland,Water,Wetland,NULL,Forest
1284,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland
1285,Wetland,Cropland,Water,Water,Water,NULL,Wetland
1286,Wetland,Cropland,Water,Water,Water,NULL,Water
1287,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1288,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1289,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1290,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1291,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
1292,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1293,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1294,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1295,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland
1296,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
1297,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1298,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1299,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
1300,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1301,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1302,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
1303,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1304,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1305,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1306,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
1307,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1308,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1309,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1310,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1311,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1312,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1313,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL
1314,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1315,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1316,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Built-up
1317,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1318,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1319,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1320,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1321,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1322,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1323,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1324,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1325,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1326,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Water
1327,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1328,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1329,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1330,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1331,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1332,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1333,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1334,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1335,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1336,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1337,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1338,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1339,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL
1340,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1341,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1342,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1343,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water
1344,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1345,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1346,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Cropland
1347,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1348,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1349,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1350,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1351,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL
1352,Wetland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1353,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1354,Wetland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1355,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water
1356,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest
1357,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1358,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland
1359,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1360,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,Grassland
1361,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland
1362,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1363,Wetland,Wetland,Water,NULL,Water,NULL,Grassland
1364,Wetland,Wetland,Water,NULL,Water,NULL,Wetland
1365,Wetland,Wetland,Water,NULL,Water,NULL,Water
1366,Wetland,Wetland,Water,NULL,Water,NULL,Forest
1367,Wetland,Wetland,Water,Non_Water,Water,NULL,Grassland
1368,Wetland,Wetland,Water,Non_Water,Water,NULL,Wetland
1369,Wetland,Wetland,Water,Non_Water,Water,NULL,Water
1370,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest
1371,Wetland,Wetland,Water,Water,Water,NULL,Grassland
1372,Wetland,Wetland,Water,Water,Water,NULL,Wetland
1373,Wetland,Wetland,Water,Water,Water,NULL,Water
1374,Wetland,Wetland,Water,Water,Water,NULL,Forest
1375,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
1376,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1377,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1378,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1379,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1380,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1381,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1382,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Built-up
1383,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1384,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1385,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1386,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1387,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1388,Wetland,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
1389,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1390,Wetland,Bareland,Grassland,Water,Non_Wetland,NULL,Grassland
1391,Wetland,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
1392,Wetland,Bareland,Wetland,NULL,Wetland,NULL,Grassland
1393,Wetland,Bareland,Wetland,NULL,Wetland,NULL,Wetland
1394,Wetland,Bareland,Wetland,NULL,Wetland,NULL,Forest
1395,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1396,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,Wetland
1397,Wetland,Bareland,Wetland,Water,Wetland,NULL,Grassland
1398,Wetland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1399,Wetland,Bareland,Wetland,Water,Wetland,NULL,Bareland
1400,Wetland,Bareland,Wetland,Water,Wetland,NULL,Water
1401,Wetland,Bareland,Wetland,Water,Wetland,NULL,Forest
1402,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1403,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1404,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Grassland
1405,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Wetland
1406,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1407,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1408,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1409,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1410,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1411,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1412,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1413,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1414,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1415,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1416,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1417,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Water
1418,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1419,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1420,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1421,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1422,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Water
1423,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Forest
1424,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1425,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1426,Wetland,Water,Wetland,NULL,Wetland,NULL,Grassland
1427,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland
1428,Wetland,Water,Wetland,NULL,Wetland,NULL,Bareland
1429,Wetland,Water,Wetland,NULL,Wetland,NULL,Water
1430,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest
1431,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL
1432,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1433,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1434,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1435,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water
1436,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1437,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland
1438,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland
1439,Wetland,Water,Wetland,Water,Wetland,NULL,Water
1440,Wetland,Water,Wetland,Water,Wetland,NULL,Forest
1441,Wetland,Water,Water,Non_Water,Water,NULL,Grassland
1442,Wetland,Water,Water,Non_Water,Water,NULL,Wetland
1443,Wetland,Water,Water,Non_Water,Water,NULL,Forest
1444,Wetland,Water,Water,Water,Water,NULL,Grassland
1445,Wetland,Water,Water,Water,Water,NULL,Wetland
1446,Wetland,Water,Water,Water,Water,NULL,Water
1447,Wetland,Water,Water,Water,Water,NULL,Forest
1448,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1449,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1450,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1451,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1452,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1453,Wetland,Water,Forest,Water,Non_Wetland,NULL,Forest
1454,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1455,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1456,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1457,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1458,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1459,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
1460,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1461,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1462,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest
1463,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1464,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1465,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1466,Wetland,Forest,Wetland,Water,Wetland,NULL,Grassland
1467,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland
1468,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest
1469,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1470,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1471,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1472,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1473,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1474,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1475,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1476,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1477,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1478,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1479,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1480,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1481,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1482,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1483,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1484,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1485,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1486,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1487,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1488,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1489,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1490,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1491,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1492,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1493,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1494,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1495,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1496,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1497,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1498,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1499,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1500,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1501,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Water
1502,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1503,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1504,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1505,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1506,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1507,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1508,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1509,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1510,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
1511,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1512,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1513,Bareland,NULL,Wetland,NULL,Wetland,NULL,Wetland
1514,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1515,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water
1516,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest
