Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBG_M_R
1024,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1025,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1026,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1027,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1028,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1030,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1031,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1032,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1033,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1034,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1036,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1037,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1038,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1039,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1040,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1041,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1043,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1044,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1045,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
1046,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1047,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1048,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1050,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1051,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1052,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1053,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1054,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1055,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1056,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1057,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1058,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1059,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1060,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1061,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1062,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1063,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1064,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1065,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1066,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1067,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1068,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1069,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1070,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1071,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1072,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1073,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1074,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1075,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1076,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1077,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1078,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1079,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1080,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1081,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1082,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1083,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1084,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1085,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1086,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1087,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1088,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1089,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1090,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1091,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1092,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1093,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1094,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1095,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1096,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1097,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1098,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1099,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1100,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1101,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1102,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1103,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1104,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1105,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1106,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1107,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1108,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1109,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1110,Water,NULL,Water,Water,Water,NULL,NULL,Water
1111,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1112,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1114,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1115,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1116,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1117,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1118,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1119,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1120,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1121,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1122,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1123,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1124,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1125,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1126,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1127,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1128,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1129,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1130,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1131,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1132,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1133,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1134,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1135,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1136,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1138,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1139,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1140,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1141,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1142,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1143,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1144,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1145,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1146,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1147,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1148,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1150,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1151,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1152,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1153,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1154,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1155,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1156,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1157,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1158,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1159,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1160,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1161,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1162,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1163,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1164,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1165,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1166,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1167,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1168,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1169,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1170,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1171,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1172,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1173,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1174,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1175,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1176,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1177,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1179,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1180,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1181,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1182,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1183,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1184,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1185,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1186,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1187,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1188,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1189,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1190,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1191,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1192,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1193,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1194,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1195,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1196,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1197,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1198,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1199,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1200,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1201,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1202,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1203,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1204,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1205,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1206,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1207,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1208,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1209,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1210,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1211,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1212,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1213,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1214,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1215,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1216,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1217,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1218,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1219,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1221,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1222,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1223,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1224,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1225,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1226,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1227,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1228,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1229,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1230,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1231,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1232,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1233,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1236,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1237,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1239,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1240,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1241,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1242,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1243,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1244,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1245,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1246,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1247,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1248,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1249,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1250,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1251,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1252,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1253,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1255,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1256,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1257,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1258,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1259,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1260,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1261,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1262,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1263,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1264,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1265,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1268,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1269,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1270,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1271,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1272,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1273,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1274,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1275,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1276,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1277,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1278,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1279,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1280,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1281,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1282,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1283,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1284,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1285,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1286,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1287,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1288,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1289,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1290,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1291,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1292,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1293,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1294,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1295,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1296,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1297,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1298,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1299,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1300,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1302,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1303,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1304,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1305,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1306,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1307,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1308,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1309,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1310,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1311,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1312,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1313,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1314,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1315,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1316,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1317,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1318,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1319,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1320,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1321,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1322,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1323,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1324,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1325,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1326,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1327,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1328,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1329,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1330,Water,Water,Water,NULL,Water,NULL,NULL,Water
1331,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1332,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1333,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1334,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1335,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1336,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1337,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1338,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1339,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1340,Water,Water,Water,Water,Water,NULL,NULL,Water
1341,Water,Water,Water,Water,Water,NULL,NULL,Forest
1342,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1344,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1345,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1346,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1347,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1348,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1350,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1351,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1352,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1353,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1354,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1355,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1356,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1357,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1358,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1359,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1360,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1363,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1365,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1366,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1367,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1368,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1369,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1370,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1372,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1374,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1375,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
