Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R
331,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
336,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
337,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
350,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Wetland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
637,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
638,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
639,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
640,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
641,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
642,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
643,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
644,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
645,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
646,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
647,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Forest
648,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
649,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
650,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
651,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
