Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPS_M_R
4286,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4287,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4288,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4289,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4290,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
4291,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4292,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Bareland
4293,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4294,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4295,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4296,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4297,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4298,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4299,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4300,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4301,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4302,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
4303,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4304,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4305,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4306,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4307,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
4308,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4309,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
4310,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4311,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4312,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
4313,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
4314,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
4315,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4316,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4317,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4318,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
4319,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4320,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4321,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4322,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
4323,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4324,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4325,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4326,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
4327,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4328,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4329,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4330,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4331,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4332,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4333,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4334,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4335,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
4336,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4337,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4338,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4339,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4340,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
4341,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4342,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4343,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Water
4344,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4345,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
4346,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
4347,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
4348,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4349,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4350,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4351,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
4352,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4353,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4354,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
4355,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4356,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
4357,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4358,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
4359,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
4360,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4361,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
4362,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
4363,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
4364,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
4365,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Water
4366,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4367,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4368,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4369,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4370,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4371,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
4372,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
4373,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4374,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4375,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4376,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4377,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4378,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
4379,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4380,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4381,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4382,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4383,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4384,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4385,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4386,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4387,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4388,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
4389,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4390,Forest,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
4391,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
4392,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
4393,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4394,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4395,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4396,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4397,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
4398,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
4399,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
4400,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
4401,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
4402,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4403,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4404,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4405,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
4406,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4407,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4408,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4409,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4410,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4411,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4412,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4413,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4414,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4415,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4416,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4417,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
4418,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4419,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4420,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4421,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4422,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4423,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
4424,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4425,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4426,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4427,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4428,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4429,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4430,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4431,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4432,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4433,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4434,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
4435,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4436,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4437,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4438,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4439,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4440,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4441,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4442,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4443,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4444,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4445,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4446,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4447,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4448,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4449,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4450,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4451,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4452,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4453,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4454,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4455,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4456,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4457,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4458,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4459,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4460,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4461,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4462,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
4463,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4464,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4465,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4466,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4467,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4468,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4469,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
4470,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4471,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
4472,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4473,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4474,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
4475,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4476,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4477,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4478,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4479,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4480,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4481,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
4482,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4483,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4484,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4485,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4486,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
4487,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4488,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4489,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4490,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4491,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4492,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
4493,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4494,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4495,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4496,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4497,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4498,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4499,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4500,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4501,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4502,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
4503,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4504,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4505,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4506,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4507,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4508,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
4509,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
4510,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4511,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4512,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4513,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
4514,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4515,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4516,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4517,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4518,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4519,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4520,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4521,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4522,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
4523,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4524,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4525,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4526,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4527,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4528,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4529,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4530,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4531,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4532,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4533,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
4534,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4535,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4536,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4537,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4538,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4539,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4540,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4541,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4542,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4543,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4544,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
4545,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4546,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4547,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
4548,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4549,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
4550,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
4551,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4552,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
4553,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4554,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
4555,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4556,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
4557,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
4558,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4559,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
4560,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4561,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4562,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
4563,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4564,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4565,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
4566,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
4567,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4568,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
4569,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4570,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4571,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
4572,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
4573,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4574,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4575,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4576,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4577,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
4578,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4579,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4580,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
4581,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4582,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4583,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4584,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
4585,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4586,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4587,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4588,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
4589,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
4590,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4591,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
4592,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4593,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4594,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4595,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4596,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4597,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4598,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4599,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4600,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
4601,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4602,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4603,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4604,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Wetland
4605,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
4606,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4607,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4608,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
4609,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4610,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
4611,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4612,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4613,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4614,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
4615,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
4616,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4617,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
4618,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
4619,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
4620,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
4621,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
4622,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4623,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
4624,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4625,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4626,Forest,Water,Water,NULL,Water,NULL,Water,Water
4627,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4628,Forest,Water,Water,NULL,Water,NULL,Forest,Water
4629,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4630,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
4631,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
4632,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
4633,Forest,Water,Water,NULL,Water,Grassland,Water,Bareland
4634,Forest,Water,Water,NULL,Water,Grassland,Water,Water
4635,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4636,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
4637,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
4638,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4639,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4640,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4641,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4642,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
