Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R
1681,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1682,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1683,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1684,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1685,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1686,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1687,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1688,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1689,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1690,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1691,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1692,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1693,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
1694,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1695,NULL,Water,Water,NULL,Water,Water,Grassland,Grassland
1696,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
1697,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
1698,NULL,Water,Water,Non_Water,Water,Bareland,Water,Forest
1699,NULL,Water,Water,Water,Water,Bareland,NULL,Grassland
1700,NULL,Water,Water,Water,Water,Bareland,NULL,Bareland
1701,NULL,Water,Water,Water,Water,Bareland,NULL,Forest
1702,NULL,Water,Water,Water,Water,Bareland,Grassland,Bareland
1703,NULL,Water,Water,Water,Water,Bareland,Bareland,Grassland
1704,NULL,Water,Water,Water,Water,Bareland,Bareland,Bareland
1705,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
1706,NULL,Water,Water,Water,Water,Bareland,Water,Bareland
1707,NULL,Water,Water,Water,Water,Bareland,Forest,Bareland
