Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCU_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
323,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
325,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
329,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
330,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
332,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
335,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
336,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
340,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
341,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
351,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
353,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
355,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
356,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
357,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
358,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
359,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
360,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
361,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
362,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
363,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
364,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
365,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
366,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
367,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
368,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
369,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
370,NULL,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Water
371,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
372,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
373,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
375,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
376,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
377,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
379,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
380,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
381,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
382,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
383,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
384,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
385,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
388,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
390,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
391,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
392,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
393,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
394,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
395,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
396,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
397,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
398,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
399,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
400,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
401,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
402,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
403,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
404,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
405,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
406,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
407,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
408,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
409,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
410,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
413,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
414,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
415,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
416,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
417,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
418,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
419,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
421,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
422,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
423,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
424,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
425,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
426,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
427,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
428,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
429,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
430,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
431,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
432,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
433,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
434,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
435,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
436,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
437,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
438,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
439,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
440,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
441,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
442,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
443,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
444,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
445,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
446,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
447,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
448,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
449,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
450,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
451,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
452,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
453,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
454,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
455,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
456,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
457,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
458,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
459,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Forest
460,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Forest
461,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
462,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
463,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
464,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Bareland
465,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
466,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
467,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
468,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
469,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
470,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
471,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
472,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
473,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
474,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
475,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
476,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
477,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
478,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
479,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
480,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
481,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
482,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
483,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
484,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
485,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
486,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
487,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
488,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
489,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Forest
490,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
491,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
492,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
493,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
494,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
495,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Water
496,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
497,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
498,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
499,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
500,NULL,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
501,NULL,NULL,Wetland,Water,Wetland,Forest,Water,Forest
502,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
503,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
504,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
505,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
506,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
507,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
508,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
509,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
510,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
511,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
512,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
513,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
514,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
515,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
516,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
517,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
518,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
519,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
520,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
521,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
522,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
525,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
527,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
528,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
529,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
530,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
531,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
532,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
533,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
534,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
535,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
536,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
537,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
538,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
539,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
540,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
541,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
542,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
543,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
544,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
545,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
546,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
547,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
548,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
549,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
550,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
551,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
552,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
553,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
554,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
555,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
556,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
557,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
558,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
559,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
560,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
561,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
562,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
563,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
564,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
565,NULL,NULL,Water,NULL,Water,Shrubland,Bareland,Forest
566,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
567,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Water
568,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
569,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
570,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
571,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Forest
572,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
573,NULL,NULL,Water,NULL,Water,Grassland,Forest,Grassland
574,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
575,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
576,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
577,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
578,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
579,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
580,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
581,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
582,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
583,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
584,NULL,NULL,Water,NULL,Water,Water,Water,Water
585,NULL,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
586,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
587,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
588,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
589,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
590,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Water
591,NULL,NULL,Water,Water,Water,Grassland,Grassland,Forest
592,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
593,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
594,NULL,NULL,Water,Water,Water,Grassland,Forest,Forest
595,NULL,NULL,Water,Water,Water,Bareland,Grassland,Bareland
596,NULL,NULL,Water,Water,Water,Bareland,Wetland,Water
597,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
598,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
599,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
600,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
601,NULL,NULL,Water,Water,Water,Water,Water,Water
602,NULL,NULL,Water,Water,Water,Forest,Grassland,Forest
603,NULL,NULL,Water,Water,Water,Forest,Water,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
607,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
609,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
610,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
612,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
617,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
618,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
619,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
620,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
621,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
622,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
623,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
624,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
625,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
626,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
629,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
630,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
631,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
632,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
633,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
634,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
636,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
637,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
638,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
641,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
642,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
643,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
644,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
646,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
647,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
648,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
649,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
651,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
652,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
653,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
654,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
655,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
656,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
657,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
658,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
659,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
660,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
661,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
662,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
663,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
664,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
665,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
666,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
667,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
668,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
669,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
670,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
671,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
672,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
673,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
