Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
385,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
386,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
387,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
388,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
389,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
390,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,NULL
391,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
392,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
393,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Wetland
394,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
395,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
396,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
397,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
398,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
399,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
400,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
401,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
402,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
403,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
404,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
405,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
406,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
407,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
408,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
409,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
410,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
411,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
412,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
413,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
414,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
415,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
416,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
417,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
418,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
419,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
420,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
421,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
422,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
423,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
424,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
426,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
427,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
428,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
429,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
430,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
431,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
432,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
433,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
434,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
435,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
438,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
439,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
440,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
442,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
443,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
444,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
445,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
446,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
447,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
448,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
450,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
451,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
452,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
453,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
454,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
455,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
456,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
457,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
458,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
459,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
460,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
461,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
463,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
464,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
465,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
466,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
467,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
468,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
469,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
471,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
472,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
473,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
474,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
475,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
478,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
479,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
480,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
481,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
483,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
484,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
486,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
487,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
488,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
489,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
490,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
491,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
492,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
493,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
495,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
496,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
497,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
498,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
499,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
501,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
502,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
503,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
504,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
505,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
506,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
507,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
508,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
509,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
510,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
511,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
512,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
513,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
514,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
515,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
516,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
517,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
518,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
519,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
520,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
521,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
522,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
523,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
524,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
525,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
526,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
527,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
528,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
529,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
530,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
531,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
532,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
533,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
534,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
535,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
536,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
537,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
538,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
539,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
540,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
541,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
542,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
543,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
544,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
545,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
546,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
547,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
548,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
549,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
550,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
551,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
552,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
553,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
554,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
555,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
556,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
557,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
558,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
559,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
560,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
561,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
562,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
563,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
564,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
565,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
566,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
567,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
568,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
569,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
570,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
571,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
572,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
573,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
575,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
577,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
578,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
580,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
582,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
583,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
584,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
585,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
586,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
588,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
589,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
592,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
596,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
597,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
599,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
600,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
602,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
604,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
605,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
606,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
608,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
609,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
610,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
611,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
612,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
613,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
614,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
615,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
616,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
617,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
618,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
619,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
620,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
621,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
622,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
623,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
624,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
625,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
626,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
627,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
628,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
629,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
630,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
631,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
632,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
633,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
634,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
635,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
636,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
637,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
638,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
639,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
640,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
641,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
642,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
643,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
644,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
645,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
646,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
647,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
648,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
649,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
650,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
651,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
652,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
