Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
5032,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5033,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5034,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
5035,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
5036,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
5037,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
5038,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5039,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5040,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5041,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5042,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5043,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5044,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
5045,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5046,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5047,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5048,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5049,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5050,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5051,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5052,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5053,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5054,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5055,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5056,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5057,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5058,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5059,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5060,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5061,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5062,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5063,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5064,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5065,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5066,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5067,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5068,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5069,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
5070,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5071,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
5072,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5073,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5074,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5075,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5076,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5077,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5078,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5079,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
5080,Forest,Water,Grassland,Water,Non_Wetland,Water,Bareland,Forest
5081,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
5082,Forest,Water,Grassland,Water,Non_Wetland,Forest,Bareland,Forest
5083,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5084,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5085,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5086,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5087,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5088,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
5089,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
5090,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5091,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5092,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5093,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Water
5094,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
5095,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5096,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5097,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5098,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5099,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5100,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5101,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5102,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5103,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5104,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5105,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
5106,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5107,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5108,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5109,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5110,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5111,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
5112,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5113,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5114,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5115,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5116,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5117,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
5118,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5119,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5120,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5121,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5122,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
5123,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
5124,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5125,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5126,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5127,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
5128,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5129,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5130,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5131,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5132,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Water
5133,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
5134,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5135,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5136,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
5137,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5138,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5139,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5140,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5141,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5142,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5143,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
5144,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5145,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
5146,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5147,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
5148,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5149,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5150,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5151,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5152,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
5153,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5154,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5155,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5156,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5157,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5158,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5159,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
5160,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
5161,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5162,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
5163,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5164,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5165,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5166,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
5167,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
5168,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5169,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5170,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5171,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5172,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5173,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Grassland
5174,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Water
5175,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
5176,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5177,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5178,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5179,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5180,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5181,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5182,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
5183,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5184,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5185,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5186,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
5187,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5188,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5189,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
5190,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
5191,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5192,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
5193,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
5194,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5195,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
5196,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5197,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
5198,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5199,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5200,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5201,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
5202,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
5203,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5204,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5205,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5206,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5207,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5208,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5209,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5210,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5211,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5212,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5213,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5214,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
5215,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5216,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
5217,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5218,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5219,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5220,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5221,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5222,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5223,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5224,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
5225,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
5226,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
5227,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5228,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5229,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5230,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5231,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5232,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5233,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5234,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5235,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
5236,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5237,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5238,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
5239,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
5240,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
5241,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
5242,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5243,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
5244,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
5245,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5246,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5247,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5248,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
5249,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5250,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5251,Forest,Water,Water,NULL,Water,NULL,Bareland,Bareland
5252,Forest,Water,Water,NULL,Water,NULL,Bareland,Forest
5253,Forest,Water,Water,NULL,Water,NULL,Water,Water
5254,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5255,Forest,Water,Water,NULL,Water,NULL,Forest,Water
5256,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5257,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
5258,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
5259,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
5260,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5261,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
5262,Forest,Water,Water,NULL,Water,Bareland,Grassland,Water
5263,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
5264,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
5265,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
5266,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
5267,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
5268,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
5269,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
5270,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
5271,Forest,Water,Water,NULL,Water,Bareland,Water,Water
5272,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
5273,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
5274,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
5275,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
5276,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5277,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5278,Forest,Water,Water,NULL,Water,Water,Bareland,Water
5279,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
5280,Forest,Water,Water,NULL,Water,Water,Water,Grassland
5281,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5282,Forest,Water,Water,NULL,Water,Water,Water,Bareland
5283,Forest,Water,Water,NULL,Water,Water,Water,Water
5284,Forest,Water,Water,NULL,Water,Water,Water,Forest
5285,Forest,Water,Water,NULL,Water,Water,Forest,Water
5286,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5287,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
5288,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
5289,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5290,Forest,Water,Water,NULL,Water,Forest,Bareland,Water
5291,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
5292,Forest,Water,Water,NULL,Water,Forest,Water,Water
5293,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5294,Forest,Water,Water,NULL,Water,Forest,Forest,Water
5295,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5296,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
5297,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5298,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5299,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5300,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
5301,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
5302,Forest,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
5303,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
5304,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
5305,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
5306,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Wetland
5307,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
5308,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
5309,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
5310,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
5311,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
5312,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
5313,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
5314,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
5315,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5316,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5317,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
5318,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
5319,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
5320,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5321,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5322,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
5323,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
5324,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5325,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Water
5326,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
5327,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
5328,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5329,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
5330,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
5331,Forest,Water,Water,Water,Water,NULL,Wetland,Water
5332,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5333,Forest,Water,Water,Water,Water,NULL,Water,Water
5334,Forest,Water,Water,Water,Water,NULL,Water,Forest
5335,Forest,Water,Water,Water,Water,NULL,Forest,Water
5336,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5337,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
5338,Forest,Water,Water,Water,Water,Grassland,Water,Water
5339,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5340,Forest,Water,Water,Water,Water,Grassland,Forest,Water
5341,Forest,Water,Water,Water,Water,Bareland,Grassland,Forest
5342,Forest,Water,Water,Water,Water,Bareland,Wetland,Bareland
5343,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
5344,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
5345,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
5346,Forest,Water,Water,Water,Water,Bareland,Bareland,Wetland
5347,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
5348,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
5349,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
5350,Forest,Water,Water,Water,Water,Bareland,Water,Water
5351,Forest,Water,Water,Water,Water,Bareland,Water,Forest
5352,Forest,Water,Water,Water,Water,Bareland,Forest,Water
5353,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
5354,Forest,Water,Water,Water,Water,Water,Grassland,Water
5355,Forest,Water,Water,Water,Water,Water,Wetland,Water
5356,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5357,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
5358,Forest,Water,Water,Water,Water,Water,Bareland,Wetland
5359,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
5360,Forest,Water,Water,Water,Water,Water,Bareland,Water
5361,Forest,Water,Water,Water,Water,Water,Bareland,Forest
5362,Forest,Water,Water,Water,Water,Water,Water,Wetland
5363,Forest,Water,Water,Water,Water,Water,Water,Bareland
5364,Forest,Water,Water,Water,Water,Water,Water,Water
5365,Forest,Water,Water,Water,Water,Water,Water,Forest
5366,Forest,Water,Water,Water,Water,Water,Forest,Bareland
5367,Forest,Water,Water,Water,Water,Water,Forest,Water
5368,Forest,Water,Water,Water,Water,Water,Forest,Forest
5369,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5370,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
5371,Forest,Water,Water,Water,Water,Forest,Water,Water
5372,Forest,Water,Water,Water,Water,Forest,Water,Forest
5373,Forest,Water,Water,Water,Water,Forest,Forest,Water
5374,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5375,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5376,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5377,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5378,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5379,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
5380,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5381,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5382,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5383,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5384,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5385,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5386,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5387,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5388,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5389,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5390,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5391,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5392,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5393,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5394,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5395,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5396,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5397,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5398,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5399,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
5400,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5401,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5402,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5403,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5404,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5405,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5406,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5407,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5408,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5409,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
