Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZS_M_R
1578,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1579,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
1580,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1581,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1582,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
1583,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
1584,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1585,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1586,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
1587,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
1588,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
1589,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
1590,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1591,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1592,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1593,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1594,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1595,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1596,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1597,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1598,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1599,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1600,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1601,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1602,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1603,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
1604,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
1605,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1606,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1607,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
1608,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
1609,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
1610,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Forest
1611,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
1612,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
1613,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
1614,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
1615,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
1616,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1617,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1618,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
1619,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
1620,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1621,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1622,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1623,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1624,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1625,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
1626,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1627,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1628,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1629,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1630,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1631,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1632,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1633,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1634,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1635,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1636,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1637,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1638,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1639,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1640,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1641,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1642,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1643,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1644,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1645,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1646,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1647,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1648,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1649,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
1650,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
1651,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1652,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1653,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1654,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1655,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1656,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1657,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1658,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
1659,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1660,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
1661,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1662,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1663,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1664,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1665,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
1666,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1667,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1668,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1669,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1670,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
1671,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
1672,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1673,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1674,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
1675,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1676,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1677,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1678,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1679,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1680,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1681,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
1682,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1683,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1684,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1685,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1686,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1687,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1688,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1689,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
1690,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1691,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1692,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1693,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1694,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
1695,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1696,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
1697,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1698,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1699,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1700,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1701,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1702,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1703,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
1704,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1705,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1706,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1707,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1708,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1709,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1710,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1711,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1712,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1713,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1714,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1715,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1716,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
1717,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1718,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
1719,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1720,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1721,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
1722,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1723,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1724,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1725,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1726,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1727,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1728,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1729,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1730,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1731,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1732,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1733,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1734,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1735,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1736,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
1737,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1738,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
1739,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1740,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
1741,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
1742,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1743,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
1744,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
1745,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
1746,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1747,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
1748,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
1749,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
1750,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1751,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1752,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
1753,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1754,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1755,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1756,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1757,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1758,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1759,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1760,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1761,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1762,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1763,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
1764,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1765,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
1766,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1767,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1768,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1769,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1770,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1771,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1772,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1773,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1774,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1775,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1776,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1777,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1778,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1779,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1780,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1781,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1782,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
1783,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1784,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1785,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1786,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1787,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1788,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
1789,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1790,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1791,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1792,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1793,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1794,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1795,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1796,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1797,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1798,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1799,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1800,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1801,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1802,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1803,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1804,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1805,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
1806,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1807,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1808,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1809,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1810,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
1811,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1812,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1813,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1814,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1815,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1816,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1817,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1818,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1819,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1820,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1821,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
1822,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1823,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1824,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1825,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
1826,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1827,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1828,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1829,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
1830,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1831,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
1832,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
1833,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1834,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1835,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1836,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
1837,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1838,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1839,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1840,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
1841,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
1842,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
1843,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Water
1844,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1845,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
1846,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
1847,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
1848,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Water
1849,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
1850,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1851,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1852,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
1853,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1854,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1855,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1856,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1857,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1858,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1859,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1860,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
1861,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1862,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1863,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1864,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1865,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1866,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1867,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1868,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1869,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1870,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1871,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1872,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1873,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1874,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1875,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
1876,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
1877,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
1878,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
1879,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1880,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1881,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Water
1882,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1883,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1884,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1885,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1886,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1887,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
1888,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
1889,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
1890,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1891,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1892,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
1893,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
1894,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1895,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1896,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1897,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1898,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1899,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1900,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1901,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1902,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1903,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1904,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1905,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
