Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R
1370,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1371,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1372,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1373,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1374,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1375,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1376,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1377,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1378,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1379,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1381,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1382,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1383,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1384,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1385,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1386,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1387,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1388,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1389,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1390,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1391,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1392,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1393,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1394,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1395,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1396,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1397,Water,NULL,Water,Water,Water,NULL,NULL,NULL
1398,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1399,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1400,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1401,Water,NULL,Water,Water,Water,NULL,NULL,Water
1402,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1403,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1404,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1405,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1406,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1407,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1408,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1409,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1410,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1411,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1412,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1413,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1414,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1415,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1417,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1418,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1419,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1420,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1421,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1422,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1424,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1425,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1426,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1427,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1428,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1429,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1430,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1431,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1432,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1433,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1434,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1436,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1437,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1438,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1440,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1441,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1443,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1444,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1445,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1446,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1448,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1449,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1450,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1451,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1452,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1453,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1455,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1456,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1458,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1459,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1461,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1462,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1463,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1464,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1465,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1466,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1467,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1468,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1469,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1470,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1471,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1472,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1473,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1474,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1475,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1476,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1477,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1478,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1479,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1480,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1481,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1482,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1483,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1484,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1485,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1486,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1488,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1489,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1490,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1491,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1492,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1493,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1494,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1496,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1497,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1498,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1499,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1500,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1501,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
1502,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1503,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1504,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1505,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1506,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1507,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1508,Water,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1509,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1510,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1511,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1512,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1513,Water,Cropland,Water,Water,Water,NULL,NULL,NULL
1514,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1515,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
1516,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1517,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1518,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1519,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1520,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1521,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1522,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1523,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1524,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1525,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1526,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1527,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1528,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1529,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1530,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1531,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1532,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1533,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1534,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1535,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1536,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1537,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1538,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1539,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1540,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1541,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1542,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1543,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1544,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1545,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1546,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1547,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1548,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1549,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1550,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1551,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1552,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1553,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1554,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1555,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1556,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1557,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1558,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1559,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1560,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1562,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1563,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1564,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1565,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
1566,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1567,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1568,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1569,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1570,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1571,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1572,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1573,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1574,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1575,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1576,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1578,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1579,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1580,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1582,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1584,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1585,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1586,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1587,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1588,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1589,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1590,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1591,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1592,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1593,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1594,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1595,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1596,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1597,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1598,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1599,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1600,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1601,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1602,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1603,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1604,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1606,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1607,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1608,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1609,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1610,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1611,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1612,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1613,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1614,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1615,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1616,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1617,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1618,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1619,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1620,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1621,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1623,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1624,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1625,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1626,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1627,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1628,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1629,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1630,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1631,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1632,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1633,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1634,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1635,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1636,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1637,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1638,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1639,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1640,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1641,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1642,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1643,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1644,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1645,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1646,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1647,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1648,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1649,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1650,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1651,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1652,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1653,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1654,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1655,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1656,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1657,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1658,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1659,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1660,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1661,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1662,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1663,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1664,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1665,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1666,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1667,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1668,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1669,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1670,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1671,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1672,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1673,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1674,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1675,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1676,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1677,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1678,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1679,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1680,Water,Water,Water,NULL,Water,NULL,NULL,Water
1681,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1682,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1683,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1684,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1685,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1686,Water,Water,Water,Water,Water,NULL,NULL,NULL
1687,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1688,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1689,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1690,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1691,Water,Water,Water,Water,Water,NULL,NULL,Water
1692,Water,Water,Water,Water,Water,NULL,NULL,Forest
1693,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1694,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1695,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1696,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1697,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1698,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1699,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1700,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1701,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1702,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1703,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1704,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1705,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1706,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
1707,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1708,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1709,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1710,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1711,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1712,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1713,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1714,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1715,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1716,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1717,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1718,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1719,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1720,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1721,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1722,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1723,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1724,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1725,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1726,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1727,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1728,Water,Forest,Water,Water,Water,NULL,NULL,Water
1729,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1730,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1731,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1732,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
