Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKD_M_R
330,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
331,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,NULL
332,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
333,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
334,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
335,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
336,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
337,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
338,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
339,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
340,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
341,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
342,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
343,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
344,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Water
345,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
346,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
347,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
348,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
349,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
350,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
351,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
352,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
353,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
354,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
355,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
356,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
357,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
358,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
361,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
362,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
369,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
377,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
378,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
379,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
382,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
384,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
385,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
386,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
387,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
391,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
392,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
394,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
657,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
