Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
2091,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2092,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2093,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2094,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2095,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2096,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2097,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2098,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2099,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2100,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2101,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2102,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2103,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2104,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
2105,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2106,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2107,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
2108,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2109,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
2110,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
2111,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
2112,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2113,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2114,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
2115,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
2116,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2117,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
2118,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
2119,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
2120,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
2121,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
2122,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
2123,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
2124,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
2125,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2126,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2127,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
2128,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2129,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2130,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2131,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
2132,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2133,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2134,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2135,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2136,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2137,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2138,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
2139,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
2140,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
2141,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2142,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2143,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2144,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
2145,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2146,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2147,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2148,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2149,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2150,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2151,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2152,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2153,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2154,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2155,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2156,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
2157,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
2158,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
2159,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2160,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2161,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2162,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
2163,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
2164,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
2165,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2166,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2167,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
2168,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
2169,Forest,Water,Water,NULL,Water,NULL,Water,Water
2170,Forest,Water,Water,NULL,Water,NULL,Water,Forest
2171,Forest,Water,Water,NULL,Water,NULL,Forest,Water
2172,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
2173,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
2174,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
2175,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
2176,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
2177,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
2178,Forest,Water,Water,NULL,Water,Water,Wetland,Water
2179,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
2180,Forest,Water,Water,NULL,Water,Water,Water,Water
2181,Forest,Water,Water,NULL,Water,Water,Water,Forest
2182,Forest,Water,Water,NULL,Water,Water,Forest,Water
2183,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2184,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2185,Forest,Water,Water,NULL,Water,Forest,Water,Water
2186,Forest,Water,Water,NULL,Water,Forest,Water,Forest
2187,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
2188,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
2189,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2190,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
2191,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
2192,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
2193,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
2194,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
2195,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
2196,Forest,Water,Water,Non_Water,Water,Water,Water,Water
2197,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
2198,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
2199,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
2200,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
2201,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
2202,Forest,Water,Water,Water,Water,NULL,Wetland,Water
2203,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
2204,Forest,Water,Water,Water,Water,NULL,Water,Water
2205,Forest,Water,Water,Water,Water,NULL,Water,Forest
2206,Forest,Water,Water,Water,Water,NULL,Forest,Water
2207,Forest,Water,Water,Water,Water,NULL,Forest,Forest
2208,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
2209,Forest,Water,Water,Water,Water,Grassland,Water,Forest
2210,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
2211,Forest,Water,Water,Water,Water,Wetland,Water,Water
2212,Forest,Water,Water,Water,Water,Water,Wetland,Water
2213,Forest,Water,Water,Water,Water,Water,Wetland,Forest
2214,Forest,Water,Water,Water,Water,Water,Water,Water
2215,Forest,Water,Water,Water,Water,Water,Water,Forest
2216,Forest,Water,Water,Water,Water,Water,Forest,Grassland
2217,Forest,Water,Water,Water,Water,Water,Forest,Water
2218,Forest,Water,Water,Water,Water,Water,Forest,Forest
2219,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
2220,Forest,Water,Water,Water,Water,Forest,Water,Water
2221,Forest,Water,Water,Water,Water,Forest,Water,Forest
2222,Forest,Water,Water,Water,Water,Forest,Forest,Forest
2223,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2224,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2225,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2226,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2227,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2228,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
2229,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2230,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2231,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2232,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2233,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2234,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2235,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2236,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2237,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2238,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2239,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2240,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2241,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2242,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2243,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2244,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2245,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2246,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2247,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2248,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2249,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2250,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2251,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2252,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
2253,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2254,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2255,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2256,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2257,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2258,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2259,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2260,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2261,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2262,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2263,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2264,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2265,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2266,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2267,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2268,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2269,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2270,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2271,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2272,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2273,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2274,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2275,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2276,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2277,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2278,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2279,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2280,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2281,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2282,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2283,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2284,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2285,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2286,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2287,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2288,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2289,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2290,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2291,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2292,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2293,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2294,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2295,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2296,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2297,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
2298,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2299,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2300,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2301,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2302,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2303,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2304,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2305,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2306,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2307,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2308,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2309,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2310,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2311,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2312,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2313,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2314,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2315,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2316,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2317,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2318,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2319,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2320,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2321,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2322,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2323,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2324,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2325,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2326,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2327,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2328,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2329,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2330,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2331,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2332,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2333,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2334,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2335,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2336,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2337,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2338,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2339,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2340,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2341,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2342,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2343,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2344,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2345,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2346,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2347,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2348,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2349,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2350,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2351,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2352,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2353,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2354,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2355,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
2356,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2357,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
2358,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
2359,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2360,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2361,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2362,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2363,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2364,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2365,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2366,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2367,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2368,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2369,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2370,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2371,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2372,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2373,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2374,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2375,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2376,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2377,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2378,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2379,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2380,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2381,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2382,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2383,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2384,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2385,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2386,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2387,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2388,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2389,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2390,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2391,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2392,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2394,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2402,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2403,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2404,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2405,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2406,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2407,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2409,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2410,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2411,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2412,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2413,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2414,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2415,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2421,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2422,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2423,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2424,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2425,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2426,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2427,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2428,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2429,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2430,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2431,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2432,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2433,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2434,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2435,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2436,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2437,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2438,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2439,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2440,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2441,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
2442,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2443,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2444,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
2445,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2446,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2447,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2448,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
