Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXP_M_R
1380,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1381,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1382,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1383,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1384,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1385,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1386,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1387,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1388,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1390,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1391,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1394,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1395,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1396,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1397,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1398,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1399,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1400,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1401,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1403,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1404,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1405,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1406,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1407,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1408,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1409,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1411,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1412,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1413,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1414,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1415,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1416,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1417,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1418,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1419,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1420,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1421,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1422,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1423,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1424,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1425,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1426,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1427,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1428,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1429,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1430,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1431,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1432,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1433,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1434,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1435,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1436,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1437,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1438,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1439,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1440,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1441,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1442,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1443,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1444,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1445,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1446,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1447,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1448,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1449,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1450,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1451,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1452,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1453,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1454,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1455,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1457,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1458,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1459,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1460,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1461,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1462,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1463,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1464,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1465,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1466,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1467,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1468,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1469,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1470,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1471,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1472,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1473,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1474,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1475,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1476,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1477,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1478,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1479,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1480,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1481,Water,Water,Water,NULL,Water,NULL,NULL,Water
1482,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1483,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1484,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1485,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1486,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1487,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1488,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1489,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1490,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1491,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1492,Water,Water,Water,Water,Water,NULL,NULL,Water
1493,Water,Water,Water,Water,Water,NULL,NULL,Forest
1494,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1496,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1497,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1498,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1499,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1500,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1501,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1502,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1503,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1504,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1505,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1506,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1507,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1508,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1509,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1510,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1511,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1512,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1513,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1515,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1516,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1517,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1521,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1522,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1523,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1524,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1525,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1526,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1527,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1528,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1529,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1530,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1531,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1532,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1533,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1534,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1535,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1536,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1537,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1538,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1539,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1540,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1541,Water,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1542,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1544,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1545,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1546,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1547,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1548,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1549,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1550,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1551,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1552,Water,Forest,Water,Water,Water,NULL,NULL,Water
1553,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1554,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1555,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1556,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1557,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1558,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1559,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1560,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1561,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1562,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1563,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1564,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1565,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1567,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1568,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1570,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1571,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1572,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1573,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1574,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1575,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1576,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1577,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1578,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1579,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1580,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1582,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1583,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1584,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1585,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1586,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1587,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1588,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1589,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1590,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1591,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1592,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1593,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1594,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1595,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1596,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1597,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1598,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1599,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1600,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1601,Permanent_ice_and_snow,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1602,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1603,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1604,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1605,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1606,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1607,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1608,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1609,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1610,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1611,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1612,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1613,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1615,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1617,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1618,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1620,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1621,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1623,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1624,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1625,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1626,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1627,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1629,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1630,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1631,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1632,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1633,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1634,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1635,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1636,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1637,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1638,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1639,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1640,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1641,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1642,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1643,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1644,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1645,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1646,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1647,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1648,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1649,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1650,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1651,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1652,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1653,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1654,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1655,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1656,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1657,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1658,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1659,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1660,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1661,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1662,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1663,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1664,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1665,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1666,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1667,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1668,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1669,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1672,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1673,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1674,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1675,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1676,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1677,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1678,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1679,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1680,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1681,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1682,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1683,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1684,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1685,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1686,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1687,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1688,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1689,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1690,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1691,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1692,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1693,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1694,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1695,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1696,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1697,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1698,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1699,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1700,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1701,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1702,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1703,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1704,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1705,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1706,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1707,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1708,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1709,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1710,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1711,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1712,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1713,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1714,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1715,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1716,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1717,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1718,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1720,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1722,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1723,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1724,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1725,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
