Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
329,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
330,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
331,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
332,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
333,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
334,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
336,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
337,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
339,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
341,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
342,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
343,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
344,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
345,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
346,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
347,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
348,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
350,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
351,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
352,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
353,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
366,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
368,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
369,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
376,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
381,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
382,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
395,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
396,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
397,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
399,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
400,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
401,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
408,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
409,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
410,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
411,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
412,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
413,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
414,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
415,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
416,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
417,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
418,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
419,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
420,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
421,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
422,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
423,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
424,NULL,NULL,Water,NULL,Water,Bareland,Water,Water
425,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
426,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
427,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
428,NULL,NULL,Water,Water,Water,Wetland,Bareland,Grassland
429,NULL,NULL,Water,Water,Water,Bareland,Wetland,Wetland
430,NULL,NULL,Water,Water,Water,Bareland,Wetland,Forest
431,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
432,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
433,NULL,NULL,Water,Water,Water,Bareland,Water,Bareland
434,NULL,NULL,Water,Water,Water,Bareland,Water,Water
435,NULL,NULL,Water,Water,Water,Bareland,Water,Forest
436,NULL,NULL,Water,Water,Water,Bareland,Forest,Grassland
437,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
438,NULL,NULL,Water,Water,Water,Water,Water,Grassland
439,NULL,NULL,Water,Water,Water,Water,Water,Wetland
440,NULL,NULL,Water,Water,Water,Water,Water,Water
441,NULL,NULL,Water,Water,Water,Water,Water,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
443,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
444,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
446,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
447,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
448,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
461,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
462,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
464,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
465,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
467,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
470,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
471,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
472,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
473,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
474,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
475,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
476,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
477,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
478,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
481,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
482,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
487,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
488,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
490,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
491,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
492,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
493,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
494,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
495,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
496,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
497,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
498,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
499,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
500,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
501,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
502,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
503,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
504,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
505,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
506,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
507,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
508,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
509,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
510,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
546,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
547,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
548,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
549,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
550,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
551,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
552,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
554,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
555,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
556,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
557,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
558,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
559,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
560,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
561,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
562,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
563,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
564,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
565,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
566,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
567,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
568,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
569,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
570,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
571,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
572,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
573,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
574,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
575,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
576,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
577,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
578,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Grassland
580,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
581,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
582,NULL,Cropland,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
583,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
584,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
585,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
586,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
587,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
588,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
589,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
590,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
591,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
592,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
593,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
594,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
595,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
596,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
597,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
598,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
599,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
600,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
601,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
602,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
603,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
604,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
605,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
606,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
607,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
608,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
609,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
610,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
611,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
612,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
613,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
614,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
615,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
616,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
617,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
618,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
619,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
620,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
621,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
622,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
623,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
624,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
625,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
627,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
629,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
630,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
631,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
632,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
633,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
634,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
635,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
636,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
637,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
638,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
639,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
640,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
641,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
642,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
643,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
644,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
645,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
646,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
647,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
648,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
649,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
650,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
651,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
652,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
653,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
654,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
655,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
656,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
657,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
658,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
659,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
660,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
661,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
662,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
