Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Cropland,Built-up,Bareland
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Cropland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,NULL
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Bareland
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,NULL,Cropland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Cropland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
351,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
352,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
353,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
354,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
355,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
356,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
357,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
358,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
359,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
360,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
361,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
362,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,NULL
363,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
364,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
365,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
366,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
367,NULL,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
368,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
369,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
370,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
371,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
372,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
373,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
374,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
375,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
376,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
377,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
378,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
379,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
380,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
381,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
382,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
383,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
384,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
385,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
386,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Bareland
387,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
388,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
389,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
390,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
391,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
392,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
393,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
394,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
395,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
396,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
397,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
398,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
399,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
400,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
401,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
402,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
403,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
404,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Bareland
405,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
406,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
407,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
408,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
409,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
410,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
411,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
412,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
413,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
414,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
415,NULL,NULL,NULL,Water,Non_Wetland,Built-up,Built-up,NULL
416,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
417,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
418,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
419,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
420,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
421,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
422,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,NULL
423,NULL,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
424,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
452,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
454,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
457,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
458,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
459,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
461,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
470,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Built-up
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Forest
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Wetland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Water
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
658,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
