Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R
2925,Water,Water,Water,NULL,Water,NULL,Forest
2926,Water,Water,Water,Non_Water,NULL,NULL,Grassland
2927,Water,Water,Water,Non_Water,NULL,NULL,Wetland
2928,Water,Water,Water,Non_Water,NULL,NULL,Water
2929,Water,Water,Water,Non_Water,Water,NULL,Grassland
2930,Water,Water,Water,Non_Water,Water,NULL,Wetland
2931,Water,Water,Water,Non_Water,Water,NULL,Bareland
2932,Water,Water,Water,Non_Water,Water,NULL,Water
2933,Water,Water,Water,Non_Water,Water,NULL,Forest
2934,Water,Water,Water,Water,NULL,NULL,Grassland
2935,Water,Water,Water,Water,NULL,NULL,Wetland
2936,Water,Water,Water,Water,NULL,NULL,Bareland
2937,Water,Water,Water,Water,NULL,NULL,Water
2938,Water,Water,Water,Water,NULL,NULL,Forest
2939,Water,Water,Water,Water,Water,NULL,Grassland
2940,Water,Water,Water,Water,Water,NULL,Cropland
2941,Water,Water,Water,Water,Water,NULL,Wetland
2942,Water,Water,Water,Water,Water,NULL,Bareland
2943,Water,Water,Water,Water,Water,NULL,Built-up
2944,Water,Water,Water,Water,Water,NULL,Water
2945,Water,Water,Water,Water,Water,NULL,Forest
2946,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2947,Water,Water,Forest,NULL,Non_Wetland,NULL,Cropland
2948,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2949,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2950,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up
2951,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
2952,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
2953,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2954,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2955,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
2956,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2957,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2958,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
2959,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
2960,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
2961,Water,Water,Forest,Water,Non_Wetland,NULL,Water
2962,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
2963,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2964,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland
2965,Water,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2966,Water,Forest,NULL,NULL,Non_Wetland,NULL,Built-up
2967,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2968,Water,Forest,NULL,Water,Non_Wetland,NULL,Grassland
2969,Water,Forest,NULL,Water,Non_Wetland,NULL,Forest
2970,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2971,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2972,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Cropland
2973,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2974,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2975,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2976,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2977,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2978,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2979,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2980,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2981,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2982,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2983,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2984,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2985,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2986,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2987,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2988,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2989,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water
2990,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2991,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2992,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Cropland
2993,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2994,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2995,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
2996,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2997,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2998,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2999,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3000,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3001,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
3002,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
3003,Water,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
3004,Water,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
3005,Water,Forest,Cropland,Water,Non_Wetland,NULL,Forest
3006,Water,Forest,Wetland,NULL,Wetland,NULL,NULL
3007,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
3008,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
3009,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland
3010,Water,Forest,Wetland,NULL,Wetland,NULL,Water
3011,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
3012,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
3013,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
3014,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water
3015,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest
3016,Water,Forest,Wetland,Water,Wetland,NULL,Grassland
3017,Water,Forest,Wetland,Water,Wetland,NULL,Wetland
3018,Water,Forest,Wetland,Water,Wetland,NULL,Water
3019,Water,Forest,Wetland,Water,Wetland,NULL,Forest
3020,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
3021,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland
3022,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
3023,Water,Forest,Bareland,Water,Non_Wetland,NULL,Water
3024,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
3025,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
3026,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
3027,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
3028,Water,Forest,Water,NULL,Water,NULL,NULL
3029,Water,Forest,Water,NULL,Water,NULL,Grassland
3030,Water,Forest,Water,NULL,Water,NULL,Wetland
3031,Water,Forest,Water,NULL,Water,NULL,Bareland
3032,Water,Forest,Water,NULL,Water,NULL,Water
3033,Water,Forest,Water,NULL,Water,NULL,Forest
3034,Water,Forest,Water,Non_Water,Water,NULL,Grassland
3035,Water,Forest,Water,Non_Water,Water,NULL,Wetland
3036,Water,Forest,Water,Non_Water,Water,NULL,Water
3037,Water,Forest,Water,Non_Water,Water,NULL,Forest
3038,Water,Forest,Water,Water,Water,NULL,Grassland
3039,Water,Forest,Water,Water,Water,NULL,Wetland
3040,Water,Forest,Water,Water,Water,NULL,Bareland
3041,Water,Forest,Water,Water,Water,NULL,Water
3042,Water,Forest,Water,Water,Water,NULL,Forest
3043,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL
3044,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
3045,Water,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
3046,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
3047,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
3048,Water,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
3049,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water
3050,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
3051,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
3052,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
3053,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland
3054,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
3055,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
3056,Water,Forest,Forest,Water,Non_Wetland,NULL,Grassland
3057,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland
3058,Water,Forest,Forest,Water,Non_Wetland,NULL,Bareland
3059,Water,Forest,Forest,Water,Non_Wetland,NULL,Water
3060,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest
3061,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
3062,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
3063,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
3064,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Built-up
3065,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
3066,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
3067,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
3068,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
3069,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
3070,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
3071,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3072,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3073,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
3074,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
3075,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
3076,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
3077,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
3078,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
3079,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
3080,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
3081,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
3082,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
3083,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water
3084,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
3085,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
3086,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Grassland
3087,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland
3088,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Water
3089,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest
3090,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
3091,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Water
3092,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Wetland
3093,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
3094,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
3095,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
3096,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
3097,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,Wetland
3098,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
3099,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
3100,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
3101,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
3102,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Water
3103,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest
3104,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
3105,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
3106,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,Bareland
3107,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3108,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
3109,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
3110,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
3111,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
3112,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,Grassland
3113,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
3114,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
3115,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
3116,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
3117,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
3118,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3119,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
3120,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
3121,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
3122,Permanent_ice_and_snow,Wetland,Cropland,Water,Non_Wetland,NULL,Water
3123,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,Grassland
3124,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,Wetland
3125,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
3126,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,Water
3127,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,Wetland
3128,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,Water
3129,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
3130,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
3131,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
3132,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3133,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3134,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
3135,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
3136,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
3137,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
3138,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Built-up
3139,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Water
3140,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
3141,Permanent_ice_and_snow,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3142,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
3143,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
3144,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
3145,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,Grassland
3146,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
3147,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
3148,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
3149,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
3150,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
3151,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland
3152,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
3153,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Cropland
3154,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
3155,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
3156,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
3157,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
3158,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
3159,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
3160,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
3161,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
3162,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
3163,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
3164,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
3165,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,Grassland
3166,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,Forest
3167,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
3168,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
3169,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
3170,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
3171,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
3172,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Cropland
3173,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
3174,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
3175,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
3176,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
3177,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
3178,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Water
3179,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
3180,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3181,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
3182,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,Forest
3183,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3184,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Grassland
3185,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Wetland
3186,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Water
3187,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Forest
3188,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Wetland
3189,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Water
3190,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Wetland
3191,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Water
3192,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,Wetland
3193,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Water
3194,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Forest
3195,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Wetland
3196,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Water
3197,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Forest
3198,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Forest
3199,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
3200,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
3201,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
3202,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
3203,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
3204,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
3205,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
3206,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
3207,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
3208,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
3209,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Grassland
3210,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland
3211,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest
3212,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
3213,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,Forest
3214,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,Forest
3215,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
3216,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
3217,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
3218,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest
3219,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
3220,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
3221,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
3222,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
3223,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest
3224,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
3225,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland
3226,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
3227,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
3228,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
3229,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
3230,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
3231,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
3232,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
3233,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
3234,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3235,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
3236,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3237,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3238,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
3239,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3240,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
3241,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
3242,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
3243,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
3244,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
3245,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
3246,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
3247,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
3248,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
3249,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
3250,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
3251,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3252,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
3253,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
3254,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
3255,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
3256,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
3257,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
3258,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
3259,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
3260,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
3261,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
3262,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water
3263,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
3264,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3265,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
3266,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3267,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
3268,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
3269,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
3270,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
3271,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
3272,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
3273,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water
3274,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
