Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGG_M_R
1407,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1408,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1410,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1412,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1414,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1415,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1416,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1417,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1418,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1419,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1420,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1421,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1422,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1423,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1424,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1425,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1427,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1428,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1429,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1430,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1431,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1432,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1433,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1434,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1435,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1436,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1437,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1438,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1439,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1440,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1441,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1442,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1443,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1444,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1445,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1446,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1447,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1448,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1450,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1451,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1452,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1453,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1454,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1455,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1456,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1457,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1458,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1459,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1460,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1461,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1462,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1463,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1464,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1465,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1466,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1467,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1469,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1471,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1472,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1473,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1474,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1475,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1476,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1477,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1478,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1480,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1481,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1482,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1483,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1484,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1485,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1486,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1488,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1489,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1490,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1491,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1492,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1494,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1495,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1496,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1497,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1498,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1500,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1501,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1502,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1503,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1505,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1506,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1507,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1508,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1509,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1510,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1511,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1512,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1513,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1515,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1516,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1517,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1518,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1519,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1520,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1521,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1522,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1523,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1524,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1525,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1526,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1527,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1528,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1529,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1530,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1531,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1532,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1533,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1534,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1535,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1537,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1538,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1539,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1540,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1541,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1542,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1543,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1544,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1545,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1546,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1547,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1548,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1549,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1550,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1551,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1552,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1553,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1554,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1555,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1556,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1557,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1558,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
1559,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1560,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1561,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1562,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1563,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1564,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1565,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1566,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1567,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1568,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1569,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1570,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1571,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1572,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1573,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1574,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1575,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1576,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1577,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1578,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1579,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1580,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1581,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1582,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1583,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1584,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1585,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1586,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1587,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1588,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1589,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1590,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1591,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1592,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1593,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1594,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1595,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1596,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1597,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1598,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1599,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1601,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1603,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1604,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1605,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1606,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1607,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1609,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
1610,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1611,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1612,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1613,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1615,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1617,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1618,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1620,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1621,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1623,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1624,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1625,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1626,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1627,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1629,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1630,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1631,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1632,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1633,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1634,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1635,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1636,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1637,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1638,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1639,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1640,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1641,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1642,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1643,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1644,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1645,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1646,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1647,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1648,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1649,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1650,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1651,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1652,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1653,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1654,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1655,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1656,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1657,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1658,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1659,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1660,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1661,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1662,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1663,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1664,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1665,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1666,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1667,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1668,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1669,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1670,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1671,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1672,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1673,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1674,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1675,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1676,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1677,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1678,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1680,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1681,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1682,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1683,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1684,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1685,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1686,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1687,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1688,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1689,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1690,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1691,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1692,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
1693,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1694,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1695,Forest,Water,Water,Water,Water,NULL,NULL,Water
1696,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1697,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1698,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1699,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1700,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1701,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1702,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1703,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1704,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1705,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1706,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1707,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1708,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1709,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1710,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1711,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1712,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1713,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1714,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1715,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1716,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1717,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1718,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1719,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1720,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1721,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1722,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1723,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1724,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1725,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1726,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1727,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1728,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1729,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1730,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1731,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1732,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1733,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1734,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1735,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1736,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1737,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1738,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1740,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1742,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1743,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1745,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1746,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1747,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1748,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1749,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1750,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1751,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1752,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1753,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1754,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1755,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
