Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
422,NULL,Built-up,Wetland,Water,Wetland,Cropland
423,NULL,Built-up,Wetland,Water,Wetland,Bareland
424,NULL,Built-up,Wetland,Water,Wetland,Built-up
425,NULL,Built-up,Wetland,Water,Wetland,Water
426,NULL,Built-up,Wetland,Water,Wetland,Forest
427,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
428,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
429,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
430,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
431,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
432,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL
433,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland
434,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland
435,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland
436,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up
437,NULL,Built-up,Bareland,NULL,Non_Wetland,Water
438,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest
439,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL
440,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
441,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
442,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
443,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
444,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water
445,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Forest
446,NULL,Built-up,Bareland,Water,Non_Wetland,Grassland
447,NULL,Built-up,Bareland,Water,Non_Wetland,Cropland
448,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland
449,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up
450,NULL,Built-up,Bareland,Water,Non_Wetland,Water
451,NULL,Built-up,Bareland,Water,Non_Wetland,Forest
452,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL
453,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland
454,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland
455,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland
456,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up
457,NULL,Built-up,Built-up,NULL,Non_Wetland,Water
458,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest
459,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
460,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
461,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
462,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
463,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water
464,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest
465,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland
466,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland
467,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up
468,NULL,Built-up,Built-up,Water,Non_Wetland,Water
469,NULL,Built-up,Built-up,Water,Non_Wetland,Forest
470,NULL,Built-up,Water,NULL,Water,Grassland
471,NULL,Built-up,Water,NULL,Water,Cropland
472,NULL,Built-up,Water,NULL,Water,Built-up
473,NULL,Built-up,Water,NULL,Water,Water
474,NULL,Built-up,Water,Non_Water,Water,Wetland
475,NULL,Built-up,Water,Non_Water,Water,Forest
476,NULL,Built-up,Water,Water,Water,Grassland
477,NULL,Built-up,Water,Water,Water,Cropland
478,NULL,Built-up,Water,Water,Water,Built-up
479,NULL,Built-up,Water,Water,Water,Water
480,NULL,Built-up,Water,Water,Water,Forest
481,NULL,Built-up,Forest,NULL,Non_Wetland,NULL
482,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland
483,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland
484,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
485,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland
486,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up
487,NULL,Built-up,Forest,NULL,Non_Wetland,Water
488,NULL,Built-up,Forest,NULL,Non_Wetland,Forest
489,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland
490,NULL,Built-up,Forest,Non_Water,Non_Wetland,Cropland
491,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up
492,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest
493,NULL,Water,NULL,NULL,Non_Wetland,Grassland
494,NULL,Water,NULL,NULL,Non_Wetland,Water
495,NULL,Water,NULL,Water,Non_Wetland,Grassland
496,NULL,Water,NULL,Water,Non_Wetland,Water
497,NULL,Water,Shrubland,NULL,Non_Wetland,NULL
498,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland
499,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland
500,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland
501,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up
502,NULL,Water,Shrubland,NULL,Non_Wetland,Water
503,NULL,Water,Shrubland,NULL,Non_Wetland,Forest
504,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland
505,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland
506,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland
507,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water
508,NULL,Water,Shrubland,Water,Non_Wetland,NULL
509,NULL,Water,Shrubland,Water,Non_Wetland,Grassland
510,NULL,Water,Shrubland,Water,Non_Wetland,Wetland
511,NULL,Water,Shrubland,Water,Non_Wetland,Bareland
512,NULL,Water,Shrubland,Water,Non_Wetland,Built-up
513,NULL,Water,Shrubland,Water,Non_Wetland,Water
514,NULL,Water,Shrubland,Water,Non_Wetland,Forest
515,NULL,Water,Grassland,NULL,Non_Wetland,NULL
516,NULL,Water,Grassland,NULL,Non_Wetland,Grassland
517,NULL,Water,Grassland,NULL,Non_Wetland,Cropland
518,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
519,NULL,Water,Grassland,NULL,Non_Wetland,Bareland
520,NULL,Water,Grassland,NULL,Non_Wetland,Built-up
521,NULL,Water,Grassland,NULL,Non_Wetland,Water
522,NULL,Water,Grassland,NULL,Non_Wetland,Forest
523,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland
524,NULL,Water,Grassland,Non_Water,Non_Wetland,Water
525,NULL,Water,Grassland,Water,Non_Wetland,Grassland
526,NULL,Water,Grassland,Water,Non_Wetland,Wetland
527,NULL,Water,Grassland,Water,Non_Wetland,Bareland
528,NULL,Water,Grassland,Water,Non_Wetland,Water
529,NULL,Water,Cropland,NULL,Non_Wetland,Grassland
530,NULL,Water,Cropland,NULL,Non_Wetland,Bareland
531,NULL,Water,Cropland,NULL,Non_Wetland,Built-up
532,NULL,Water,Cropland,NULL,Non_Wetland,Forest
533,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland
534,NULL,Water,Wetland,NULL,Wetland,Grassland
535,NULL,Water,Wetland,NULL,Wetland,Wetland
536,NULL,Water,Wetland,NULL,Wetland,Bareland
537,NULL,Water,Wetland,NULL,Wetland,Water
538,NULL,Water,Wetland,Non_Water,Wetland,Grassland
539,NULL,Water,Wetland,Non_Water,Wetland,Bareland
540,NULL,Water,Wetland,Non_Water,Wetland,Water
541,NULL,Water,Wetland,Non_Water,Wetland,Forest
542,NULL,Water,Wetland,Water,Wetland,Grassland
543,NULL,Water,Wetland,Water,Wetland,Cropland
544,NULL,Water,Wetland,Water,Wetland,Wetland
545,NULL,Water,Wetland,Water,Wetland,Bareland
546,NULL,Water,Wetland,Water,Wetland,Water
547,NULL,Water,Bareland,NULL,Non_Wetland,Grassland
548,NULL,Water,Bareland,NULL,Non_Wetland,Cropland
549,NULL,Water,Bareland,NULL,Non_Wetland,Bareland
550,NULL,Water,Bareland,NULL,Non_Wetland,Built-up
551,NULL,Water,Bareland,NULL,Non_Wetland,Water
552,NULL,Water,Bareland,Non_Water,Non_Wetland,Cropland
553,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland
554,NULL,Water,Bareland,Water,Non_Wetland,Grassland
555,NULL,Water,Bareland,Water,Non_Wetland,Bareland
556,NULL,Water,Bareland,Water,Non_Wetland,Built-up
557,NULL,Water,Bareland,Water,Non_Wetland,Water
558,NULL,Water,Bareland,Water,Non_Wetland,Forest
559,NULL,Water,Built-up,NULL,Non_Wetland,Grassland
560,NULL,Water,Built-up,NULL,Non_Wetland,Built-up
561,NULL,Water,Built-up,Water,Non_Wetland,Grassland
562,NULL,Water,Built-up,Water,Non_Wetland,Bareland
563,NULL,Water,Built-up,Water,Non_Wetland,Water
564,NULL,Water,Water,NULL,Water,Grassland
565,NULL,Water,Water,NULL,Water,Cropland
566,NULL,Water,Water,NULL,Water,Wetland
567,NULL,Water,Water,NULL,Water,Bareland
568,NULL,Water,Water,NULL,Water,Water
569,NULL,Water,Water,Non_Water,Water,Grassland
570,NULL,Water,Water,Non_Water,Water,Wetland
571,NULL,Water,Water,Water,Water,Grassland
572,NULL,Water,Water,Water,Water,Wetland
573,NULL,Water,Water,Water,Water,Bareland
574,NULL,Water,Water,Water,Water,Water
575,NULL,Water,Forest,NULL,Non_Wetland,NULL
576,NULL,Water,Forest,NULL,Non_Wetland,Grassland
577,NULL,Water,Forest,NULL,Non_Wetland,Wetland
578,NULL,Water,Forest,NULL,Non_Wetland,Water
579,NULL,Water,Forest,NULL,Non_Wetland,Forest
580,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland
581,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland
582,NULL,Water,Forest,Water,Non_Wetland,Grassland
583,NULL,Water,Forest,Water,Non_Wetland,Built-up
584,NULL,Forest,NULL,NULL,Non_Wetland,NULL
585,NULL,Forest,NULL,NULL,Non_Wetland,Grassland
586,NULL,Forest,NULL,NULL,Non_Wetland,Cropland
587,NULL,Forest,NULL,NULL,Non_Wetland,Built-up
588,NULL,Forest,NULL,NULL,Non_Wetland,Forest
589,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL
590,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
591,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland
592,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland
593,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland
594,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up
595,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
596,NULL,Forest,Grassland,NULL,Non_Wetland,NULL
597,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
598,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland
599,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland
600,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland
601,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up
602,NULL,Forest,Grassland,NULL,Non_Wetland,Forest
603,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland
604,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland
605,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland
606,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland
607,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up
608,NULL,Forest,Cropland,NULL,Non_Wetland,Forest
609,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
610,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland
611,NULL,Forest,Bareland,NULL,Non_Wetland,Built-up
612,NULL,Forest,Bareland,NULL,Non_Wetland,Forest
613,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland
614,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland
615,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up
616,NULL,Forest,Built-up,NULL,Non_Wetland,Forest
617,NULL,Forest,Forest,NULL,Non_Wetland,NULL
618,NULL,Forest,Forest,NULL,Non_Wetland,Grassland
619,NULL,Forest,Forest,NULL,Non_Wetland,Cropland
620,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
621,NULL,Forest,Forest,NULL,Non_Wetland,Built-up
622,NULL,Forest,Forest,NULL,Non_Wetland,Forest
623,Grassland,NULL,NULL,NULL,Non_Wetland,NULL
624,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland
625,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland
626,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland
627,Grassland,NULL,NULL,NULL,Non_Wetland,Water
628,Grassland,NULL,NULL,NULL,Non_Wetland,Forest
629,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL
630,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland
631,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland
632,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland
633,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland
634,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up
635,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water
636,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest
637,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
638,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
639,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
640,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland
641,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland
642,Grassland,NULL,Shrubland,Water,Non_Wetland,Water
643,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest
644,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL
645,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland
646,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland
647,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland
648,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland
649,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up
650,Grassland,NULL,Grassland,NULL,Non_Wetland,Water
651,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest
652,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
653,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
654,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
655,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
656,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest
657,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland
658,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland
659,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland
660,Grassland,NULL,Grassland,Water,Non_Wetland,Water
661,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
662,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
663,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
664,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
665,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
666,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up
667,Grassland,NULL,Cropland,NULL,Non_Wetland,Water
668,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
669,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
670,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
671,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water
672,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland
673,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland
674,Grassland,NULL,Cropland,Water,Non_Wetland,Water
675,Grassland,NULL,Wetland,NULL,Wetland,Grassland
676,Grassland,NULL,Wetland,NULL,Wetland,Wetland
677,Grassland,NULL,Wetland,NULL,Wetland,Bareland
678,Grassland,NULL,Wetland,NULL,Wetland,Water
679,Grassland,NULL,Wetland,NULL,Wetland,Forest
680,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland
681,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
682,Grassland,NULL,Wetland,Non_Water,Wetland,Water
683,Grassland,NULL,Wetland,Water,Wetland,Grassland
684,Grassland,NULL,Wetland,Water,Wetland,Wetland
685,Grassland,NULL,Wetland,Water,Wetland,Bareland
686,Grassland,NULL,Wetland,Water,Wetland,Water
687,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL
688,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
689,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
690,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland
691,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland
692,Grassland,NULL,Bareland,NULL,Non_Wetland,Built-up
693,Grassland,NULL,Bareland,NULL,Non_Wetland,Water
694,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest
695,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
696,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
697,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland
698,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland
699,Grassland,NULL,Bareland,Water,Non_Wetland,Water
700,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL
701,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland
702,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
703,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland
704,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up
705,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest
706,Grassland,NULL,Water,NULL,Water,Grassland
707,Grassland,NULL,Water,NULL,Water,Wetland
708,Grassland,NULL,Water,NULL,Water,Bareland
709,Grassland,NULL,Water,NULL,Water,Water
710,Grassland,NULL,Water,Non_Water,Water,Grassland
711,Grassland,NULL,Water,Water,Water,Grassland
712,Grassland,NULL,Water,Water,Water,Wetland
713,Grassland,NULL,Water,Water,Water,Water
714,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
715,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland
716,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland
717,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
718,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland
719,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up
720,Grassland,NULL,Forest,NULL,Non_Wetland,Water
721,Grassland,NULL,Forest,NULL,Non_Wetland,Forest
722,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland
723,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
724,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water
725,Grassland,NULL,Forest,Water,Non_Wetland,Grassland
726,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
727,Grassland,NULL,Forest,Water,Non_Wetland,Bareland
728,Grassland,NULL,Forest,Water,Non_Wetland,Water
729,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
730,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL
731,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
732,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
733,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
734,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water
735,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
736,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
737,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
738,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
739,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
740,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
741,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
742,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
743,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
744,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland
745,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up
746,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest
747,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
748,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
749,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
750,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
751,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
752,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up
753,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest
754,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
755,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
756,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
757,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
758,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland
759,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland
760,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest
761,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland
762,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland
763,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland
764,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
765,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
766,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland
767,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
768,Grassland,Cropland,Water,Water,Water,Water
769,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL
770,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland
771,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland
772,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
773,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up
774,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest
775,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
776,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
777,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
778,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest
779,Grassland,Cropland,Forest,Water,Non_Wetland,Cropland
780,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
781,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
782,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Water
783,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
784,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland
785,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland
786,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland
787,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland
788,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland
789,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
790,Grassland,Wetland,Grassland,Water,Non_Wetland,Grassland
791,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland
792,Grassland,Wetland,Wetland,NULL,Wetland,Grassland
793,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
794,Grassland,Wetland,Wetland,NULL,Wetland,Water
795,Grassland,Wetland,Wetland,Water,Wetland,Grassland
796,Grassland,Wetland,Wetland,Water,Wetland,Wetland
797,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland
798,Grassland,Wetland,Water,NULL,Water,Grassland
799,Grassland,Wetland,Water,NULL,Water,Wetland
800,Grassland,Wetland,Water,Water,Water,Grassland
801,Grassland,Wetland,Water,Water,Water,Wetland
802,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL
803,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland
804,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland
805,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
806,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Forest
807,Grassland,Bareland,NULL,NULL,Non_Wetland,Cropland
808,Grassland,Bareland,NULL,NULL,Non_Wetland,Forest
809,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
810,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
811,Grassland,Bareland,Grassland,NULL,Non_Wetland,Grassland
812,Grassland,Bareland,Grassland,NULL,Non_Wetland,Bareland
813,Grassland,Bareland,Grassland,NULL,Non_Wetland,Forest
814,Grassland,Bareland,Bareland,NULL,Non_Wetland,Grassland
815,Grassland,Bareland,Bareland,NULL,Non_Wetland,Bareland
816,Grassland,Bareland,Forest,NULL,Non_Wetland,Grassland
817,Grassland,Bareland,Forest,NULL,Non_Wetland,Forest
818,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland
819,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
820,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
821,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
822,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
823,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Forest
824,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL
825,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland
826,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland
827,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up
828,Grassland,Built-up,Grassland,NULL,Non_Wetland,Forest
829,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
830,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland
831,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland
832,Grassland,Built-up,Cropland,NULL,Non_Wetland,Wetland
833,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest
834,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
835,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
836,Grassland,Built-up,Bareland,NULL,Non_Wetland,Grassland
837,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL
838,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland
839,Grassland,Built-up,Built-up,NULL,Non_Wetland,Cropland
840,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up
841,Grassland,Built-up,Built-up,NULL,Non_Wetland,Forest
842,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland
843,Grassland,Built-up,Forest,NULL,Non_Wetland,Cropland
844,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland
845,Grassland,Built-up,Forest,NULL,Non_Wetland,Water
846,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest
847,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland
848,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland
849,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland
850,Grassland,Water,Shrubland,NULL,Non_Wetland,Water
851,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
852,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
853,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland
854,Grassland,Water,Shrubland,Water,Non_Wetland,Wetland
